time	WettedArea_bottom	maxU
4.86e-05	4.4383149171002e-06	1.4490496682993e-10
4.87e-05	4.4383149171003e-06	1.5987515069257e-10
4.88e-05	4.4383149171004e-06	2.2203668298319e-10
4.89e-05	4.4383149171005e-06	2.5128627750169e-10
4.9e-05	4.4383149171006e-06	2.8868859439334e-10
4.91e-05	4.4383149171007e-06	3.3051814666761e-10
4.92e-05	4.4383149171008e-06	3.7567290800989e-10
4.93e-05	4.4383149171009e-06	6.3950549367505e-11
4.94e-05	4.4383149171011e-06	1.4380812779042e-10
4.95e-05	4.4383149171012e-06	2.8129749684514e-10
4.96e-05	4.4383149171013e-06	3.3639336901949e-10
4.97e-05	4.4383149171014e-06	4.0487974911194e-10
4.98e-05	4.4383149171015e-06	4.8033914716258e-10
4.99e-05	4.4383149171016e-06	8.3932674027878e-11
5e-05	4.4383149171016e-06	1.7630187122016e-10
5.01e-05	4.4383149171017e-06	3.49663442067e-10
5.02e-05	4.4383149171018e-06	4.1086675917944e-10
5.03e-05	4.4383149171019e-06	4.8951481894091e-10
5.04e-05	4.438314917102e-06	2.0945268668824e-10
5.05e-05	4.4383149171021e-06	5.7009089090066e-11
5.06e-05	4.4383149171022e-06	8.7893004929309e-11
5.07e-05	4.4383149171023e-06	1.6641830730121e-10
5.08e-05	4.4383149171024e-06	2.2335000301307e-10
5.09e-05	4.4383149171025e-06	2.6688958566951e-10
5.1e-05	4.4383149171026e-06	3.3986288715417e-10
5.11e-05	4.4383149171027e-06	3.9111076541175e-10
5.12e-05	4.4383149171028e-06	4.3842862544655e-10
5.13e-05	4.4383149171029e-06	7.0718217717926e-11
5.14e-05	4.438314917103e-06	1.7121555387064e-10
5.15e-05	4.4383149171031e-06	3.3294346956824e-10
5.16e-05	4.4383149171032e-06	3.969460158471e-10
5.17e-05	4.4383149171032e-06	4.7857576450509e-10
5.18e-05	4.4383149171033e-06	2.0492345191093e-10
5.19e-05	4.4383149171034e-06	5.3345268187404e-11
5.2e-05	4.4383149171035e-06	8.445372224077e-11
5.21e-05	4.4383149171036e-06	1.6069891923846e-10
5.22e-05	4.4383149171037e-06	2.1585679929739e-10
5.23e-05	4.4383149171038e-06	2.5738717564164e-10
5.24e-05	4.4383149171039e-06	3.2939191341732e-10
5.25e-05	4.4383149171039e-06	3.8280316288154e-10
5.26e-05	4.438314917104e-06	4.2715486377125e-10
5.27e-05	4.4383149171041e-06	1.9636375172098e-10
5.28e-05	4.4383149171042e-06	5.5299460458446e-11
5.29e-05	4.4383149171043e-06	5.1861689711484e-11
5.3e-05	4.4383149171044e-06	1.1216698762025e-10
5.31e-05	4.4383149171045e-06	1.5810565823267e-10
5.32e-05	4.4383149171045e-06	2.0223075833661e-10
5.33e-05	4.4383149171046e-06	2.5851395994849e-10
5.34e-05	4.4383149171047e-06	3.1681754908431e-10
5.35e-05	4.4383149171048e-06	3.4510439460834e-10
5.36e-05	4.4383149171049e-06	1.5843561375577e-10
5.37e-05	4.438314917105e-06	4.5433355200783e-11
5.38e-05	4.438314917105e-06	4.0114603789122e-11
5.39e-05	4.4383149171051e-06	9.0311303309805e-11
5.4e-05	4.4383149171052e-06	1.2722817294594e-10
5.41e-05	4.4383149171053e-06	1.6361250161018e-10
5.42e-05	4.4383149171054e-06	2.1271828629261e-10
5.43e-05	4.4383149171054e-06	2.5723829568768e-10
5.44e-05	4.4383149171055e-06	2.844067668945e-10
5.45e-05	4.4383149171056e-06	4.5157423172202e-11
5.46e-05	4.4383149171057e-06	1.1209872228011e-10
5.47e-05	4.4383149171057e-06	2.17185139699e-10
5.48e-05	4.4383149171058e-06	2.5846333948873e-10
5.49e-05	4.4383149171059e-06	3.1404496807764e-10
5.5e-05	4.438314917106e-06	3.7037135001471e-10
5.51e-05	4.438314917106e-06	1.6976624663369e-10
5.52e-05	4.4383149171061e-06	4.9063684663106e-11
5.53e-05	4.4383149171062e-06	4.2849614973158e-11
5.54e-05	4.4383149171063e-06	9.6753348751772e-11
5.55e-05	4.4383149171063e-06	1.3620198314885e-10
5.56e-05	4.4383149171064e-06	1.6026034195094e-10
5.57e-05	4.4383149171065e-06	2.0320390037227e-10
5.58e-05	4.4383149171066e-06	2.5121117556217e-10
5.59e-05	4.4383149171066e-06	2.7313338931443e-10
5.6e-05	4.4383149171067e-06	1.2503843507343e-10
5.61e-05	4.4383149171068e-06	3.5335439333827e-11
5.62e-05	4.4383149171069e-06	3.2236910914856e-11
5.63e-05	4.4383149171069e-06	7.2317421856171e-11
5.64e-05	4.438314917107e-06	8.191077541017e-11
5.65e-05	4.4383149171071e-06	1.1795052948776e-10
5.66e-05	4.4383149171071e-06	1.3575431686221e-10
5.67e-05	4.4383149171072e-06	1.5387614302363e-10
5.68e-05	4.4383149171073e-06	1.7672501931033e-10
5.69e-05	4.4383149171073e-06	2.0050110136481e-10
5.7e-05	4.4383149171074e-06	3.2630038126373e-11
5.71e-05	4.4383149171075e-06	7.7660120593958e-11
5.72e-05	4.4383149171075e-06	1.5124768485876e-10
5.73e-05	4.4383149171076e-06	1.7958903603892e-10
5.74e-05	4.4383149171077e-06	2.1686329083862e-10
5.75e-05	4.4383149171077e-06	2.5595603679571e-10
5.76e-05	4.4383149171078e-06	2.7674985442072e-10
5.77e-05	4.4383149171079e-06	4.3053119723291e-11
5.78e-05	4.4383149171079e-06	1.1040784079478e-10
5.79e-05	4.438314917108e-06	2.1309705167625e-10
5.8e-05	4.4383149171081e-06	2.4979494191668e-10
5.81e-05	4.4383149171081e-06	3.0334641192198e-10
5.82e-05	4.4383149171082e-06	3.5674544089526e-10
5.83e-05	4.4383149171083e-06	3.8613370214802e-10
5.84e-05	4.4383149171083e-06	6.0498168655187e-11
5.85e-05	4.4383149171084e-06	1.5350513242435e-10
5.86e-05	4.4383149171085e-06	2.9659379078682e-10
5.87e-05	4.4383149171085e-06	3.4833842879218e-10
5.88e-05	4.4383149171086e-06	4.2259392860564e-10
5.89e-05	4.4383149171086e-06	4.9770966696592e-10
5.9e-05	4.4383149171087e-06	8.5868945684947e-11
5.91e-05	4.4383149171088e-06	1.8395347301458e-10
5.92e-05	4.4383149171088e-06	3.6401248730017e-10
5.93e-05	4.4383149171089e-06	4.2590334703093e-10
5.94e-05	4.438314917109e-06	5.0891459058337e-10
5.95e-05	4.438314917109e-06	2.1808595928747e-10
5.96e-05	4.4383149171091e-06	5.8727939340627e-11
5.97e-05	4.4383149171091e-06	8.860772811761e-11
5.98e-05	4.4383149171092e-06	1.6976896212659e-10
5.99e-05	4.4383149171093e-06	2.2838678380412e-10
6e-05	4.4383149171093e-06	2.757019409993e-10
6.01e-05	4.4383149171094e-06	3.5062526775089e-10
6.02e-05	4.4383149171094e-06	4.0386754986377e-10
6.03e-05	4.4383149171095e-06	4.5192557135297e-10
6.04e-05	4.4383149171095e-06	7.2496099810572e-11
6.05e-05	4.4383149171096e-06	1.7708396762935e-10
6.06e-05	4.4383149171097e-06	3.4393876871404e-10
6.07e-05	4.4383149171097e-06	4.0970593877062e-10
6.08e-05	4.4383149171098e-06	4.9369838932606e-10
6.09e-05	4.4383149171098e-06	5.8480861768165e-10
6.1e-05	4.4383149171099e-06	1.020071561033e-10
6.11e-05	4.4383149171099e-06	2.1504717836874e-10
6.12e-05	4.43831491711e-06	4.2618605296952e-10
6.13e-05	4.43831491711e-06	5.0096004127336e-10
6.14e-05	4.4383149171101e-06	5.9607840893058e-10
6.15e-05	4.4383149171102e-06	7.1840467299163e-11
6.16e-05	4.4383149171102e-06	2.7051247549551e-10
6.17e-05	4.4383149171103e-06	5.0084329727151e-10
6.18e-05	4.4383149171103e-06	5.7355848116579e-10
6.19e-05	4.4383149171104e-06	3.1632200339273e-10
6.2e-05	4.4383149171104e-06	1.6127288496096e-10
6.21e-05	4.4383149171105e-06	7.395135789925e-11
6.22e-05	4.4383149171105e-06	8.4011035876282e-11
6.23e-05	4.4383149171106e-06	1.2371393017289e-10
6.24e-05	4.4383149171106e-06	1.5716628574573e-10
6.25e-05	4.4383149171107e-06	1.8270416319585e-10
6.26e-05	4.4383149171107e-06	2.0257995845404e-10
6.27e-05	4.4383149171108e-06	2.2222465547964e-10
6.28e-05	4.4383149171108e-06	2.5120117939741e-10
6.29e-05	4.4383149171109e-06	4.0373243885998e-10
6.3e-05	4.4383149171109e-06	5.3272795705456e-10
6.31e-05	4.438314917111e-06	2.2206319455572e-10
6.32e-05	4.438314917111e-06	9.3607597187089e-11
6.33e-05	4.4383149171111e-06	8.08127762904e-11
6.34e-05	4.4383149171111e-06	1.4722307514844e-10
6.35e-05	4.4383149171112e-06	2.0292602798804e-10
6.36e-05	4.4383149171112e-06	1.9827896263322e-10
6.37e-05	4.4383149171113e-06	2.9967316310347e-10
6.38e-05	4.4383149171113e-06	3.5971470405109e-10
6.39e-05	4.4383149171114e-06	4.0361522599779e-10
6.4e-05	4.4383149171114e-06	4.6258329822122e-10
6.41e-05	4.4383149171115e-06	2.136937235987e-10
6.42e-05	4.4383149171115e-06	6.0590711295221e-11
6.43e-05	4.4383149171116e-06	5.4139086808091e-11
6.44e-05	4.4383149171116e-06	1.1667095248799e-10
6.45e-05	4.4383149171117e-06	1.6578282925906e-10
6.46e-05	4.4383149171117e-06	2.1463341932071e-10
6.47e-05	4.4383149171118e-06	2.7994528938045e-10
6.48e-05	4.4383149171118e-06	3.3683801679825e-10
6.49e-05	4.4383149171119e-06	3.6936298856773e-10
6.5e-05	4.4383149171119e-06	1.6937794508137e-10
6.51e-05	4.438314917112e-06	4.6899260552812e-11
6.52e-05	4.438314917112e-06	4.4168284905483e-11
6.53e-05	4.438314917112e-06	9.7475570234225e-11
6.54e-05	4.4383149171121e-06	1.370830849453e-10
6.55e-05	4.4383149171121e-06	1.7871448778916e-10
6.56e-05	4.4383149171122e-06	2.2801267519278e-10
6.57e-05	4.4383149171122e-06	2.7730024797682e-10
6.58e-05	4.4383149171123e-06	3.0517269483946e-10
6.59e-05	4.4383149171123e-06	4.7493859427279e-11
6.6e-05	4.4383149171124e-06	1.2201080825141e-10
6.61e-05	4.4383149171124e-06	2.3517760511823e-10
6.62e-05	4.4383149171124e-06	2.7811029870396e-10
6.63e-05	4.4383149171125e-06	3.381417132483e-10
6.64e-05	4.4383149171125e-06	3.9561358350058e-10
6.65e-05	4.4383149171126e-06	1.8053590901309e-10
6.66e-05	4.4383149171126e-06	5.0256264508147e-11
6.67e-05	4.4383149171127e-06	4.7406613663781e-11
6.68e-05	4.4383149171127e-06	1.0533422266698e-10
6.69e-05	4.4383149171127e-06	1.476749551366e-10
6.7e-05	4.4383149171128e-06	1.7372949884955e-10
6.71e-05	4.4383149171128e-06	2.1944090815932e-10
6.72e-05	4.4383149171129e-06	2.6980610198029e-10
6.73e-05	4.4383149171129e-06	2.9319770055197e-10
6.74e-05	4.4383149171129e-06	4.5013970424455e-11
6.75e-05	4.438314917113e-06	1.1825961294036e-10
6.76e-05	4.438314917113e-06	2.2728483311074e-10
6.77e-05	4.4383149171131e-06	2.6739831284778e-10
6.78e-05	4.4383149171131e-06	3.2445729646509e-10
6.79e-05	4.4383149171131e-06	3.8009791157055e-10
6.8e-05	4.4383149171132e-06	4.1112994329085e-10
6.81e-05	4.4383149171132e-06	6.3721467744083e-11
6.82e-05	4.4383149171133e-06	1.648289082993e-10
6.83e-05	4.4383149171133e-06	3.174676634526e-10
6.84e-05	4.4383149171133e-06	3.7247117941974e-10
6.85e-05	4.4383149171134e-06	4.4980531838124e-10
6.86e-05	4.4383149171134e-06	5.2715704404154e-10
6.87e-05	4.4383149171135e-06	8.9843651048052e-11
6.88e-05	4.4383149171135e-06	1.9678474797634e-10
6.89e-05	4.4383149171135e-06	3.8793789705288e-10
6.9e-05	4.4383149171136e-06	4.5283703930446e-10
6.91e-05	4.4383149171136e-06	5.3882720564087e-10
6.92e-05	4.4383149171136e-06	2.2910438707698e-10
6.93e-05	4.4383149171137e-06	5.9691250451655e-11
6.94e-05	4.4383149171137e-06	9.751048532844e-11
6.95e-05	4.4383149171138e-06	1.842057355583e-10
6.96e-05	4.4383149171138e-06	2.4677036714107e-10
6.97e-05	4.4383149171138e-06	2.9463983933912e-10
6.98e-05	4.4383149171139e-06	3.7306696779691e-10
6.99e-05	4.4383149171139e-06	4.2919150602013e-10
7e-05	4.4383149171139e-06	4.7895808034288e-10
7.01e-05	4.438314917114e-06	7.593047267587e-11
7.02e-05	4.438314917114e-06	1.8948263723174e-10
7.03e-05	4.438314917114e-06	3.667274669673e-10
7.04e-05	4.4383149171141e-06	4.3584317331572e-10
7.05e-05	4.4383149171141e-06	5.2325925585881e-10
7.06e-05	4.4383149171141e-06	6.1742600413266e-10
7.07e-05	4.4383149171142e-06	1.0660078286124e-10
7.08e-05	4.4383149171142e-06	2.2903489376068e-10
7.09e-05	4.4383149171142e-06	4.5239545148129e-10
7.1e-05	4.4383149171143e-06	5.3037429890498e-10
7.11e-05	4.4383149171143e-06	6.2906921181506e-10
7.12e-05	4.4383149171143e-06	7.4544644945168e-11
7.13e-05	4.4383149171144e-06	2.8779945335954e-10
7.14e-05	4.4383149171144e-06	5.3144569996281e-10
7.15e-05	4.4383149171145e-06	6.0548921810806e-10
7.16e-05	4.4383149171145e-06	3.3211568258306e-10
7.17e-05	4.4383149171145e-06	1.6755950176814e-10
7.18e-05	4.4383149171145e-06	7.5533447646207e-11
7.19e-05	4.4383149171146e-06	8.8861993766531e-11
7.2e-05	4.4383149171146e-06	1.337260158629e-10
7.21e-05	4.4383149171146e-06	1.6982258359711e-10
7.22e-05	4.4383149171147e-06	1.9737818587916e-10
7.23e-05	4.4383149171147e-06	2.1883314854722e-10
7.24e-05	4.4383149171147e-06	2.3590046450288e-10
7.25e-05	4.4383149171148e-06	2.6649099319032e-10
7.26e-05	4.4383149171148e-06	4.3057969768079e-10
7.27e-05	4.4383149171148e-06	5.6557416168722e-10
7.28e-05	4.4383149171149e-06	2.352179238571e-10
7.29e-05	4.4383149171149e-06	9.8156103092409e-11
7.3e-05	4.4383149171149e-06	8.4325772937473e-11
7.31e-05	4.438314917115e-06	1.5810716604233e-10
7.32e-05	4.438314917115e-06	1.4231906471214e-10
7.33e-05	4.438314917115e-06	2.432077911121e-10
7.34e-05	4.4383149171151e-06	2.76701368385e-10
7.35e-05	4.4383149171151e-06	3.2108907738484e-10
7.36e-05	4.4383149171151e-06	3.6099240103119e-10
7.37e-05	4.4383149171151e-06	4.136290691639e-10
7.38e-05	4.4383149171152e-06	4.6565968028202e-10
7.39e-05	4.4383149171152e-06	5.2929794290582e-10
7.4e-05	4.4383149171152e-06	8.5655965678324e-11
7.41e-05	4.4383149171153e-06	2.0602182309738e-10
7.42e-05	4.4383149171153e-06	4.0054053375217e-10
7.43e-05	4.4383149171153e-06	4.7538983878541e-10
7.44e-05	4.4383149171154e-06	5.685857328843e-10
7.45e-05	4.4383149171154e-06	2.4033271312622e-10
7.46e-05	4.4383149171154e-06	6.1827328518335e-11
7.47e-05	4.4383149171154e-06	1.0593636003999e-10
7.48e-05	4.4383149171155e-06	1.981333447869e-10
7.49e-05	4.4383149171155e-06	2.6463034614513e-10
7.5e-05	4.4383149171155e-06	3.107087713568e-10
7.51e-05	4.4383149171156e-06	3.9363249899222e-10
7.52e-05	4.4383149171156e-06	4.5517039173197e-10
7.53e-05	4.4383149171156e-06	5.0612646198176e-10
7.54e-05	4.4383149171156e-06	7.9484246837625e-11
7.55e-05	4.4383149171157e-06	2.0154152541686e-10
7.56e-05	4.4383149171157e-06	3.891740244017e-10
7.57e-05	4.4383149171157e-06	4.6172269972322e-10
7.58e-05	4.4383149171157e-06	5.5284337592623e-10
7.59e-05	4.4383149171158e-06	2.3920419499155e-10
7.6e-05	4.4383149171158e-06	7.5862222695512e-11
7.61e-05	4.4383149171158e-06	5.980789797376e-11
7.62e-05	4.4383149171159e-06	1.2995484370285e-10
7.63e-05	4.4383149171159e-06	1.839038455383e-10
7.64e-05	4.4383149171159e-06	2.1527073775028e-10
7.65e-05	4.4383149171159e-06	2.9332981324114e-10
7.66e-05	4.438314917116e-06	3.3154252941624e-10
7.67e-05	4.438314917116e-06	3.7792479689877e-10
7.68e-05	4.438314917116e-06	4.3102303910372e-10
7.69e-05	4.438314917116e-06	4.8712097521208e-10
7.7e-05	4.4383149171161e-06	7.8751862629197e-11
7.71e-05	4.4383149171161e-06	1.9059641042179e-10
7.72e-05	4.4383149171161e-06	3.698160652571e-10
7.73e-05	4.4383149171161e-06	4.3923470241184e-10
7.74e-05	4.4383149171162e-06	5.2448360452668e-10
7.75e-05	4.4383149171162e-06	6.1687106159636e-10
7.76e-05	4.4383149171162e-06	1.053578657757e-10
7.77e-05	4.4383149171162e-06	2.3078629015336e-10
7.78e-05	4.4383149171163e-06	4.544046199756e-10
7.79e-05	4.4383149171163e-06	5.3038974678968e-10
7.8e-05	4.4383149171163e-06	6.2736677613461e-10
7.81e-05	4.4383149171163e-06	2.6468113151869e-10
7.82e-05	4.4383149171164e-06	6.79519068531e-11
7.83e-05	4.4383149171164e-06	1.1814523449863e-10
7.84e-05	4.4383149171164e-06	2.1980498853317e-10
7.85e-05	4.4383149171164e-06	2.9317012034112e-10
7.86e-05	4.4383149171165e-06	3.4706360814854e-10
7.87e-05	4.4383149171165e-06	4.3792822796987e-10
7.88e-05	4.4383149171165e-06	5.024099336122e-10
7.89e-05	4.4383149171165e-06	5.5990925116519e-10
7.9e-05	4.4383149171165e-06	8.8201113156838e-11
7.91e-05	4.4383149171166e-06	2.2285218627071e-10
7.92e-05	4.4383149171166e-06	4.3035136130034e-10
7.93e-05	4.4383149171166e-06	5.1025336788255e-10
7.94e-05	4.4383149171166e-06	6.1054382011524e-10
7.95e-05	4.4383149171167e-06	2.580224848089e-10
7.96e-05	4.4383149171167e-06	6.3568321516163e-11
7.97e-05	4.4383149171167e-06	1.1467974668157e-10
7.98e-05	4.4383149171167e-06	2.1339588073264e-10
7.99e-05	4.4383149171168e-06	2.8470444134123e-10
8e-05	4.4383149171168e-06	3.3340671791726e-10
8.01e-05	4.4383149171168e-06	4.2283913948299e-10
8.02e-05	4.4383149171168e-06	4.898182479014e-10
8.03e-05	4.4383149171168e-06	5.4370906464476e-10
8.04e-05	4.4383149171169e-06	8.5487088576295e-11
8.05e-05	4.4383149171169e-06	2.1670227751189e-10
8.06e-05	4.4383149171169e-06	4.1825332328332e-10
8.07e-05	4.4383149171169e-06	4.964506808454e-10
8.08e-05	4.4383149171169e-06	5.9421431219191e-10
8.09e-05	4.438314917117e-06	2.5699832487551e-10
8.1e-05	4.438314917117e-06	8.0828587004645e-11
8.11e-05	4.438314917117e-06	6.4025475740195e-11
8.12e-05	4.438314917117e-06	1.3991623710627e-10
8.13e-05	4.4383149171171e-06	1.979353405079e-10
8.14e-05	4.4383149171171e-06	2.4132684319599e-10
8.15e-05	4.4383149171171e-06	3.1574558500722e-10
8.16e-05	4.4383149171171e-06	4.0473979655894e-10
8.17e-05	4.4383149171171e-06	4.7533977746267e-10
8.18e-05	4.4383149171172e-06	5.2983039601281e-10
8.19e-05	4.4383149171172e-06	8.3224983682603e-11
8.2e-05	4.4383149171172e-06	2.1150603397296e-10
8.21e-05	4.4383149171172e-06	4.0806639868723e-10
8.22e-05	4.4383149171172e-06	4.8545009766463e-10
8.23e-05	4.4383149171173e-06	5.8155867769864e-10
8.24e-05	4.4383149171173e-06	2.4572317201832e-10
8.25e-05	4.4383149171173e-06	5.9480534733681e-11
8.26e-05	4.4383149171173e-06	1.0968513433955e-10
8.27e-05	4.4383149171173e-06	2.0368598159887e-10
8.28e-05	4.4383149171174e-06	2.7161962876245e-10
8.29e-05	4.4383149171174e-06	3.1777782300921e-10
8.3e-05	4.4383149171174e-06	4.0324112273008e-10
8.31e-05	4.4383149171174e-06	4.6768368140715e-10
8.32e-05	4.4383149171174e-06	5.187278078954e-10
8.33e-05	4.4383149171175e-06	8.1306785532354e-11
8.34e-05	4.4383149171175e-06	2.0743594966406e-10
8.35e-05	4.4383149171175e-06	3.9983280072603e-10
8.36e-05	4.4383149171175e-06	4.7468145198016e-10
8.37e-05	4.4383149171175e-06	5.6753477999255e-10
8.38e-05	4.4383149171175e-06	6.6633749337739e-10
8.39e-05	4.4383149171176e-06	1.1363522076644e-10
8.4e-05	4.4383149171176e-06	2.4986425652488e-10
8.41e-05	4.4383149171176e-06	4.9150076033768e-10
8.42e-05	4.4383149171176e-06	5.7444854149361e-10
8.43e-05	4.4383149171176e-06	6.7863412654853e-10
8.44e-05	4.4383149171177e-06	7.8714198147706e-11
8.45e-05	4.4383149171177e-06	3.1351738444555e-10
8.46e-05	4.4383149171177e-06	5.7711379093033e-10
8.47e-05	4.4383149171177e-06	6.5339278441074e-10
8.48e-05	4.4383149171177e-06	3.5593043173004e-10
8.49e-05	4.4383149171177e-06	1.771807809489e-10
8.5e-05	4.4383149171178e-06	8.2118615361174e-11
8.51e-05	4.4383149171178e-06	9.6090210046069e-11
8.52e-05	4.4383149171178e-06	1.4858438624019e-10
8.53e-05	4.4383149171178e-06	1.8855014140901e-10
8.54e-05	4.4383149171178e-06	2.1905964813542e-10
8.55e-05	4.4383149171179e-06	2.4282566815051e-10
8.56e-05	4.4383149171179e-06	2.6169935885615e-10
8.57e-05	4.4383149171179e-06	2.89227230932e-10
8.58e-05	4.4383149171179e-06	4.7080647482626e-10
8.59e-05	4.4383149171179e-06	6.1490364884519e-10
8.6e-05	4.4383149171179e-06	2.4933737737025e-10
8.61e-05	4.438314917118e-06	8.7929572867892e-11
8.62e-05	4.438314917118e-06	1.3937350959125e-10
8.63e-05	4.438314917118e-06	2.4461470120365e-10
8.64e-05	4.438314917118e-06	2.1962570123287e-10
8.65e-05	4.438314917118e-06	3.2458524567425e-10
8.66e-05	4.438314917118e-06	3.7864624069865e-10
8.67e-05	4.4383149171181e-06	4.2337790231112e-10
8.68e-05	4.4383149171181e-06	4.8193378874293e-10
8.69e-05	4.4383149171181e-06	5.4574187629847e-10
8.7e-05	4.4383149171181e-06	2.4948074642357e-10
8.71e-05	4.4383149171181e-06	6.7175570059172e-11
8.72e-05	4.4383149171181e-06	6.4330839232539e-11
8.73e-05	4.4383149171182e-06	1.4472813654281e-10
8.74e-05	4.4383149171182e-06	2.0348140708936e-10
8.75e-05	4.4383149171182e-06	2.6029275651988e-10
8.76e-05	4.4383149171182e-06	3.2955008966151e-10
8.77e-05	4.4383149171182e-06	3.9849618541587e-10
8.78e-05	4.4383149171182e-06	4.3469720883258e-10
8.79e-05	4.4383149171182e-06	5.0525755581638e-10
8.8e-05	4.4383149171183e-06	8.3751400963412e-11
8.81e-05	4.4383149171183e-06	1.9323831764841e-10
8.82e-05	4.4383149171183e-06	3.7785193004021e-10
8.83e-05	4.4383149171183e-06	4.5375064651323e-10
8.84e-05	4.4383149171183e-06	5.386636585947e-10
8.85e-05	4.4383149171183e-06	6.3263440103212e-10
8.86e-05	4.4383149171184e-06	1.0745426696167e-10
8.87e-05	4.4383149171184e-06	2.3703092366034e-10
8.88e-05	4.4383149171184e-06	4.665305614434e-10
8.89e-05	4.4383149171184e-06	5.4594115082422e-10
8.9e-05	4.4383149171184e-06	6.434814024223e-10
8.91e-05	4.4383149171184e-06	2.7043457575773e-10
8.92e-05	4.4383149171184e-06	6.9589816839317e-11
8.93e-05	4.4383149171185e-06	1.2307927768225e-10
8.94e-05	4.4383149171185e-06	2.2782640779282e-10
8.95e-05	4.4383149171185e-06	3.033595819981e-10
8.96e-05	4.4383149171185e-06	3.5646458034336e-10
8.97e-05	4.4383149171185e-06	4.4977647289958e-10
8.98e-05	4.4383149171185e-06	5.1552504356981e-10
8.99e-05	4.4383149171185e-06	5.7427874710122e-10
9e-05	4.4383149171186e-06	8.9964198173985e-11
9.01e-05	4.4383149171186e-06	2.2947973711779e-10
9.02e-05	4.4383149171186e-06	4.4249577002707e-10
9.03e-05	4.4383149171186e-06	5.2496706874829e-10
9.04e-05	4.4383149171186e-06	6.2633246805317e-10
9.05e-05	4.4383149171186e-06	2.6386585547778e-10
9.06e-05	4.4383149171186e-06	6.4754712997357e-11
9.07e-05	4.4383149171187e-06	1.1928748854663e-10
9.08e-05	4.4383149171187e-06	2.2092718153044e-10
9.09e-05	4.4383149171187e-06	2.9431402981873e-10
9.1e-05	4.4383149171187e-06	3.4279188712428e-10
9.11e-05	4.4383149171187e-06	4.3425515068e-10
9.12e-05	4.4383149171187e-06	5.025711707874e-10
9.13e-05	4.4383149171187e-06	5.5764223673284e-10
9.14e-05	4.4383149171187e-06	2.5404998317003e-10
9.15e-05	4.4383149171188e-06	6.7239291550484e-11
9.16e-05	4.4383149171188e-06	7.1302936482488e-11
9.17e-05	4.4383149171188e-06	1.5169889164862e-10
9.18e-05	4.4383149171188e-06	2.1247785643819e-10
9.19e-05	4.4383149171188e-06	2.7175121602501e-10
9.2e-05	4.4383149171188e-06	3.4336496049149e-10
9.21e-05	4.4383149171188e-06	4.1751928241985e-10
9.22e-05	4.4383149171188e-06	4.529824211533e-10
9.23e-05	4.4383149171189e-06	2.0586703226652e-10
9.24e-05	4.4383149171189e-06	5.4387097889079e-11
9.25e-05	4.4383149171189e-06	5.6047080054773e-11
9.26e-05	4.4383149171189e-06	1.2336499809659e-10
9.27e-05	4.4383149171189e-06	1.725377752169e-10
9.28e-05	4.4383149171189e-06	2.213027369196e-10
9.29e-05	4.4383149171189e-06	2.8451552827141e-10
9.3e-05	4.4383149171189e-06	3.4132766322629e-10
9.31e-05	4.438314917119e-06	1.6306420002917e-10
9.32e-05	4.438314917119e-06	6.9230134621163e-11
9.33e-05	4.438314917119e-06	2.9537647280839e-11
9.34e-05	4.438314917119e-06	4.7843010565583e-11
9.35e-05	4.438314917119e-06	7.5058913098853e-11
9.36e-05	4.438314917119e-06	1.007702880573e-10
9.37e-05	4.438314917119e-06	1.420889189391e-10
9.38e-05	4.438314917119e-06	1.7315524988818e-10
9.39e-05	4.4383149171191e-06	1.9346513148547e-10
9.4e-05	4.4383149171191e-06	9.0412106961544e-11
9.41e-05	4.4383149171191e-06	3.6071776883011e-11
9.42e-05	4.4383149171191e-06	1.7798819967829e-11
9.43e-05	4.4383149171191e-06	3.0011747247847e-11
9.44e-05	4.4383149171191e-06	3.5841872530501e-11
9.45e-05	4.4383149171191e-06	6.040643198747e-11
9.46e-05	4.4383149171191e-06	6.6962733283197e-11
9.47e-05	4.4383149171191e-06	7.9826599454309e-11
9.48e-05	4.4383149171192e-06	9.0734708793644e-11
9.49e-05	4.4383149171192e-06	1.4693662548232e-11
9.5e-05	4.4383149171192e-06	3.6194914840561e-11
9.51e-05	4.4383149171192e-06	6.9784002140917e-11
9.52e-05	4.4383149171192e-06	8.6345959856255e-11
9.53e-05	4.4383149171192e-06	1.0718658380566e-10
9.54e-05	4.4383149171192e-06	1.2168828358525e-10
9.55e-05	4.4383149171192e-06	1.3265425671691e-10
9.56e-05	4.4383149171192e-06	1.5052693574961e-10
9.57e-05	4.4383149171193e-06	1.6883550290433e-10
9.58e-05	4.4383149171193e-06	2.6245501044846e-11
9.59e-05	4.4383149171193e-06	6.7554296575416e-11
9.6e-05	4.4383149171193e-06	1.3010084247283e-10
9.61e-05	4.4383149171193e-06	1.5330470455287e-10
9.62e-05	4.4383149171193e-06	1.8206489785478e-10
9.63e-05	4.4383149171193e-06	2.1229241310443e-10
9.64e-05	4.4383149171193e-06	2.2798576434722e-10
9.65e-05	4.4383149171193e-06	1.0295464280276e-10
9.66e-05	4.4383149171194e-06	2.5545486120572e-11
9.67e-05	4.4383149171194e-06	2.871199365961e-11
9.68e-05	4.4383149171194e-06	6.3295440033584e-11
9.69e-05	4.4383149171194e-06	7.097565070308e-11
9.7e-05	4.4383149171194e-06	9.8830509626589e-11
9.71e-05	4.4383149171194e-06	1.1242219327635e-10
