position_m,gorkov_force_y_N
0.006522324649298598,-4.5754009780522105e-16
0.0065376352705410826,-4.320674734066502e-16
0.006552945891783567,-4.0650817593564377e-16
0.006568256513026053,-3.8086733260722735e-16
0.0065835671342685375,-3.5515008699458475e-16
0.006598877755511022,-3.2936159799726207e-16
0.006614188376753507,-3.0350703880628263e-16
0.006629498997995992,-2.7759159586640386e-16
0.006644809619238477,-2.5162046783570558e-16
0.006660120240480962,-2.255988645427454e-16
0.006675430861723447,-1.9953200594145638e-16
0.006690741482965932,-1.7342512106402311e-16
0.006706052104208417,-1.4728344697192773e-16
0.006721362725450901,-1.2111222770540087e-16
0.006736673346693387,-9.491671323145652e-17
0.006751983967935872,-6.870215839074793e-17
0.006767294589178356,-4.247382184343423e-17
0.006782605210420842,-1.6236965014307106e-17
0.006797915831663327,1.0003148962676408e-17
0.006813226452905811,3.624125630017123e-17
0.006828537074148297,6.247209361336245e-17
0.0068438476953907815,8.869039897580932e-17
0.006859158316633266,1.1489091297498862e-16
0.006874468937875751,1.4106837976734331e-16
0.0068897795591182365,1.6721754813259923e-16
0.006905090180360721,1.9333317252717032e-16
0.006920400801603206,2.1941001413641565e-16
0.006935711422845691,2.4544284192555615e-16
0.006951022044088176,2.714264336890146e-16
0.006966332665330662,2.9735557709800055e-16
0.006981643286573146,3.232250707461043e-16
0.006996953907815632,3.490297251927096e-16
0.007012264529058117,3.7476436400399004e-16
0.007027575150300601,4.0042382479131144e-16
0.007042885771543087,4.260029602468087e-16
0.0070581963927855715,4.514966391759474e-16
0.007073507014028056,4.7689974752682735e-16
0.007088817635270542,5.022071894160889e-16
0.0071041282565130265,5.274138881511308e-16
0.007119438877755511,5.525147872485155e-16
0.007134749498997996,5.775048514482839e-16
0.007150060120240481,6.023790677240549e-16
0.007165370741482966,6.271324462886243e-16
0.007180681362725451,6.517600215949336e-16
0.007195991983967936,6.762568533321466e-16
0.007211302605210421,7.00618027416699e-16
0.007226613226452906,7.248386569780501e-16
0.00724192384769539,7.48913883339008e-16
0.007257234468937876,7.728388769903656e-16
0.007272545090180361,7.966088385597251e-16
0.007287855711422845,8.202189997742396e-16
0.007303166332665331,8.436646244171393e-16
0.0073184769539078156,8.66941009277818e-16
0.0073337875751503,8.900434850953058e-16
0.007349098196392786,9.12967417494919e-16
0.0073644088176352705,9.357082079179232e-16
0.007379719438877755,9.582612945440075e-16
0.00739503006012024,9.806221532063922e-16
0.007410340681362725,1.0027862982993738e-15
0.00742565130260521,1.0247492836781449e-15
0.007440961923847695,1.0465067035506932e-15
0.00745627254509018,1.0680541933616113e-15
0.007471583166332666,1.0893874306676219e-15
0.007486893787575151,1.1105021360046684e-15
0.007502204408817636,1.1313940737463772e-15
0.007517515030060121,1.1520590529537303e-15
0.0075328256513026055,1.1724929282157703e-15
0.00754813627254509,1.1926916004811637e-15
0.007563446893787576,1.2126510178804914e-15
0.0075787575150300605,1.232367176539041e-15
0.007594068136272545,1.2518361213799956e-15
0.007609378757515031,1.2710539469178211e-15
0.007624689378757515,1.2900167980417163e-15
0.00764,1.3087208707889417e-15
