#experimental windward shape of bending liquid jet cross flow
X,Y,Z
0.004352112676,0.011549295774,0
0.004422535212,0.011549295774,0
0.004422535212,0.01161971831,0
0.004492957746,0.01161971831,0
0.004492957746,0.011690140846,0
0.004563380282,0.011690140846,0
0.004633802816,0.011690140846,0
0.004633802816,0.01176056338,0
0.004704225352,0.01176056338,0
0.004774647888,0.01176056338,0
0.004774647888,0.011830985916,0
0.004845070422,0.011830985916,0
0.004845070422,0.01190140845,0
0.004915492958,0.01190140845,0
0.004915492958,0.011971830986,0
0.004985915492,0.011971830986,0
0.005056338028,0.011971830986,0
0.005056338028,0.012042253522,0
0.005126760564,0.012042253522,0
0.005126760564,0.012112676056,0
0.005197183098,0.012112676056,0
0.005197183098,0.012183098592,0
0.005267605634,0.012183098592,0
0.005267605634,0.012253521126,0
0.00533802817,0.012253521126,0
0.005408450704,0.012253521126,0
0.005408450704,0.012323943662,0
0.00547887324,0.012323943662,0
0.00547887324,0.012394366198,0
0.005549295774,0.012394366198,0
0.005549295774,0.012464788732,0
0.00561971831,0.012464788732,0
0.005690140846,0.012464788732,0
0.005690140846,0.012535211268,0
0.00576056338,0.012535211268,0
0.00576056338,0.012605633802,0
0.005830985916,0.012605633802,0
0.005830985916,0.012676056338,0
0.00590140845,0.012676056338,0
0.005971830986,0.012676056338,0
0.005971830986,0.012746478874,0
0.006042253522,0.012746478874,0
0.006042253522,0.012816901408,0
0.006112676056,0.012816901408,0
0.006112676056,0.012887323944,0
0.006183098592,0.012887323944,0
0.006253521126,0.012887323944,0
0.006253521126,0.012957746478,0
0.006323943662,0.012957746478,0
0.006323943662,0.013028169014,0
0.006394366198,0.013028169014,0
0.006464788732,0.013028169014,0
0.006464788732,0.01309859155,0
0.006535211268,0.01309859155,0
0.006535211268,0.013169014084,0
0.006605633802,0.013169014084,0
0.006676056338,0.013169014084,0
0.006676056338,0.01323943662,0
0.006746478874,0.01323943662,0
0.006746478874,0.013309859154,0
0.006816901408,0.013309859154,0
0.006887323944,0.013309859154,0
0.006887323944,0.01338028169,0
0.006957746478,0.01338028169,0
0.007028169014,0.01338028169,0
0.007028169014,0.013450704226,0
0.00709859155,0.013450704226,0
0.007169014084,0.013450704226,0
0.007169014084,0.01352112676,0
0.00723943662,0.01352112676,0
0.00723943662,0.013591549296,0
0.007309859154,0.013591549296,0
0.00738028169,0.013591549296,0
0.00738028169,0.01366197183,0
0.007450704226,0.01366197183,0
0.007450704226,0.013732394366,0
0.00752112676,0.013732394366,0
0.007591549296,0.013732394366,0
0.00766197183,0.013732394366,0
0.00766197183,0.013802816902,0
0.007732394366,0.013802816902,0
0.007732394366,0.013873239436,0
0.007802816902,0.013873239436,0
0.007873239436,0.013873239436,0
0.007873239436,0.013943661972,0
0.007943661972,0.013943661972,0
0.008014084508,0.013943661972,0
0.008014084508,0.014014084508,0
0.008084507042,0.014014084508,0
0.008154929578,0.014014084508,0
0.008154929578,0.014084507042,0
0.008225352112,0.014084507042,0
0.008225352112,0.014154929578,0
0.008295774648,0.014154929578,0
0.008366197184,0.014154929578,0
0.008366197184,0.014225352112,0
0.008436619718,0.014225352112,0
0.008507042254,0.014225352112,0
0.008507042254,0.014295774648,0
0.008577464788,0.014295774648,0
0.008647887324,0.014295774648,0
0.008647887324,0.014366197184,0
0.00871830986,0.014366197184,0
0.008788732394,0.014366197184,0
0.008788732394,0.014436619718,0
0.00885915493,0.014436619718,0
0.008929577464,0.014436619718,0
0.008929577464,0.014507042254,0
0.009,0.014507042254,0
0.009070422536,0.014507042254,0
0.00914084507,0.014507042254,0
0.00914084507,0.014577464788,0
0.009211267606,0.014577464788,0
