x_m,Pre_sim,Pim_sim,p_abs_sim,Pre_analytic,Pim_analytic,p_abs_analytic
2.568807266652584076e-02,-2.385862159729003906e+01,3.799784765625000000e+04,3.799785156250000000e+04,-2.367786914683671284e+01,3.788430708834942925e+04,3.788431448773819284e+04
2.597998268902301788e-02,-2.473953628540039062e+01,3.873279687500000000e+04,3.873280078125000000e+04,-2.455218481938471697e+01,3.861507251276423631e+04,3.861508031813243724e+04
2.627189271152019501e-02,-2.560564231872558594e+01,3.944455859375000000e+04,3.944456640625000000e+04,-2.541115160078046742e+01,3.932273974566659308e+04,3.932274795626639389e+04
2.656380273401737213e-02,-2.645647430419921875e+01,4.013278906250000000e+04,4.013279687500000000e+04,-2.623296681791577356e+01,4.000691028072259360e+04,4.000691888134269539e+04
2.685571275651454926e-02,-2.729146575927734375e+01,4.079698828125000000e+04,4.079699609375000000e+04,-2.708070887137360572e+01,4.066712470600461529e+04,4.066713372268230160e+04
2.714762277901172638e-02,-2.811011314392089844e+01,4.143675781250000000e+04,4.143676953125000000e+04,-2.789300521545839828e+01,4.130303398063207715e+04,4.130304339906428504e+04
2.743953280150890350e-02,-2.891199302673339844e+01,4.205180468750000000e+04,4.205181640625000000e+04,-2.868803722739007256e+01,4.191423986803847947e+04,4.191424968574465311e+04
2.773144282400608063e-02,-2.969656753540039062e+01,4.264169140625000000e+04,4.264170312500000000e+04,-2.946147033085468792e+01,4.250038471535048302e+04,4.250039492676546070e+04
2.802335284650325775e-02,-3.046335029602050781e+01,4.320603125000000000e+04,4.320604296875000000e+04,-3.024278236408002485e+01,4.306109985179681826e+04,4.306111047188984230e+04
2.831526286900043488e-02,-3.121196556091308594e+01,4.374458984375000000e+04,4.374460156250000000e+04,-3.096425247620402388e+01,4.359608817529724911e+04,4.359609917152248818e+04
2.860717289149761200e-02,-3.194190216064453125e+01,4.425698046875000000e+04,4.425699218750000000e+04,-3.168377632737097116e+01,4.410499170310298359e+04,4.410500308346509701e+04
2.889908291399478912e-02,-3.265269470214843750e+01,4.474284765625000000e+04,4.474285937500000000e+04,-3.238880539671009728e+01,4.458752195246037445e+04,4.458753371622892155e+04
2.919099293649196625e-02,-3.334401321411132812e+01,4.520202734375000000e+04,4.520203906250000000e+04,-3.309338513154798989e+01,4.504337512551718100e+04,4.504338728237696341e+04
2.948290295898914337e-02,-3.401538848876953125e+01,4.563417187500000000e+04,4.563418359375000000e+04,-3.375568857457558636e+01,4.547230552679246466e+04,4.547231805580700166e+04
2.977481298148632050e-02,-3.466637039184570312e+01,4.603895312500000000e+04,4.603896484375000000e+04,-3.438047476184316054e+01,4.587405228059041838e+04,4.587406516387432202e+04
3.006672300398349762e-02,-3.529667663574218750e+01,4.641627734375000000e+04,4.641628906250000000e+04,-3.500601972038857213e+01,4.624835023893975449e+04,4.624836348720952810e+04
3.035863302648067474e-02,-3.590587234497070312e+01,4.676584765625000000e+04,4.676585937500000000e+04,-3.562576989573337727e+01,4.659498543321774923e+04,4.659499905265858979e+04
3.065054304897785187e-02,-3.649353790283203125e+01,4.708737109375000000e+04,4.708738281250000000e+04,-3.621101864528012015e+01,4.691376773685982334e+04,4.691378171183710219e+04
3.094245120882987976e-02,-3.705943298339843750e+01,4.738080078125000000e+04,4.738081250000000000e+04,-3.676566439055866908e+01,4.720448974946535600e+04,4.720450406710633251e+04
3.123436123132705688e-02,-3.760318374633789062e+01,4.764592187500000000e+04,4.764593359375000000e+04,-3.732535000270026160e+01,4.746698027209297288e+04,4.746699494736333145e+04
3.152627125382423401e-02,-3.812437057495117188e+01,4.788245312500000000e+04,4.788246484375000000e+04,-3.784509196320810531e+01,4.770109105352395272e+04,4.770110606629124959e+04
