time	WettedArea_bottom	maxU
4.86e-05	4.4383149170956e-06	5.597558400573e-08
4.87e-05	4.4383149170957e-06	5.580358206487e-08
4.88e-05	4.4383149170959e-06	5.563393859782e-08
4.89e-05	4.438314917096e-06	5.5464901436615e-08
4.9e-05	4.4383149170962e-06	5.529651000003e-08
4.91e-05	4.4383149170963e-06	5.512888382556e-08
4.92e-05	4.4383149170965e-06	5.4962008185917e-08
4.93e-05	4.4383149170966e-06	5.4795658909366e-08
4.94e-05	4.4383149170968e-06	5.4629792945502e-08
4.95e-05	4.4383149170969e-06	5.4464800489493e-08
4.96e-05	4.4383149170971e-06	5.4300403783091e-08
4.97e-05	4.4383149170972e-06	5.413661862981e-08
4.98e-05	4.4383149170974e-06	5.3973573156844e-08
4.99e-05	4.4383149170975e-06	5.3811253882506e-08
5e-05	4.4383149170976e-06	5.3649490367641e-08
5.01e-05	4.4383149170978e-06	5.3488163378953e-08
5.02e-05	4.4383149170979e-06	5.332768546344e-08
5.03e-05	4.4383149170981e-06	5.316777726575e-08
5.04e-05	4.4383149170982e-06	5.3008466762822e-08
5.05e-05	4.4383149170983e-06	5.2849872429377e-08
5.06e-05	4.4383149170985e-06	5.2691981268104e-08
5.07e-05	4.4383149170986e-06	5.2534629023726e-08
5.08e-05	4.4383149170988e-06	5.237770122203e-08
5.09e-05	4.4383149170989e-06	5.2221595057723e-08
5.1e-05	4.438314917099e-06	5.2066041767777e-08
5.11e-05	4.4383149170992e-06	5.1911066824695e-08
5.12e-05	4.4383149170993e-06	5.1756785269674e-08
5.13e-05	4.4383149170994e-06	5.1603184569655e-08
5.14e-05	4.4383149170996e-06	5.1450108838528e-08
5.15e-05	4.4383149170997e-06	5.1297452043583e-08
5.16e-05	4.4383149170998e-06	5.1145573503998e-08
5.17e-05	4.4383149171e-06	5.0994238453376e-08
5.18e-05	4.4383149171001e-06	5.0843501463582e-08
5.19e-05	4.4383149171002e-06	5.0693328431625e-08
5.2e-05	4.4383149171004e-06	5.0543823577586e-08
5.21e-05	4.4383149171005e-06	5.0394974885763e-08
5.22e-05	4.4383149171006e-06	5.024659738327e-08
5.23e-05	4.4383149171008e-06	5.0098649084288e-08
5.24e-05	4.4383149171009e-06	4.9951450479453e-08
5.25e-05	4.438314917101e-06	4.9804780277454e-08
5.26e-05	4.4383149171011e-06	4.9658647033407e-08
5.27e-05	4.4383149171013e-06	4.9513160761097e-08
5.28e-05	4.4383149171014e-06	4.9368309861449e-08
5.29e-05	4.4383149171015e-06	4.9223958861788e-08
5.3e-05	4.4383149171016e-06	4.9079984466983e-08
5.31e-05	4.4383149171018e-06	4.8936754708201e-08
5.32e-05	4.4383149171019e-06	4.8794024086621e-08
5.33e-05	4.438314917102e-06	4.8651817651556e-08
5.34e-05	4.4383149171021e-06	4.8510237552057e-08
5.35e-05	4.4383149171022e-06	4.8369272605377e-08
5.36e-05	4.4383149171024e-06	4.8228789304917e-08
5.37e-05	4.4383149171025e-06	4.8088885869443e-08
5.38e-05	4.4383149171026e-06	4.7949261941783e-08
5.39e-05	4.4383149171027e-06	4.781040598297e-08
5.4e-05	4.4383149171029e-06	4.7671965985211e-08
5.41e-05	4.438314917103e-06	4.7534133480702e-08
5.42e-05	4.4383149171031e-06	4.7396897598833e-08
5.43e-05	4.4383149171032e-06	4.7260192310787e-08
5.44e-05	4.4383149171033e-06	4.7123847273912e-08
5.45e-05	4.4383149171034e-06	4.6988174130118e-08
5.46e-05	4.4383149171036e-06	4.6852975117025e-08
5.47e-05	4.4383149171037e-06	4.6718251334518e-08
5.48e-05	4.4383149171038e-06	4.6584114715009e-08
5.49e-05	4.4383149171039e-06	4.6450554850561e-08
5.5e-05	4.438314917104e-06	4.6317461217929e-08
5.51e-05	4.4383149171041e-06	4.6184910774929e-08
5.52e-05	4.4383149171042e-06	4.6052612008021e-08
5.53e-05	4.4383149171044e-06	4.5921042822456e-08
5.54e-05	4.4383149171045e-06	4.5789858742302e-08
5.55e-05	4.4383149171046e-06	4.5659244212744e-08
5.56e-05	4.4383149171047e-06	4.5529189112499e-08
5.57e-05	4.4383149171048e-06	4.5399638856757e-08
5.58e-05	4.4383149171049e-06	4.5270427904113e-08
5.59e-05	4.438314917105e-06	4.5141836789941e-08
5.6e-05	4.4383149171051e-06	4.5013694370022e-08
5.61e-05	4.4383149171052e-06	4.4886000008911e-08
5.62e-05	4.4383149171053e-06	4.4758856149721e-08
5.63e-05	4.4383149171055e-06	4.4632253104944e-08
5.64e-05	4.4383149171056e-06	4.4506090074481e-08
5.65e-05	4.4383149171057e-06	4.4380436090206e-08
5.66e-05	4.4383149171058e-06	4.425501681372e-08
5.67e-05	4.4383149171059e-06	4.413028174531e-08
5.68e-05	4.438314917106e-06	4.4005909340755e-08
5.69e-05	4.4383149171061e-06	4.3882070996642e-08
5.7e-05	4.4383149171062e-06	4.3758757289123e-08
5.71e-05	4.4383149171063e-06	4.3635919673972e-08
5.72e-05	4.4383149171064e-06	4.3513573201986e-08
5.73e-05	4.4383149171065e-06	4.3391445987874e-08
5.74e-05	4.4383149171066e-06	4.3269909373058e-08
5.75e-05	4.4383149171067e-06	4.3148891056604e-08
5.76e-05	4.4383149171068e-06	4.3028382006497e-08
5.77e-05	4.4383149171069e-06	4.2908217522725e-08
5.78e-05	4.438314917107e-06	4.2788413133512e-08
5.79e-05	4.4383149171071e-06	4.2669211572971e-08
5.8e-05	4.4383149171072e-06	4.2550370825675e-08
5.81e-05	4.4383149171073e-06	4.2432035751734e-08
5.82e-05	4.4383149171074e-06	4.2314197099522e-08
5.83e-05	4.4383149171075e-06	4.2196740368474e-08
5.84e-05	4.4383149171076e-06	4.2079623560847e-08
5.85e-05	4.4383149171077e-06	4.1963057564187e-08
5.86e-05	4.4383149171078e-06	4.1846856179899e-08
5.87e-05	4.4383149171079e-06	4.1731145871326e-08
5.88e-05	4.438314917108e-06	4.1615918098219e-08
5.89e-05	4.4383149171081e-06	4.150108771933e-08
5.9e-05	4.4383149171082e-06	4.1386710772983e-08
5.91e-05	4.4383149171083e-06	4.1272587685445e-08
5.92e-05	4.4383149171084e-06	4.1158964431104e-08
5.93e-05	4.4383149171085e-06	4.1045818747665e-08
5.94e-05	4.4383149171086e-06	4.0933142379696e-08
5.95e-05	4.4383149171087e-06	4.0820812854005e-08
5.96e-05	4.4383149171088e-06	4.0708804936532e-08
5.97e-05	4.4383149171089e-06	4.0597357287595e-08
5.98e-05	4.438314917109e-06	4.0486270634755e-08
5.99e-05	4.438314917109e-06	4.0375583871635e-08
6e-05	4.4383149171091e-06	4.0265348360759e-08
6.01e-05	4.4383149171092e-06	4.0155470638973e-08
6.02e-05	4.4383149171093e-06	4.0046055751725e-08
6.03e-05	4.4383149171094e-06	3.9936995626942e-08
6.04e-05	4.4383149171095e-06	3.9828348118404e-08
6.05e-05	4.4383149171096e-06	3.972004650891e-08
6.06e-05	4.4383149171097e-06	3.9612195777624e-08
6.07e-05	4.4383149171098e-06	3.950478813711e-08
6.08e-05	4.4383149171099e-06	3.9397782513016e-08
6.09e-05	4.43831491711e-06	3.9291191965142e-08
6.1e-05	4.43831491711e-06	3.918477137186e-08
6.11e-05	4.4383149171101e-06	3.9078924005472e-08
6.12e-05	4.4383149171102e-06	3.8973410115957e-08
6.13e-05	4.4383149171103e-06	3.8868275450325e-08
6.14e-05	4.4383149171104e-06	3.8763564318955e-08
6.15e-05	4.4383149171105e-06	3.865920145835e-08
6.16e-05	4.4383149171106e-06	3.8555273151658e-08
6.17e-05	4.4383149171107e-06	3.8451771579219e-08
6.18e-05	4.4383149171107e-06	3.8348502495016e-08
6.19e-05	4.4383149171108e-06	3.8245593564917e-08
6.2e-05	4.4383149171109e-06	3.8143106293978e-08
6.21e-05	4.438314917111e-06	3.8041033565665e-08
6.22e-05	4.4383149171111e-06	3.7939360747545e-08
6.23e-05	4.4383149171112e-06	3.7837979953604e-08
6.24e-05	4.4383149171112e-06	3.7737050840531e-08
6.25e-05	4.4383149171113e-06	3.7636399384114e-08
6.26e-05	4.4383149171114e-06	3.7536160371947e-08
6.27e-05	4.4383149171115e-06	3.7440650544448e-08
6.28e-05	4.4383149171116e-06	3.7348430588611e-08
6.29e-05	4.4383149171117e-06	3.7256689531433e-08
6.3e-05	4.4383149171117e-06	3.7165073013164e-08
6.31e-05	4.4383149171118e-06	3.7073942221872e-08
6.32e-05	4.4383149171119e-06	3.6983070516533e-08
6.33e-05	4.438314917112e-06	3.6892459461713e-08
6.34e-05	4.4383149171121e-06	3.6802129654888e-08
6.35e-05	4.4383149171121e-06	3.6712056731428e-08
6.36e-05	4.4383149171122e-06	3.662227101063e-08
6.37e-05	4.4383149171123e-06	3.6532884881365e-08
6.38e-05	4.4383149171124e-06	3.6443752110951e-08
6.39e-05	4.4383149171125e-06	3.6354873927102e-08
6.4e-05	4.4383149171125e-06	3.6266199015855e-08
6.41e-05	4.4383149171126e-06	3.6177869659787e-08
6.42e-05	4.4383149171127e-06	3.6089860919408e-08
6.43e-05	4.4383149171128e-06	3.6002137092333e-08
6.44e-05	4.4383149171128e-06	3.5914679709047e-08
6.45e-05	4.4383149171129e-06	3.5827470675845e-08
6.46e-05	4.438314917113e-06	3.5740734027475e-08
6.47e-05	4.4383149171131e-06	3.5654238758687e-08
6.48e-05	4.4383149171132e-06	3.5567732158298e-08
6.49e-05	4.4383149171132e-06	3.5483763697014e-08
6.5e-05	4.4383149171133e-06	3.540782600622e-08
6.51e-05	4.4383149171134e-06	3.5332133478137e-08
6.52e-05	4.4383149171135e-06	3.5256681238384e-08
6.53e-05	4.4383149171135e-06	3.5181447209863e-08
6.54e-05	4.4383149171136e-06	3.5106451075098e-08
6.55e-05	4.4383149171137e-06	3.5031688582378e-08
6.56e-05	4.4383149171138e-06	3.4956960773494e-08
6.57e-05	4.4383149171138e-06	3.4882403999572e-08
6.58e-05	4.4383149171139e-06	3.4808087739469e-08
6.59e-05	4.438314917114e-06	3.4734007365818e-08
6.6e-05	4.438314917114e-06	3.466023525621e-08
6.61e-05	4.4383149171141e-06	3.4586576500011e-08
6.62e-05	4.4383149171142e-06	3.4513110144727e-08
6.63e-05	4.4383149171143e-06	3.4439819398541e-08
6.64e-05	4.4383149171143e-06	3.4366759350664e-08
6.65e-05	4.4383149171144e-06	3.4293796099931e-08
6.66e-05	4.4383149171145e-06	3.422107142094e-08
6.67e-05	4.4383149171145e-06	3.4148580314002e-08
6.68e-05	4.4383149171146e-06	3.4076387145622e-08
6.69e-05	4.4383149171147e-06	3.4004191654583e-08
6.7e-05	4.4383149171148e-06	3.3932228668971e-08
6.71e-05	4.4383149171148e-06	3.386049360017e-08
6.72e-05	4.4383149171149e-06	3.3789038765382e-08
6.73e-05	4.438314917115e-06	3.3717648694785e-08
6.74e-05	4.438314917115e-06	3.3646549486389e-08
6.75e-05	4.4383149171151e-06	3.3575585757636e-08
6.76e-05	4.4383149171152e-06	3.3504797938026e-08
6.77e-05	4.4383149171152e-06	3.3434232527627e-08
6.78e-05	4.4383149171153e-06	3.3363755305431e-08
6.79e-05	4.4383149171154e-06	3.3293507719067e-08
6.8e-05	4.4383149171154e-06	3.3223485064471e-08
6.81e-05	4.4383149171155e-06	3.3153770165972e-08
6.82e-05	4.4383149171156e-06	3.3084092109458e-08
6.83e-05	4.4383149171156e-06	3.301463290904e-08
6.84e-05	4.4383149171157e-06	3.2945278270095e-08
6.85e-05	4.4383149171158e-06	3.2876148793414e-08
6.86e-05	4.4383149171158e-06	3.2807332544408e-08
6.87e-05	4.4383149171159e-06	3.2738609471964e-08
6.88e-05	4.438314917116e-06	3.2670067984649e-08
6.89e-05	4.438314917116e-06	3.260170102584e-08
6.9e-05	4.4383149171161e-06	3.2533463578053e-08
6.91e-05	4.4383149171162e-06	3.2465444401557e-08
6.92e-05	4.4383149171162e-06	3.2397639250602e-08
6.93e-05	4.4383149171163e-06	3.2330031545663e-08
6.94e-05	4.4383149171163e-06	3.2262635358925e-08
6.95e-05	4.4383149171164e-06	3.2195447019457e-08
6.96e-05	4.4383149171165e-06	3.2128283101522e-08
6.97e-05	4.4383149171165e-06	3.2061345744904e-08
6.98e-05	4.4383149171166e-06	3.1994584420841e-08
6.99e-05	4.4383149171167e-06	3.1928031233871e-08
7e-05	4.4383149171167e-06	3.1861579114652e-08
7.01e-05	4.4383149171168e-06	3.1795342198249e-08
7.02e-05	4.4383149171169e-06	3.1729410398684e-08
7.03e-05	4.4383149171169e-06	3.166355749784e-08
7.04e-05	4.438314917117e-06	3.1597881169822e-08
7.05e-05	4.438314917117e-06	3.1532362965736e-08
7.06e-05	4.4383149171171e-06	3.1467048837655e-08
7.07e-05	4.4383149171172e-06	3.140182659729e-08
7.08e-05	4.4383149171172e-06	3.1336814905195e-08
7.09e-05	4.4383149171173e-06	3.1272099980144e-08
7.1e-05	4.4383149171173e-06	3.1207459015589e-08
7.11e-05	4.4383149171174e-06	3.114293809514e-08
7.12e-05	4.4383149171175e-06	3.1078622079609e-08
7.13e-05	4.4383149171175e-06	3.1014507029852e-08
7.14e-05	4.4383149171176e-06	3.0950578491066e-08
7.15e-05	4.4383149171176e-06	3.0886848619197e-08
7.16e-05	4.4383149171177e-06	3.0823313997272e-08
7.17e-05	4.4383149171177e-06	3.0759816662119e-08
7.18e-05	4.4383149171178e-06	3.0696523188668e-08
7.19e-05	4.4383149171179e-06	3.0633351269146e-08
7.2e-05	4.4383149171179e-06	3.0570379299991e-08
7.21e-05	4.438314917118e-06	3.050760354032e-08
7.22e-05	4.438314917118e-06	3.0445072446092e-08
7.23e-05	4.4383149171181e-06	3.0382644068052e-08
7.24e-05	4.4383149171182e-06	3.0320370799813e-08
7.25e-05	4.4383149171182e-06	3.0258262719122e-08
7.26e-05	4.4383149171183e-06	3.0196266552911e-08
7.27e-05	4.4383149171183e-06	3.0134466325282e-08
7.28e-05	4.4383149171184e-06	3.0072858283939e-08
7.29e-05	4.4383149171184e-06	3.0011438998745e-08
7.3e-05	4.4383149171185e-06	2.9950197614082e-08
7.31e-05	4.4383149171185e-06	2.9889144953427e-08
7.32e-05	4.4383149171186e-06	2.9828103566192e-08
7.33e-05	4.4383149171187e-06	2.9767283331789e-08
7.34e-05	4.4383149171187e-06	2.970663266473e-08
7.35e-05	4.4383149171188e-06	2.9646100692593e-08
7.36e-05	4.4383149171188e-06	2.958575951092e-08
7.37e-05	4.4383149171189e-06	2.9525605470572e-08
7.38e-05	4.4383149171189e-06	2.9465635236237e-08
7.39e-05	4.438314917119e-06	2.9405837103958e-08
7.4e-05	4.438314917119e-06	2.93462221752e-08
7.41e-05	4.4383149171191e-06	2.9286617418375e-08
7.42e-05	4.4383149171191e-06	2.9227232155653e-08
7.43e-05	4.4383149171192e-06	2.916800594914e-08
7.44e-05	4.4383149171192e-06	2.9108961434832e-08
7.45e-05	4.4383149171193e-06	2.9050095517518e-08
7.46e-05	4.4383149171194e-06	2.899129786385e-08
7.47e-05	4.4383149171194e-06	2.8932708967974e-08
7.48e-05	4.4383149171195e-06	2.8874266146951e-08
7.49e-05	4.4383149171195e-06	2.8815938813415e-08
7.5e-05	4.4383149171196e-06	2.8757793957566e-08
7.51e-05	4.4383149171196e-06	2.8699828126355e-08
7.52e-05	4.4383149171197e-06	2.8642038162139e-08
7.53e-05	4.4383149171197e-06	2.8584403652523e-08
7.54e-05	4.4383149171198e-06	2.8526945397918e-08
7.55e-05	4.4383149171198e-06	2.8469509647213e-08
7.56e-05	4.4383149171199e-06	2.8412278178402e-08
7.57e-05	4.4383149171199e-06	2.8355208213986e-08
7.58e-05	4.43831491712e-06	2.8298247346426e-08
7.59e-05	4.43831491712e-06	2.8241464323426e-08
7.6e-05	4.4383149171201e-06	2.81848557715e-08
7.61e-05	4.4383149171201e-06	2.8128412633811e-08
7.62e-05	4.4383149171202e-06	2.8072141065722e-08
7.63e-05	4.4383149171202e-06	2.8015964923612e-08
7.64e-05	4.4383149171203e-06	2.795992448052e-08
7.65e-05	4.4383149171203e-06	2.790405453921e-08
7.66e-05	4.4383149171204e-06	2.7848352206823e-08
7.67e-05	4.4383149171204e-06	2.7792720284597e-08
7.68e-05	4.4383149171205e-06	2.7737264425875e-08
7.69e-05	4.4383149171205e-06	2.7681998580933e-08
7.7e-05	4.4383149171206e-06	2.7626840473607e-08
7.71e-05	4.4383149171206e-06	2.7571849630722e-08
7.72e-05	4.4383149171207e-06	2.7516933864876e-08
7.73e-05	4.4383149171207e-06	2.7462190745068e-08
7.74e-05	4.4383149171208e-06	2.7407688396358e-08
7.75e-05	4.4383149171208e-06	2.735325389037e-08
7.76e-05	4.4383149171208e-06	2.7298918841013e-08
7.77e-05	4.4383149171209e-06	2.7244751932556e-08
7.78e-05	4.4383149171209e-06	2.719075008036e-08
7.79e-05	4.438314917121e-06	2.7136949577356e-08
7.8e-05	4.438314917121e-06	2.7083190260875e-08
7.81e-05	4.4383149171211e-06	2.7029597244474e-08
7.82e-05	4.4383149171211e-06	2.697620508662e-08
7.83e-05	4.4383149171212e-06	2.6922853536095e-08
7.84e-05	4.4383149171212e-06	2.6869666488088e-08
7.85e-05	4.4383149171213e-06	2.6816640857097e-08
7.86e-05	4.4383149171213e-06	2.6763809730958e-08
7.87e-05	4.4383149171214e-06	2.6711061551342e-08
7.88e-05	4.4383149171214e-06	2.6658444805504e-08
7.89e-05	4.4383149171214e-06	2.660596724098e-08
7.9e-05	4.4383149171215e-06	2.6553620733684e-08
7.91e-05	4.4383149171215e-06	2.6501431748729e-08
7.92e-05	4.4383149171216e-06	2.6449397632038e-08
7.93e-05	4.4383149171216e-06	2.6397421543723e-08
7.94e-05	4.4383149171217e-06	2.6345619233727e-08
7.95e-05	4.4383149171217e-06	2.6293948163127e-08
7.96e-05	4.4383149171218e-06	2.6242380636052e-08
7.97e-05	4.4383149171218e-06	2.6190971121117e-08
7.98e-05	4.4383149171219e-06	2.6139716667436e-08
7.99e-05	4.4383149171219e-06	2.6088614575521e-08
8e-05	4.4383149171219e-06	2.6037652887637e-08
8.01e-05	4.438314917122e-06	2.5986843610178e-08
8.02e-05	4.438314917122e-06	2.5936052648388e-08
8.03e-05	4.4383149171221e-06	2.5885438704407e-08
8.04e-05	4.4383149171221e-06	2.5834964391729e-08
8.05e-05	4.4383149171222e-06	2.5784618117757e-08
8.06e-05	4.4383149171222e-06	2.573440527925e-08
8.07e-05	4.4383149171222e-06	2.5684342314355e-08
8.08e-05	4.4383149171223e-06	2.563444851409e-08
8.09e-05	4.4383149171223e-06	2.5587113218325e-08
8.1e-05	4.4383149171224e-06	2.5539891975926e-08
8.11e-05	4.4383149171224e-06	2.5492811790807e-08
8.12e-05	4.4383149171224e-06	2.5445864456065e-08
8.13e-05	4.4383149171225e-06	2.5399047579346e-08
8.14e-05	4.4383149171225e-06	2.53522736303e-08
8.15e-05	4.4383149171226e-06	2.5305637416452e-08
8.16e-05	4.4383149171226e-06	2.5259135987849e-08
8.17e-05	4.4383149171227e-06	2.5212782424806e-08
8.18e-05	4.4383149171227e-06	2.5166473763364e-08
8.19e-05	4.4383149171227e-06	2.5120244103613e-08
8.2e-05	4.4383149171228e-06	2.507414766646e-08
8.21e-05	4.4383149171228e-06	2.5028181814355e-08
8.22e-05	4.4383149171229e-06	2.4982344133607e-08
8.23e-05	4.4383149171229e-06	2.4936613257918e-08
8.24e-05	4.4383149171229e-06	2.4891011088229e-08
8.25e-05	4.438314917123e-06	2.4845454502342e-08
8.26e-05	4.438314917123e-06	2.4800007826666e-08
8.27e-05	4.4383149171231e-06	2.4754681437899e-08
8.28e-05	4.4383149171231e-06	2.4709460675546e-08
8.29e-05	4.4383149171231e-06	2.4664366675864e-08
8.3e-05	4.4383149171232e-06	2.4619397179419e-08
8.31e-05	4.4383149171232e-06	2.4574459679533e-08
8.32e-05	4.4383149171233e-06	2.4529663663477e-08
8.33e-05	4.4383149171233e-06	2.4484974915451e-08
8.34e-05	4.4383149171233e-06	2.4440363015738e-08
8.35e-05	4.4383149171234e-06	2.439587881751e-08
8.36e-05	4.4383149171234e-06	2.4351519821551e-08
8.37e-05	4.4383149171235e-06	2.4307283740148e-08
8.38e-05	4.4383149171235e-06	2.4263135775624e-08
8.39e-05	4.4383149171235e-06	2.4219111385644e-08
8.4e-05	4.4383149171236e-06	2.417513118321e-08
8.41e-05	4.4383149171236e-06	2.4131258583679e-08
8.42e-05	4.4383149171236e-06	2.4087506933285e-08
8.43e-05	4.4383149171237e-06	2.4043859779586e-08
8.44e-05	4.4383149171237e-06	2.4000334202302e-08
8.45e-05	4.4383149171238e-06	2.3956928055996e-08
8.46e-05	4.4383149171238e-06	2.3913551234335e-08
8.47e-05	4.4383149171238e-06	2.3870307927399e-08
8.48e-05	4.4383149171239e-06	2.3827168170133e-08
8.49e-05	4.4383149171239e-06	2.3784132828137e-08
8.5e-05	4.4383149171239e-06	2.3741197457645e-08
8.51e-05	4.438314917124e-06	2.3698381369721e-08
8.52e-05	4.438314917124e-06	2.3655682466172e-08
8.53e-05	4.4383149171241e-06	2.3613016011635e-08
8.54e-05	4.4383149171241e-06	2.3570478428255e-08
8.55e-05	4.4383149171241e-06	2.3528041815159e-08
8.56e-05	4.4383149171242e-06	2.3485679620489e-08
8.57e-05	4.4383149171242e-06	2.3443437527777e-08
8.58e-05	4.4383149171242e-06	2.3401313216636e-08
8.59e-05	4.4383149171243e-06	2.3359304562665e-08
8.6e-05	4.4383149171243e-06	2.3317382599922e-08
8.61e-05	4.4383149171243e-06	2.3275576739145e-08
8.62e-05	4.4383149171244e-06	2.3233810514519e-08
8.63e-05	4.4383149171244e-06	2.319214689266e-08
8.64e-05	4.4383149171245e-06	2.3150597552032e-08
8.65e-05	4.4383149171245e-06	2.3109121535773e-08
8.66e-05	4.4383149171245e-06	2.3067762580824e-08
8.67e-05	4.4383149171246e-06	2.3026518439589e-08
8.68e-05	4.4383149171246e-06	2.2985387054006e-08
8.69e-05	4.4383149171246e-06	2.2944333174071e-08
8.7e-05	4.4383149171247e-06	2.2903392656637e-08
8.71e-05	4.4383149171247e-06	2.2862498624043e-08
8.72e-05	4.4383149171247e-06	2.2821677669781e-08
8.73e-05	4.4383149171248e-06	2.2780971859432e-08
8.74e-05	4.4383149171248e-06	2.2740378977042e-08
8.75e-05	4.4383149171248e-06	2.2699896993498e-08
8.76e-05	4.4383149171249e-06	2.265954333264e-08
8.77e-05	4.4383149171249e-06	2.2619299946935e-08
8.78e-05	4.4383149171249e-06	2.2579056076079e-08
8.79e-05	4.438314917125e-06	2.253892025644e-08
8.8e-05	4.438314917125e-06	2.2498893022151e-08
8.81e-05	4.438314917125e-06	2.2458975521628e-08
8.82e-05	4.4383149171251e-06	2.2419165855829e-08
8.83e-05	4.4383149171251e-06	2.2379384741384e-08
8.84e-05	4.4383149171251e-06	2.233972873925e-08
8.85e-05	4.4383149171252e-06	2.2300167592019e-08
8.86e-05	4.4383149171252e-06	2.2260673438945e-08
8.87e-05	4.4383149171252e-06	2.2221289748185e-08
8.88e-05	4.4383149171253e-06	2.2182014418699e-08
8.89e-05	4.4383149171253e-06	2.2142845526038e-08
8.9e-05	4.4383149171253e-06	2.2103757596977e-08
8.91e-05	4.4383149171254e-06	2.2064776324025e-08
8.92e-05	4.4383149171254e-06	2.2025829744176e-08
8.93e-05	4.4383149171254e-06	2.1986980219686e-08
8.94e-05	4.4383149171255e-06	2.194823588428e-08
8.95e-05	4.4383149171255e-06	2.1909582887303e-08
8.96e-05	4.4383149171255e-06	2.1871035057044e-08
8.97e-05	4.4383149171256e-06	2.1832590593293e-08
8.98e-05	4.4383149171256e-06	2.1794175151632e-08
8.99e-05	4.4383149171256e-06	2.175587426089e-08
9e-05	4.4383149171257e-06	2.1717663687732e-08
9.01e-05	4.4383149171257e-06	2.1679520198699e-08
9.02e-05	4.4383149171257e-06	2.16414826165e-08
9.03e-05	4.4383149171258e-06	2.1603548942678e-08
9.04e-05	4.4383149171258e-06	2.1565717346638e-08
9.05e-05	4.4383149171258e-06	2.1527965382247e-08
9.06e-05	4.4383149171258e-06	2.1490315692831e-08
9.07e-05	4.4383149171259e-06	2.1452700051136e-08
9.08e-05	4.4383149171259e-06	2.1415176696545e-08
9.09e-05	4.4383149171259e-06	2.1377754403729e-08
9.1e-05	4.438314917126e-06	2.1340418922615e-08
9.11e-05	4.438314917126e-06	2.1303184302781e-08
9.12e-05	4.438314917126e-06	2.1266048831427e-08
9.13e-05	4.4383149171261e-06	2.1228942699323e-08
9.14e-05	4.4383149171261e-06	2.1191946237017e-08
9.15e-05	4.4383149171261e-06	2.115503717414e-08
9.16e-05	4.4383149171262e-06	2.1118190748822e-08
9.17e-05	4.4383149171262e-06	2.1081445998681e-08
9.18e-05	4.4383149171262e-06	2.1044801022751e-08
9.19e-05	4.4383149171262e-06	2.1008254067846e-08
9.2e-05	4.4383149171263e-06	2.0971789055747e-08
9.21e-05	4.4383149171263e-06	2.0935367318169e-08
9.22e-05	4.4383149171263e-06	2.0899060136233e-08
9.23e-05	4.4383149171264e-06	2.0862827353892e-08
9.24e-05	4.4383149171264e-06	2.0826678353449e-08
9.25e-05	4.4383149171264e-06	2.0790590242255e-08
9.26e-05	4.4383149171265e-06	2.0754601189872e-08
9.27e-05	4.4383149171265e-06	2.0718709347483e-08
9.28e-05	4.4383149171265e-06	2.0682913021162e-08
9.29e-05	4.4383149171265e-06	2.0647188860216e-08
9.3e-05	4.4383149171266e-06	2.0611560279788e-08
9.31e-05	4.4383149171266e-06	2.0575961896453e-08
9.32e-05	4.4383149171266e-06	2.054045085309e-08
9.33e-05	4.4383149171267e-06	2.0505016445588e-08
9.34e-05	4.4383149171267e-06	2.046967892503e-08
9.35e-05	4.4383149171267e-06	2.0434436487615e-08
9.36e-05	4.4383149171267e-06	2.0399287480875e-08
9.37e-05	4.4383149171268e-06	2.0364208054569e-08
9.38e-05	4.4383149171268e-06	2.0329222104943e-08
9.39e-05	4.4383149171268e-06	2.0294278987565e-08
9.4e-05	4.4383149171269e-06	2.025941655867e-08
9.41e-05	4.4383149171269e-06	2.0224621999793e-08
9.42e-05	4.4383149171269e-06	2.0189922295561e-08
9.43e-05	4.4383149171269e-06	2.0155315690985e-08
9.44e-05	4.438314917127e-06	2.0120800567349e-08
9.45e-05	4.438314917127e-06	2.0086358624709e-08
9.46e-05	4.438314917127e-06	2.0051984326442e-08
9.47e-05	4.4383149171271e-06	2.0017678714225e-08
9.48e-05	4.4383149171271e-06	1.9983456168914e-08
9.49e-05	4.4383149171271e-06	1.9949315663551e-08
9.5e-05	4.4383149171271e-06	1.9915250255417e-08
9.51e-05	4.4383149171272e-06	1.988127515052e-08
9.52e-05	4.4383149171272e-06	1.9847388841372e-08
9.53e-05	4.4383149171272e-06	1.9813532210951e-08
9.54e-05	4.4383149171272e-06	1.9779769432726e-08
9.55e-05	4.4383149171273e-06	1.9746084957388e-08
9.56e-05	4.4383149171273e-06	1.9712457816005e-08
9.57e-05	4.4383149171273e-06	1.967892166461e-08
9.58e-05	4.4383149171274e-06	1.9645474828123e-08
9.59e-05	4.4383149171274e-06	1.9612115762862e-08
9.6e-05	4.4383149171274e-06	1.95788338649e-08
9.61e-05	4.4383149171274e-06	1.9545639254977e-08
9.62e-05	4.4383149171275e-06	1.9512468647853e-08
9.63e-05	4.4383149171275e-06	1.9479358955682e-08
9.64e-05	4.4383149171275e-06	1.944633873115e-08
9.65e-05	4.4383149171275e-06	1.9413406315357e-08
9.66e-05	4.4383149171276e-06	1.9380560188282e-08
9.67e-05	4.4383149171276e-06	1.9347825805655e-08
9.68e-05	4.4383149171276e-06	1.9315132103868e-08
9.69e-05	4.4383149171276e-06	1.9282496731766e-08
9.7e-05	4.4383149171277e-06	1.9249937486043e-08
9.71e-05	4.4383149171277e-06	1.9217453887287e-08
