theta_deg,SPL_sim_dB,SPL_analytic_dB,directivity_sim,directivity_analytic,p_far_abs_sim_pa,p_far_abs_analytic_pa,p_far_real,p_far_imag,r_far_m
2.850000000000000355e+01,1.058466617479272998e+02,1.061980722477473904e+02,6.037487584952434122e-02,6.126006855328835349e-02,5.544700352223211226e+00,5.773625439762533951e+00,-4.640872730726226081e+00,3.034139465012428705e+00,4.000000000000000000e+00
2.875000000000000000e+01,1.056163497814679175e+02,1.059838371125001970e+02,5.879503488527628580e-02,5.976758690559410420e-02,5.399611113899057457e+00,5.632962358362118671e+00,-4.508039514773770406e+00,2.972100253117395230e+00,4.000000000000000000e+00
2.900000000000000355e+01,1.053422839137482470e+02,1.057267073025108175e+02,5.696883771247307493e-02,5.802420932685858901e-02,5.231897044680796860e+00,5.468652892548459654e+00,-4.356833852529551798e+00,2.896678350730739648e+00,4.000000000000000000e+00
2.925000000000000000e+01,1.050229632937747368e+02,1.054253883721354441e+02,5.491251412698103934e-02,5.604582735957788081e-02,5.043048654546137932e+00,5.282194784916351082e+00,-4.188573665440377347e+00,2.808592241906785247e+00,4.000000000000000000e+00
2.950000000000000355e+01,1.046563207546476519e+02,1.050780568379480684e+02,5.264282670153862947e-02,5.384888410654644492e-02,4.834605382569019838e+00,5.075137761394034719e+00,-4.004610507338099090e+00,2.708598141046883789e+00,4.000000000000000000e+00
2.975000000000000000e+01,1.042396259263968119e+02,1.046822770577191193e+02,5.017697315248138834e-02,5.145027720043508779e-02,4.608146630487026663e+00,4.849074386341359677e+00,-3.806321804642707640e+00,2.597485262243159454e+00,4.000000000000000000e+00
2.999999999999999645e+01,1.037693482073309070e+02,1.042348830583316754e+02,4.753249089485793444e-02,4.886726340856351741e-02,4.365282997245977015e+00,4.605631071761414397e+00,-3.595103281114026661e+00,2.476071090289609256e+00,4.000000000000000000e+00
3.025000000000000000e+01,1.032409640439267946e+02,1.037318124305379854e+02,4.472716437335342438e-02,4.611736526410358666e-02,4.107647768468778438e+00,4.346459277498748719e+00,-3.372361598013992268e+00,2.345196674491725641e+00,4.000000000000000000e+00
3.050000000000000000e+01,1.026486842154251349e+02,1.031678722733708469e+02,4.177893586927085290e-02,4.321828008958546186e-02,3.836888725158051017e+00,4.073226936906832130e+00,-3.139507238168945946e+00,2.205721965871893619e+00,4.000000000000000000e+00
3.075000000000000355e+01,1.019850623426717107e+02,1.025364055411176309e+02,3.870582069824066163e-02,4.018779175229868217e-02,3.554660355633911362e+00,3.787610139990540858e+00,-2.897947659960691258e+00,2.058521217778373380e+00,4.000000000000000000e+00
3.100000000000000000e+01,1.012404209414657714e+02,1.018288064378689910e+02,3.552582812866141027e-02,3.704368546417308172e-02,3.262616592851545594e+00,3.491285103484115027e+00,-2.649080744760538231e+00,1.904478469211237535e+00,4.000000000000000000e+00
3.125000000000000355e+01,1.004019866468141515e+02,1.010337986949464266e+02,3.225689018105682565e-02,3.380366591115074870e-02,2.962404275485401417e+00,3.185920454726247630e+00,-2.394288558748237428e+00,1.744483129428735069e+00,4.000000000000000000e+00
3.150000000000000000e+01,9.945254202053013159e+01,1.001363261499809880e+02,2.891680220324666789e-02,3.048527896912407373e-02,2.655657690479108712e+00,2.873169853561068354e+00,-2.134931447480988176e+00,1.579425681555661543e+00,4.000000000000000000e+00
3.175000000000000355e+01,9.836823340762821033e+01,9.911577920146740439e+01,2.552318296104873901e-02,2.710583723535172490e-02,2.343994907860325494e+00,2.554664973839449793e+00,-1.872342478980973723e+00,1.410193521995657839e+00,4.000000000000000000e+00
3.200000000000000000e+01,9.711481582780251642e+01,9.794301842763844945e+01,2.209347117976528940e-02,2.368234957607697616e-02,2.029017463118196751e+00,2.232008863438463386e+00,-1.607822248539421794e+00,1.237666951461595888e+00,4.000000000000000000e+00
3.225000000000000000e+01,9.564078435313703608e+01,9.657506496673819640e+01,1.864499971116679797e-02,2.023145486297816056e-02,1.712317168541601209e+00,1.906769699068970647e+00,-1.342634055895540079e+00,1.062715332359431830e+00,4.000000000000000000e+00
3.250000000000000000e+01,9.386370002560759929e+01,9.494485246359717223e+01,1.519526101728254329e-02,1.676936004326977370e-02,1.395500494686548132e+00,1.580474949520156214e+00,-1.077999462960848032e+00,8.861934261359216691e-01,4.000000000000000000e+00
3.275000000000000000e+01,9.163970298188652919e+01,9.293924704544402005e+01,1.176273498372952357e-02,1.331178266084943017e-02,1.080264594993899596e+00,1.254605958405256905e+00,-8.150942378374875785e-01,7.089379229815957473e-01,4.000000000000000000e+00
3.300000000000000000e+01,8.868385594723821441e+01,9.034429533769198883e+01,8.369816963625108935e-03,9.873897919014539351e-03,7.686662111226779670e-01,9.305929549401487089e-01,-5.550446885456962187e-01,5.317641750239521237e-01,4.000000000000000000e+00
3.325000000000000000e+01,8.430779960483967272e+01,8.667299807276614843e+01,5.057235100407701453e-03,6.470290349059402112e-03,4.644457292532401249e-01,6.098104988159387396e-01,-2.989243876228441232e-01,3.554631428233899215e-01,4.000000000000000000e+00
3.350000000000000000e+01,7.640584606683118807e+01,8.032343308269120996e+01,2.036176714787728357e-03,3.114910123629490140e-03,1.869981443243194097e-01,2.935733628296064435e-01,-4.775128663049377220e-02,1.807985636167263044e-01,4.000000000000000000e+00
3.375000000000000000e+01,7.688913609191651233e+01,5.550993189208644196e+01,2.152682438675745415e-03,1.789659708373232444e-04,1.976977825295878344e-01,1.686714537675299691e-02,1.975147824243775330e-01,8.504348356400237563e-03,4.000000000000000000e+00
3.400000000000000000e+01,8.431170159754402960e+01,8.108095542142775969e+01,5.059507490269981277e-03,3.398768911820705240e-03,4.646544207112759950e-01,3.203264233387591031e-01,4.359742236396554338e-01,-1.607177868449264635e-01,4.000000000000000000e+00
3.425000000000000000e+01,8.838073326239214111e+01,8.675633336014293207e+01,8.082762659055076418e-03,6.532667200314415910e-03,7.423037535397661868e-01,6.156893785456432067e-01,6.667894183956545318e-01,-3.262004506968235185e-01,4.000000000000000000e+00
3.450000000000000000e+01,9.108956084037166079e+01,9.007239116877124729e+01,1.104081684141758335e-02,9.569592055409192888e-03,1.013965166272426277e+00,9.019128029737430996e-01,8.891860994454440226e-01,-4.873124654334897166e-01,4.000000000000000000e+00
3.475000000000000000e+01,9.308950269239795716e+01,9.239220741017965111e+01,1.389947183784304499e-02,1.249925811710020374e-02,1.276497968908239411e+00,1.178027324280137789e+00,1.102454367702408122e+00,-6.434605129770936127e-01,4.000000000000000000e+00
3.500000000000000000e+01,9.465398379073897672e+01,9.415526305114129002e+01,1.664264513005756299e-02,1.531217974945331926e-02,1.528425177130746659e+00,1.443138942339868613e+00,1.305949362864061492e+00,-7.940905387436036911e-01,4.000000000000000000e+00
3.525000000000000000e+01,9.592234026123308865e+01,9.555981983688386094e+01,1.925928572939155509e-02,1.799968305382929762e-02,1.768731891614583551e+00,1.696430161465644515e+00,1.499091600229527588e+00,-9.386889146760903913e-01,4.000000000000000000e+00
3.550000000000000000e+01,9.697497136099602244e+01,9.671241326035058705e+01,2.174061029873018691e-02,2.055391371809706796e-02,1.996611469336322386e+00,1.937160730178766777e+00,1.681366987153282144e+00,-1.076783364468657744e+00,4.000000000000000000e+00
3.575000000000000000e+01,9.786240316430740904e+01,9.767692607880880473e+01,2.407927027977520978e-02,2.296784084262024420e-02,2.211389034311353807e+00,2.164668001799860964e+00,1.852326533524316421e+00,-1.207943655256440874e+00,4.000000000000000000e+00
3.600000000000000000e+01,9.861842009910310480e+01,9.849467728336455252e+01,2.626903797064064280e-02,2.523525689726085347e-02,2.412492647627094033e+00,2.378366930396575984e+00,2.011585771481633866e+00,-1.331782061310117449e+00,4.000000000000000000e+00
3.625000000000000000e+01,9.926669734411765944e+01,9.919391508964162085e+01,2.830466574050833836e-02,2.735077397570771784e-02,2.599440378016003805e+00,2.577749717762348070e+00,2.158823900271212182e+00,-1.447953606465958609e+00,4.000000000000000000e+00
3.650000000000000000e+01,9.982444279378165675e+01,9.979478467467808400e+01,3.018181154187416990e-02,2.930981652409788904e-02,2.771833461058499815e+00,2.762385128105119936e+00,2.293782672726361049e+00,-1.556156093116578765e+00,4.000000000000000000e+00
3.675000000000000000e+01,1.003045313189201408e+02,1.003121350087299390e+02,3.189699198440511252e-02,3.110861073016408726e-02,2.929351989585670335e+00,2.931917487998043637e+00,2.416265040315819679e+00,-1.656129926617206705e+00,4.000000000000000000e+00
3.700000000000000000e+01,1.007168222395625605e+02,1.007572026097732163e+02,3.344754720153932798e-02,3.274417076703260016e-02,3.071751687102453943e+00,3.086065389887978405e+00,2.526133574063632814e+00,-1.747657744870336094e+00,4.000000000000000000e+00
3.725000000000000000e+01,1.010690078460712016e+02,1.011386713135859026e+02,3.483161052680821407e-02,3.421428209232688783e-02,3.198861122925468869e+00,3.224620118073089348e+00,2.623308678899614499e+00,-1.830563863669867120e+00,4.000000000000000000e+00
3.750000000000000000e+01,1.013671794267580708e+02,1.014633660611395669e+02,3.604807970601648509e-02,3.551748200844000170e-02,3.310579068370783418e+00,3.347443816551682882e+00,2.707766619165457023e+00,-1.904713549085014890e+00,4.000000000000000000e+00
3.775000000000000000e+01,1.016162160840786157e+02,1.017367221481936070e+02,3.709658806692080896e-02,3.665303769375031356e-02,3.406871849038438871e+00,3.454467418513072818e+00,2.779537373078116325e+00,-1.970012128752661740e+00,4.000000000000000000e+00
3.800000000000000000e+01,1.018200584402352433e+02,1.019631113567933056e+02,3.797747489550422351e-02,3.762092191721961437e-02,3.487770624232421124e+00,3.545688357492371434e+00,2.838702333950338552e+00,-2.026403954418642517e+00,4.000000000000000000e+00
3.825000000000000000e+01,1.019819052473888519e+02,1.021460738005367688e+02,3.869175469420033792e-02,3.842178665026911577e-02,3.553368563701268634e+00,3.621168080348395435e+00,2.885391875893223546e+00,-2.073871228410722800e+00,4.000000000000000000e+00
3.850000000000000000e+01,1.021043569227797150e+02,1.022884858107126149e+02,3.924108522701529739e-02,3.905693479013152419e-02,3.603817912969951909e+00,3.681029382252384519e+00,2.919782801574074327e+00,-2.112432706969703755e+00,4.000000000000000000e+00
3.875000000000000000e+01,1.021895216008286980e+02,1.023926832661236972e+02,3.962773438440415907e-02,3.952829020807908933e-02,3.639326950280505901e+00,3.725453583799998913e+00,2.942095689402091985e+00,-2.142142293462233393e+00,4.000000000000000000e+00
3.900000000000000000e+01,1.022390940532435479e+02,1.024605530953584918e+02,3.985454597366386298e-02,3.983836633408726485e-02,3.660156844854384417e+00,3.754677570185624980e+00,2.952592157236047399e+00,-2.163087534512319721e+00,4.000000000000000000e+00
3.925000000000000000e+01,1.022544144713227467e+02,1.024936014745438939e+02,3.992490458232100109e-02,3.999023348667188338e-02,3.666618430020629482e+00,3.768990712112068042e+00,2.951572059389231839e+00,-2.175388031961138058e+00,4.000000000000000000e+00
3.950000000000000000e+01,1.022365118924095242e+02,1.024930045151839408e+02,3.984269968540896795e-02,3.998748515289721195e-02,3.659068906904447083e+00,3.768731687756184279e+00,2.939370633323513005e+00,-2.179193783358936098e+00,4.000000000000000000e+00
3.975000000000000000e+01,1.021861355507049751e+02,1.024596454147977198e+02,3.961228917963095786e-02,3.983420341896053846e-02,3.637908495482196081e+00,3.754285224678235888e+00,2.916355612000709918e+00,-2.174683463369669667e+00,4.000000000000000000e+00
4.000000000000000000e+01,1.021037763782187824e+02,1.023941407879936776e+02,3.923846253224949621e-02,3.953492374637975620e-02,3.603577050253679914e+00,3.726078780055779305e+00,2.882924317380286983e+00,-2.162062658058832021e+00,4.000000000000000000e+00
4.025000000000000000e+01,1.019896801092767475e+02,1.022968579982855175e+02,3.872640373271437481e-02,3.909459928271520612e-02,3.556550657798352777e+00,3.684579177048446841e+00,2.839500750028984388e+00,-2.141562063557983731e+00,4.000000000000000000e+00
4.050000000000000000e+01,1.018438528431905041e+02,1.021679246376484542e+02,3.808165423179006581e-02,3.851856488901107822e-02,3.497338233183505007e+00,3.630289214464168523e+00,2.786532689241845162e+00,-2.113435660026992569e+00,4.000000000000000000e+00
4.075000000000000000e+01,1.016660594186512867e+02,1.020072307615072447e+02,3.731007604750667672e-02,3.781250105881518719e-02,3.426478131693166951e+00,3.563744266206902100e+00,2.724488817463506685e+00,-2.077958871221420534e+00,4.000000000000000000e+00
4.100000000000000000e+01,1.014558144917126015e+02,1.018144240160909106e+02,3.641781521006338257e-02,3.698239789579692294e-02,3.344534791685689790e+00,3.485508886247107529e+00,2.653855882140085054e+00,-2.035426719296597575e+00,4.000000000000000000e+00
4.125000000000000000e+01,1.012123657353716624e+02,1.015888973394852997e+02,3.541126570960874409e-02,3.603451930869976810e-02,3.252095423634469018e+00,3.396173434075522302e+00,2.575135907440024852e+00,-1.986151983770954477e+00,4.000000000000000000e+00
4.150000000000000000e+01,1.009346680390399484e+02,1.013297684264891814e+02,3.429703410186479839e-02,3.497536757370028893e-02,3.149766759583646714e+00,3.296350734784184944e+00,2.488843467541718812e+00,-1.930463372833833180e+00,4.000000000000000000e+00
4.175000000000000000e+01,1.006213469153779556e+02,1.010358495635695704e+02,3.308190491739312206e-02,3.381164840527109416e-02,3.038171876408580108e+00,3.186672787072821755e+00,2.395503032410949640e+00,-1.868703714426120044e+00,4.000000000000000000e+00
4.200000000000000000e+01,1.002706484308000370e+02,1.007056056903451520e+02,3.177280701140722946e-02,3.255023666741676397e-02,2.917947105454092860e+00,3.067787531608968887e+00,2.295646396175665238e+00,-1.801228173761891371e+00,4.000000000000000000e+00
4.225000000000000000e+01,9.988037173237054844e+01,1.003370975234787181e+02,3.037678098318212505e-02,3.119814284773856847e-02,2.789739040402254400e+00,2.940355691283013329e+00,2.189810197354186361e+00,-1.728402503211595498e+00,4.000000000000000000e+00
4.250000000000000000e+01,9.944777844178256032e+01,9.992790512866014296e+01,2.890094778823192045e-02,2.976248040723645377e-02,2.654201654681442424e+00,2.805047693999525915e+00,2.078533539310601697e+00,-1.650601329720368549e+00,4.000000000000000000e+00
4.275000000000000000e+01,9.896947049265357066e+01,9.947502519385952269e+01,2.735247866440519357e-02,2.825043410914200581e-02,2.511993539542826337e+00,2.662540687740091450e+00,1.962355718396186388e+00,-1.568206484230532105e+00,4.000000000000000000e+00
4.300000000000000000e+01,9.844122384036509743e+01,9.897473202605939946e+01,2.573856649766549307e-02,2.666922942043624400e-02,2.363775274354468880e+00,2.513515656724298442e+00,1.841814066293770757e+00,-1.481605376897624060e+00,4.000000000000000000e+00
4.325000000000000000e+01,9.785775890373442110e+01,9.842238725589109549e+01,2.406639876997493724e-02,2.502610307010622731e-02,2.210206942192421753e+00,2.358654646590800930e+00,1.717441912124739734e+00,-1.391189421248197000e+00,4.000000000000000000e+00
4.350000000000000000e+01,9.721241786437019528e+01,9.781217514325868478e+01,2.234313227034861668e-02,2.332827483866716650e-02,2.051945807357677509e+00,2.198638105622411576e+00,1.589766668893966006e+00,-1.297352509847086388e+00,4.000000000000000000e+00
4.375000000000000000e+01,9.649670080915021231e+01,9.713672695682569724e+01,2.057586983061930261e-02,2.158292064408282029e-02,1.889644178838218336e+00,2.034142348153862301e+00,1.459308047863527857e+00,-1.200489543502109679e+00,4.000000000000000000e+00
4.400000000000000000e+01,9.569958084308437662e+01,9.638657482689421840e+01,1.877163951106211592e-02,1.979714697998612855e-02,1.723947498760997954e+00,1.865837145430853550e+00,1.326576403451986685e+00,-1.100995015560330748e+00,4.000000000000000000e+00
4.425000000000000000e+01,9.480645982048068277e+01,9.554933413725797209e+01,1.693737699894952431e-02,1.797796675308032527e-02,1.555492725912621887e+00,1.694383448338760978e+00,1.192071210267583004e+00,-9.992616524305626413e-01,4.000000000000000000e+00
4.450000000000000000e+01,9.379751328666456800e+01,9.460843584973729037e+01,1.507991271056914259e-02,1.613227655782118256e-02,1.384907151216059118e+00,1.520431245591896019e+00,1.056279672905698686e+00,-8.956791111193843635e-01,4.000000000000000000e+00
4.475000000000000000e+01,9.264494072514416700e+01,9.354107570347211720e+01,1.320596675300368845e-02,1.426683541797459445e-02,1.212807935031214646e+00,1.344617560172509663e+00,9.196754681840100254e-01,-7.906327342674352998e-01,4.000000000000000000e+00
4.500000000000000000e+01,9.130812175947214371e+01,9.231471840449117394e+01,1.132215904654802242e-02,1.238824501644364071e-02,1.039803036776209444e+00,1.167564586035891416e+00,7.827176185595943192e-01,-6.845023629509430219e-01,4.000000000000000000e+00
4.525000000000000000e+01,8.972442398276028541e+01,9.088073327849534166e+01,9.435053398841026714e-03,1.050293142688462841e-02,8.664952626020315796e-01,9.898779663557434327e-01,6.458494945813000321e-01,-5.776612073359634891e-01,4.000000000000000000e+00
4.550000000000000000e+01,8.778996097507602769e+01,8.916177391555173415e+01,7.551291092248539442e-03,8.617128353113026606e-03,6.934945337740241467e-01,8.121452138754059469e-01,5.094979433833473070e-01,-4.704747751607842865e-01,4.000000000000000000e+00
4.575000000000000000e+01,8.531346455475060964e+01,8.702367554176227316e+01,5.678013111490769725e-03,6.736861875146228293e-03,5.214566631603089197e-01,6.349342732562565095e-01,3.740725394392074299e-01,-3.632998579572890296e-01,4.000000000000000000e+00
4.600000000000000000e+01,8.188109027024987085e+01,8.420142111291156084e+01,3.824526520663049534e-03,4.867936693971147699e-03,3.512363917577230321e-01,4.587922246775983370e-01,2.399649530650063145e-01,-2.564835749039185986e-01,4.000000000000000000e+00
4.625000000000000000e+01,7.630625382938931978e+01,8.004293014333178746e+01,2.012963289819291388e-03,3.015923860757891827e-03,1.848662726842087989e-01,2.842441273422948167e-01,1.075484315107407829e-01,-1.503624742272211268e-01,4.000000000000000000e+00
4.650000000000000000e+01,6.506757357704351818e+01,7.193731472454571474e+01,5.519526746223218493e-04,1.186149970289358032e-03,5.069016120242742646e-02,1.117920009815039639e-01,-2.282261310294456114e-02,-4.526169212348762905e-02,4.000000000000000000e+00
4.675000000000000000e+01,7.514671708620097945e+01,6.625053807415729068e+01,1.761404159669315798e-03,6.163122071587613269e-04,1.617636165226636891e-01,5.808605706983026307e-02,-1.508129152280144880e-01,5.850583074291917929e-02,4.000000000000000000e+00
4.700000000000000000e+01,8.105680775942425953e+01,7.801030351155822018e+01,3.478272084651159914e-03,2.386651686367351026e-03,3.194371198536450907e-01,2.249366221370808494e-01,-2.761065733417319423e-01,1.606400750058303573e-01,4.000000000000000000e+00
4.725000000000000000e+01,8.452502141875223174e+01,8.275315394923444501e+01,5.185304134884926100e-03,4.120325855718484122e-03,4.762073173407185833e-01,3.883315631616380825e-01,-3.984071803385711430e-01,2.608546103551038775e-01,4.000000000000000000e+00
4.750000000000000000e+01,8.695191321925946681e+01,8.574262735721291051e+01,6.856758037516396363e-03,5.813065733567275573e-03,6.297100933256167821e-01,5.478685381022855294e-01,-5.174378739932267157e-01,3.588772048953886018e-01,4.000000000000000000e+00
4.775000000000000000e+01,8.880198753273526791e+01,8.791032370197214618e+01,8.484427441504661938e-03,7.460879936114333741e-03,7.791917939603316690e-01,7.031713678983683158e-01,-6.329413147322195954e-01,4.544503755969062642e-01,4.000000000000000000e+00
4.800000000000000711e+01,9.028428848272622531e+01,8.959714166524356926e+01,1.006323437094309992e-02,9.060057403876725299e-03,9.241860687240242012e-01,8.538902934336281003e-01,-7.446795979512290664e-01,5.473318792275511102e-01,4.000000000000000000e+00
4.825000000000000000e+01,9.151059039161077635e+01,9.096651239378168441e+01,1.158917932306179413e-02,1.060716893686971043e-02,1.064325611777882319e+00,9.997021202236722193e-01,-8.524341080172644913e-01,6.372951430657338712e-01,4.000000000000000000e+00
4.850000000000000000e+01,9.254762483158611985e+01,9.210956073660449306e+01,1.305883410830038782e-02,1.209906759122434186e-02,1.199295585474700498e+00,1.140310255796302519e+00,-9.560053209017391751e-01,7.241296346281285157e-01,4.000000000000000000e+00
4.875000000000000000e+01,9.343841148849685396e+01,9.308233242439470700e+01,1.446917394762258120e-02,1.353288799218393956e-02,1.328818200532894345e+00,1.275444644942957728e+00,-1.055212562101126128e+00,8.076411696115151084e-01,4.000000000000000000e+00
4.900000000000000000e+01,9.421229913508126685e+01,9.392177101691817143e+01,1.581751008631388303e-02,1.490604462026210754e-02,1.452646527430826229e+00,1.404861608192912836e+00,-1.149893726131544724e+00,8.876521572441257169e-01,4.000000000000000000e+00
4.925000000000000000e+01,9.489019965299654302e+01,9.465352012106079371e+01,1.710145830832456720e-02,1.621622912881609535e-02,1.570561604830941205e+00,1.528343589000523695e+00,-1.239904963429438345e+00,9.640017822764564981e-01,4.000000000000000000e+00
4.950000000000000000e+01,9.548753498548694552e+01,9.529610725978662344e+01,1.831892196238364690e-02,1.746140675240463042e-02,1.682370880734131768e+00,1.645698815240927981e+00,-1.325120339972880368e+00,1.036546122916050194e+00,4.000000000000000000e+00
4.975000000000000000e+01,9.601599977218413073e+01,9.586335317140230927e+01,1.946808133156254644e-02,1.863981186607890222e-02,1.787907236203044148e+00,1.756760880683080117e+00,-1.405431474357581090e+00,1.105158204128388055e+00,4.000000000000000000e+00
5.000000000000000000e+01,9.648466827242444310e+01,9.636583950221472605e+01,2.054738587410838424e-02,1.974994275620816850e-02,1.887028272776689608e+00,1.861388252151676026e+00,-1.480747156436746703e+00,1.169727985885207655e+00,4.000000000000000000e+00
5.025000000000000711e+01,9.690071799099514749e+01,9.681184461352577841e+01,2.155554773190733811e-02,2.079055566359275242e-02,1.979615716301509787e+00,1.959463708103779789e+00,-1.550992950973683504e+00,1.230162286146785133e+00,4.000000000000000000e+00
5.050000000000000000e+01,9.726991893277237011e+01,9.720796321092394976e+01,2.249153571564136908e-02,2.176065815947264906e-02,2.065574864540945299e+00,2.050893714332342022e+00,-1.616110789077114473e+00,1.286384638610043263e+00,4.000000000000000000e+00
5.075000000000000000e+01,9.759697400496067132e+01,9.755952986383445591e+01,2.335456935536703305e-02,2.265950191463291657e-02,2.144834040793231811e+00,2.135607742470438719e+00,-1.676058549500212491e+00,1.338335085541983105e+00,4.000000000000000000e+00
5.100000000000000000e+01,9.788576176008382390e+01,9.787091643127219243e+01,2.414411279333697827e-02,2.348657492113719394e-02,2.217344033021099392e+00,2.213557536906926693e+00,-1.730809631209180299e+00,1.385969906342781055e+00,4.000000000000000000e+00
5.125000000000000000e+01,9.813951323751649625e+01,9.814574586796757671e+01,2.485986839367915896e-02,2.424159322532321720e-02,2.283077506978285154e+00,2.284716335639625839e+00,-1.780352517968247561e+00,1.429261282843099279e+00,4.000000000000000000e+00
5.150000000000000000e+01,9.836094322327882367e+01,9.838704906786880144e+01,2.550176999662348218e-02,2.492449222957748498e-02,2.342028386692037500e+00,2.349078050486895552e+00,-1.824690335068861691e+00,1.468196902727148645e+00,4.000000000000000000e+00
5.175000000000000000e+01,9.855234928593397115e+01,9.859738197676590232e+01,2.606997577501923152e-02,2.553541761908896535e-02,2.394211198420850284e+00,2.406656411954318120e+00,-1.863840397762256851e+00,1.502779502892302332e+00,4.000000000000000000e+00
5.200000000000000000e+01,9.871568758170582214e+01,9.877891440550426694e+01,2.656486066858150183e-02,2.607471596828980082e-02,2.439660375831726569e+00,2.457484083912591544e+00,-1.897833750448221002e+00,1.533026354979926342e+00,4.000000000000000000e+00
5.225000000000000000e+01,9.885263161273562105e+01,9.893349830296928360e+01,2.698700838249953882e-02,2.654292508003155970e-02,2.478429525169364656e+00,2.501611753086342649e+00,-1.926714695239185371e+00,1.558968695766729473e+00,4.000000000000000000e+00
5.250000000000000711e+01,9.896461827132827693e+01,9.906272086356128170e+01,2.733720294461523814e-02,2.694076410874620894e-02,2.510590649885364734e+00,2.539107198183979897e+00,-1.950540308175065407e+00,1.580651105549905289e+00,4.000000000000000000e+00
5.275000000000000000e+01,9.905288425718453027e+01,9.916794626015509095e+01,2.761641982112288812e-02,2.726912351691230044e-02,2.536233334722965527e+00,2.570054343316930723e+00,-1.969379941106214282e+00,1.598130838113218877e+00,4.000000000000000000e+00
5.300000000000000000e+01,9.911849509973818328e+01,9.925034871988046348e+01,2.782581659563629697e-02,2.752905491211061345e-02,2.555463889702368263e+00,2.594552300164701730e+00,-1.983314707115161113e+00,1.611477106295171824e+00,4.000000000000000000e+00
5.325000000000000000e+01,9.916236842057577405e+01,9.931093891843804045e+01,2.796672322105797637e-02,2.772176080982178756e-02,2.568404454873109533e+00,2.612714403141287001e+00,-1.992436947294353500e+00,1.620770327612272466e+00,4.000000000000000000e+00
5.350000000000000000e+01,9.918529264678157631e+01,9.935058514745024638e+01,2.804063185824125573e-02,2.784858436491116987e-02,2.575192067118372563e+00,2.624667241610415314e+00,-1.996849676760076298e+00,1.626101334779777696e+00,4.000000000000000000e+00
5.375000000000000000e+01,9.918794207999957280e+01,9.937003033702119126e+01,2.804918632027756514e-02,2.791099911247611753e-02,2.575977690740755222e+00,2.630549692983186194e+00,-1.996666007948985744e+00,1.627570556349288600e+00,4.000000000000000000e+00
5.400000000000000000e+01,9.917088900163035703e+01,9.936990574551148825e+01,2.799417114625479472e-02,2.791059875641348914e-02,2.570925214019445626e+00,2.630511960313230979e+00,-1.992008549518097471e+00,1.625287173002893493e+00,4.000000000000000000e+00
5.425000000000000000e+01,9.913461332747188237e+01,9.935074192941709725e+01,2.787750033371933292e-02,2.784908704171433144e-02,2.560210414423470304e+00,2.624714617782973658e+00,-1.983008779541860278e+00,1.619368255333633932e+00,4.000000000000000000e+00
5.450000000000000000e+01,9.907951019845036456e+01,9.931297745709881042e+01,2.770120576463685688e-02,2.772826774412205653e-02,2.544019895676517873e+00,2.613327667251140518e+00,-1.969806392168838904e+00,1.609937889164903435e+00,4.000000000000000000e+00
5.475000000000000711e+01,9.900589579623273551e+01,9.925696571640762045e+01,2.746742536550629207e-02,2.755003480841136665e-02,2.522550000406955206e+00,2.596529608807446987e+00,-1.952548617451716151e+00,1.597126294643138822e+00,4.000000000000000000e+00
5.500000000000000000e+01,9.891401159507113050e+01,9.918298007778045644e+01,2.717839104814656973e-02,2.731636266417094422e-02,2.496005702655299086e+00,2.574506528056618393e+00,-1.931389514691652654e+00,1.581068945437521078e+00,4.000000000000000000e+00
5.525000000000000000e+01,9.880402719818906121e+01,9.909121760381998456e+01,2.683641648361600671e-02,2.702929674561348194e-02,2.464599485056941486e+00,2.547451202631534795e+00,-1.906489240316522338e+00,1.561905694432372149e+00,4.000000000000000000e+00
5.550000000000000000e+01,9.867604185377744841e+01,9.898180143832895794e+01,2.644388476753065445e-02,2.669094423960119075e-02,2.428550206051188098e+00,2.515562230215177220e+00,-1.878013292050060068e+00,1.539779912258425698e+00,4.000000000000000000e+00
5.575000000000000000e+01,9.853008469862197671e+01,9.885478195814214075e+01,2.600323604054314772e-02,2.630346508377675793e-02,2.388081962972331329e+00,2.479043180134461011e+00,-1.846131731869901982e+00,1.514837644916715131e+00,4.000000000000000000e+00
5.600000000000000000e+01,9.836611373357817456e+01,9.871013672660822635e+01,2.551695513291600895e-02,2.586906323443117009e-02,2.343422957353508806e+00,2.438101770376163380e+00,-1.811018391027435559e+00,1.487226796561930797e+00,4.000000000000000000e+00
5.625000000000000000e+01,9.818401349180149396e+01,9.854776924544015060e+01,2.498755930667530267e-02,2.538997822153533923e-02,2.294804369192131155e+00,2.392949071667408223e+00,-1.772850061145604172e+00,1.457096343266059524e+00,4.000000000000000000e+00
5.650000000000000000e+01,9.798359131520230392e+01,9.836750645930791848e+01,2.441758617270363071e-02,2.486847700621439700e-02,2.242459247281368473e+00,2.343798740060695440e+00,-1.731805676136229932e+00,1.424595583251631492e+00,4.000000000000000000e+00
5.675000000000000000e+01,9.776457210414699261e+01,9.816909492241225621e+01,2.380958186313675631e-02,2.430684615385978950e-02,2.186621422988182406e+00,2.290866279267097294e+00,-1.688065490349371256e+00,1.389873428684209600e+00,4.000000000000000000e+00
