z_m,z_over_rayleigh,p_sim_pa,p_analytic_pa,p_sim_over_p0,p_analytic_over_p0
8.661706000566482544e-02,9.456875920295715332e-02,6.974396362304687500e+02,7.108934326171875000e+02,1.694459676742553711e+00,1.727146267890930176e+00
8.706818521022796631e-02,9.506130218505859375e-02,6.880644531250000000e+02,7.049164428710937500e+02,1.671682357788085938e+00,1.712624907493591309e+00
8.751931041479110718e-02,9.555383771657943726e-02,6.818992309570312500e+02,6.988316650390625000e+02,1.656703591346740723e+00,1.697841763496398926e+00
8.797043561935424805e-02,9.604638069868087769e-02,6.790313720703125000e+02,6.926422119140625000e+02,1.649736046791076660e+00,1.682804226875305176e+00
8.842156082391738892e-02,9.653891623020172119e-02,6.717941894531250000e+02,6.863521728515625000e+02,1.632153034210205078e+00,1.667522311210632324e+00
8.887268602848052979e-02,9.703145921230316162e-02,6.626399536132812500e+02,6.799630737304687500e+02,1.609912395477294922e+00,1.651999711990356445e+00
8.932381123304367065e-02,9.752400219440460205e-02,6.566237792968750000e+02,6.734804077148437500e+02,1.595295786857604980e+00,1.636249780654907227e+00
8.977493643760681152e-02,9.801653772592544556e-02,6.538322753906250000e+02,6.669053344726562500e+02,1.588513731956481934e+00,1.620275378227233887e+00
9.022606164216995239e-02,9.850908070802688599e-02,6.447280273437500000e+02,6.602423706054687500e+02,1.566394567489624023e+00,1.604087352752685547e+00
9.067718684673309326e-02,9.900161623954772949e-02,6.358205566406250000e+02,6.534937744140625000e+02,1.544753551483154297e+00,1.587691307067871094e+00
9.112831205129623413e-02,9.949415922164916992e-02,6.299710083007812500e+02,6.466635131835937500e+02,1.530541777610778809e+00,1.571096897125244141e+00
9.157943725585937500e-02,9.998669475317001343e-02,6.272648315429687500e+02,6.397534790039062500e+02,1.523967027664184570e+00,1.554308772087097168e+00
9.203056246042251587e-02,1.004792377352714539e-01,6.164406127929687500e+02,6.327669677734375000e+02,1.497669100761413574e+00,1.537334680557250977e+00
9.248168766498565674e-02,1.009717807173728943e-01,6.077988281250000000e+02,6.257069091796875000e+02,1.476673483848571777e+00,1.520182013511657715e+00
9.293281286954879761e-02,1.014643162488937378e-01,6.021270751953125000e+02,6.185766601562500000e+02,1.462893724441528320e+00,1.502858757972717285e+00
9.338393807411193848e-02,1.019568592309951782e-01,5.982367553710937500e+02,6.113781738281250000e+02,1.453442096710205078e+00,1.485369682312011719e+00
9.383506327867507935e-02,1.024493947625160217e-01,5.871187133789062500e+02,6.041143188476562500e+02,1.426430225372314453e+00,1.467721819877624512e+00
9.428618848323822021e-02,1.029419377446174622e-01,5.787548828125000000e+02,5.967882080078125000e+02,1.406110048294067383e+00,1.449922680854797363e+00
9.473731368780136108e-02,1.034344807267189026e-01,5.732659301757812500e+02,5.894027099609375000e+02,1.392774343490600586e+00,1.431979298591613770e+00
9.518843889236450195e-02,1.039270162582397461e-01,5.676707153320312500e+02,5.819602050781250000e+02,1.379180550575256348e+00,1.413897514343261719e+00
9.563956409692764282e-02,1.044195592403411865e-01,5.569361572265625000e+02,5.744630126953125000e+02,1.353100419044494629e+00,1.395682692527770996e+00
9.609068930149078369e-02,1.049120947718620300e-01,5.488562622070312500e+02,5.669132690429687500e+02,1.333469986915588379e+00,1.377340316772460938e+00
9.654181450605392456e-02,1.054046377539634705e-01,5.435494995117187500e+02,5.593138427734375000e+02,1.320577025413513184e+00,1.358877182006835938e+00
9.699293971061706543e-02,1.058971732854843140e-01,5.363990478515625000e+02,5.516679687500000000e+02,1.303204655647277832e+00,1.340301156044006348e+00
9.744406491518020630e-02,1.063897162675857544e-01,5.260540161132812500e+02,5.439764404296875000e+02,1.278070926666259766e+00,1.321614265441894531e+00
9.789519011974334717e-02,1.068822592496871948e-01,5.182580566406250000e+02,5.362437744140625000e+02,1.259130358695983887e+00,1.302827477455139160e+00
9.834631532430648804e-02,1.073747947812080383e-01,5.131275024414062500e+02,5.284702148437500000e+02,1.246665477752685547e+00,1.283941268920898438e+00
9.879744052886962891e-02,1.078673377633094788e-01,5.045756225585937500e+02,5.206588134765625000e+02,1.225888252258300781e+00,1.264963030815124512e+00
9.924856573343276978e-02,1.083598732948303223e-01,4.946199645996093750e+02,5.128114624023437500e+02,1.201700568199157715e+00,1.245897650718688965e+00
9.969969093799591064e-02,1.088524162769317627e-01,4.871023254394531250e+02,5.049306030273437500e+02,1.183436155319213867e+00,1.226750731468200684e+00
1.001508161425590515e-01,1.093449518084526062e-01,4.821367492675781250e+02,4.970186157226562500e+02,1.171372056007385254e+00,1.207528233528137207e+00
1.006019413471221924e-01,1.098374947905540466e-01,4.723405151367187500e+02,4.890767517089843750e+02,1.147571682929992676e+00,1.188233137130737305e+00
1.010530665516853333e-01,1.103300377726554871e-01,4.627683715820312500e+02,4.811077575683593750e+02,1.124315738677978516e+00,1.168872117996215820e+00
1.015041992068290710e-01,1.108225807547569275e-01,4.555179443359375000e+02,4.731134948730468750e+02,1.106700539588928223e+00,1.149449706077575684e+00
1.019553244113922119e-01,1.113151237368583679e-01,4.507015991210937500e+02,4.650959777832031250e+02,1.094998955726623535e+00,1.129970788955688477e+00
1.024064496159553528e-01,1.118076592683792114e-01,4.398201599121093750e+02,4.570562744140625000e+02,1.068562030792236328e+00,1.110437989234924316e+00
1.028575748205184937e-01,1.123002022504806519e-01,4.306200866699218750e+02,4.489971618652343750e+02,1.046210050582885742e+00,1.090857982635498047e+00
1.033087000250816345e-01,1.127927452325820923e-01,4.236212463378906250e+02,4.409199523925781250e+02,1.029206156730651855e+00,1.071234107017517090e+00
1.037598252296447754e-01,1.132852807641029358e-01,4.179169921875000000e+02,4.328276062011718750e+02,1.015347361564636230e+00,1.051573395729064941e+00
1.042109504342079163e-01,1.137778237462043762e-01,4.071280212402343750e+02,4.247207946777343750e+02,9.891351461410522461e-01,1.031877517700195312e+00
1.046620756387710571e-01,1.142703592777252197e-01,3.982837219238281250e+02,4.166007080078125000e+02,9.676474928855895996e-01,1.012149453163146973e+00
1.051132008433341980e-01,1.147629022598266602e-01,3.915159301757812500e+02,4.084707336425781250e+02,9.512048959732055664e-01,9.923973083496093750e-01
1.055643260478973389e-01,1.152554377913475037e-01,3.846932983398437500e+02,4.003294982910156250e+02,9.346289634704589844e-01,9.726178050041198730e-01
1.060154512524604797e-01,1.157479807734489441e-01,3.743647155761718750e+02,3.921821289062500000e+02,9.095352292060852051e-01,9.528234004974365234e-01
1.064665764570236206e-01,1.162405237555503845e-01,3.658552551269531250e+02,3.840278320312500000e+02,8.888611793518066406e-01,9.330121874809265137e-01
1.069177016615867615e-01,1.167330592870712280e-01,3.592942504882812500e+02,3.758698425292968750e+02,8.729209303855895996e-01,9.131920337677001953e-01
1.073688268661499023e-01,1.172256022691726685e-01,3.515090332031250000e+02,3.677084350585937500e+02,8.540064096450805664e-01,8.933635354042053223e-01
1.078199520707130432e-01,1.177181378006935120e-01,3.416195373535156250e+02,3.595447082519531250e+02,8.299794197082519531e-01,8.735294342041015625e-01
1.082710772752761841e-01,1.182106807827949524e-01,3.334203796386718750e+02,3.513810424804687500e+02,8.100591897964477539e-01,8.536954522132873535e-01
1.087222024798393250e-01,1.187032163143157959e-01,3.270387878417968750e+02,3.432184753417968750e+02,7.945548892021179199e-01,8.338640928268432617e-01
1.091733276844024658e-01,1.191957592964172363e-01,3.184479064941406250e+02,3.350585632324218750e+02,7.736829519271850586e-01,8.140392303466796875e-01
1.096244528889656067e-01,1.196883022785186768e-01,3.089725341796875000e+02,3.269022827148437500e+02,7.506621479988098145e-01,7.942232489585876465e-01
1.100755780935287476e-01,1.201808378100395203e-01,3.010559082031250000e+02,3.187503662109375000e+02,7.314283251762390137e-01,7.744178175926208496e-01
1.105267032980918884e-01,1.206733807921409607e-01,2.948236694335937500e+02,3.106058959960937500e+02,7.162868380546569824e-01,7.546304464340209961e-01
1.109778285026550293e-01,1.211659163236618042e-01,2.855845336914062500e+02,3.024681701660156250e+02,6.938399672508239746e-01,7.348594665527343750e-01
1.114289537072181702e-01,1.216584593057632446e-01,2.764950561523437500e+02,2.943393554687500000e+02,6.717566847801208496e-01,7.151101827621459961e-01
1.118800789117813110e-01,1.221509948372840881e-01,2.688304138183593750e+02,2.862201843261718750e+02,6.531351208686828613e-01,6.953843235969543457e-01
1.123312041163444519e-01,1.226435378193855286e-01,2.627154235839843750e+02,2.781121215820312500e+02,6.382784843444824219e-01,6.756854057312011719e-01
1.127823293209075928e-01,1.231360808014869690e-01,2.529855041503906250e+02,2.700157470703125000e+02,6.146392226219177246e-01,6.560149192810058594e-01
1.132334545254707336e-01,1.236286163330078125e-01,2.442511444091796875e+02,2.619324340820312500e+02,5.934187173843383789e-01,6.363761425018310547e-01
1.136845797300338745e-01,1.241211593151092529e-01,2.368058166503906250e+02,2.538641967773437500e+02,5.753299593925476074e-01,6.167740225791931152e-01
1.141357049345970154e-01,1.246136948466300964e-01,2.301483764648437500e+02,2.458093719482421875e+02,5.591554045677185059e-01,5.972045063972473145e-01
1.145868301391601562e-01,1.251062303781509399e-01,2.207106018066406250e+02,2.377722320556640625e+02,5.362259149551391602e-01,5.776779055595397949e-01
1.150379553437232971e-01,1.255987733602523804e-01,2.122981414794921875e+02,2.297517852783203125e+02,5.157874822616577148e-01,5.581918954849243164e-01
1.154890805482864380e-01,1.260913163423538208e-01,2.050372009277343750e+02,2.217483978271484375e+02,4.981467425823211670e-01,5.387473106384277344e-01
1.159402057528495789e-01,1.265838593244552612e-01,1.978267669677734375e+02,2.137655639648437500e+02,4.806286692619323730e-01,5.193526744842529297e-01
1.163913309574127197e-01,1.270764023065567017e-01,1.888126831054687500e+02,2.058021850585937500e+02,4.587285816669464111e-01,5.000053048133850098e-01
1.168424561619758606e-01,1.275689303874969482e-01,1.806865692138671875e+02,1.978593597412109375e+02,4.389858245849609375e-01,4.807078540325164795e-01
1.172935813665390015e-01,1.280614733695983887e-01,1.735731811523437500e+02,1.899366607666015625e+02,4.217035472393035889e-01,4.614593386650085449e-01
1.177447065711021423e-01,1.285540163516998291e-01,1.659636840820312500e+02,1.820374298095703125e+02,4.032159447669982910e-01,4.422678053379058838e-01
1.181958317756652832e-01,1.290465593338012695e-01,1.573375244140625000e+02,1.741612243652343750e+02,3.822583258152008057e-01,4.231322109699249268e-01
1.186469569802284241e-01,1.295391023159027100e-01,1.494598846435546875e+02,1.663074645996093750e+02,3.631192445755004883e-01,4.040511846542358398e-01
1.190980821847915649e-01,1.300316303968429565e-01,1.424550323486328125e+02,1.584803161621093750e+02,3.461006581783294678e-01,3.850347697734832764e-01
1.195492073893547058e-01,1.305241733789443970e-01,1.345998840332031250e+02,1.506760406494140625e+02,3.270162343978881836e-01,3.660739660263061523e-01
1.200003325939178467e-01,1.310167163610458374e-01,1.263241882324218750e+02,1.429002532958984375e+02,3.069100677967071533e-01,3.471823334693908691e-01
1.204514577984809875e-01,1.315092593431472778e-01,1.186549835205078125e+02,1.351492614746093750e+02,2.882774174213409424e-01,3.283509612083435059e-01
1.209025830030441284e-01,1.320018023252487183e-01,1.117172622680664062e+02,1.274254608154296875e+02,2.714219093322753906e-01,3.095856606960296631e-01
1.213537082076072693e-01,1.324943304061889648e-01,1.037704772949218750e+02,1.197305755615234375e+02,2.521148622035980225e-01,2.908906042575836182e-01
1.218048334121704102e-01,1.329868733882904053e-01,9.580673217773437500e+01,1.120623092651367188e+02,2.327665984630584717e-01,2.722602188587188721e-01
1.222559586167335510e-01,1.334794163703918457e-01,8.830336761474609375e+01,1.044238128662109375e+02,2.145368456840515137e-01,2.537021636962890625e-01
1.227070838212966919e-01,1.339719593524932861e-01,8.138784027099609375e+01,9.681596374511718750e+01,1.977352797985076904e-01,2.352185696363449097e-01
1.231582090258598328e-01,1.344644874334335327e-01,7.350830841064453125e+01,8.923715972900390625e+01,1.785916090011596680e-01,2.168055325746536255e-01
1.236093342304229736e-01,1.349570304155349731e-01,6.581942749023437500e+01,8.168898010253906250e+01,1.599111407995223999e-01,1.984669119119644165e-01
1.240604594349861145e-01,1.354495733976364136e-01,5.843619537353515625e+01,7.417137145996093750e+01,1.419732570648193359e-01,1.802025586366653442e-01
1.245115846395492554e-01,1.359421163797378540e-01,5.136802673339843750e+01,6.668666839599609375e+01,1.248008385300636292e-01,1.620181351900100708e-01
1.249627098441123962e-01,1.364346593618392944e-01,4.386144638061523438e+01,5.923162841796875000e+01,1.065632775425910950e-01,1.439058035612106323e-01
1.254138350486755371e-01,1.369271874427795410e-01,3.642565155029296875e+01,5.181168365478515625e+01,8.849769085645675659e-02,1.258787214756011963e-01
1.258649677038192749e-01,1.374197453260421753e-01,2.911480712890625000e+01,4.442354202270507812e+01,7.073568552732467651e-02,1.079289168119430542e-01
1.263160854578018188e-01,1.379122734069824219e-01,2.203906822204589844e+01,3.706947326660156250e+01,5.354486778378486633e-02,9.006188809871673584e-02
1.267672181129455566e-01,1.384048163890838623e-01,1.509900379180908203e+01,2.974773979187011719e+01,3.668368235230445862e-02,7.227341830730438232e-02
1.272183358669281006e-01,1.388973593711853027e-01,8.340058326721191406e+00,2.246053504943847656e+01,2.026253193616867065e-02,5.456884205341339111e-02
1.276694685220718384e-01,1.393899023532867432e-01,3.231113910675048828e+00,1.520767688751220703e+01,7.850131019949913025e-03,3.694770857691764832e-02
1.281205862760543823e-01,1.398824304342269897e-01,7.662668228149414062e+00,7.989747047424316406e+00,1.861678436398506165e-02,1.941143535077571869e-02
1.285717189311981201e-01,1.403749734163284302e-01,1.461418628692626953e+01,8.073146343231201172e-01,3.550579771399497986e-02,1.961405854672193527e-03
1.290228366851806641e-01,1.408675163984298706e-01,2.158758544921875000e+01,6.338280200958251953e+00,5.244797095656394958e-02,1.539912540465593338e-02
1.294739693403244019e-01,1.413600593805313110e-01,2.856713867187500000e+01,1.345121574401855469e+01,6.940510123968124390e-02,3.268031030893325806e-02
1.299250870943069458e-01,1.418525874614715576e-01,3.531114578247070312e+01,2.052547264099121094e+01,8.578995615243911743e-02,4.986752197146415710e-02
1.303762197494506836e-01,1.423451453447341919e-01,4.217008590698242188e+01,2.756448745727539062e+01,1.024540439248085022e-01,6.696911156177520752e-02
1.308273375034332275e-01,1.428376734256744385e-01,4.921098709106445312e+01,3.456774902343750000e+01,1.195602193474769592e-01,8.398383855819702148e-02
1.312784701585769653e-01,1.433302164077758789e-01,5.636607742309570312e+01,4.153319931030273438e+01,1.369438171386718750e-01,1.009066998958587646e-01
1.317295879125595093e-01,1.438227444887161255e-01,6.277355194091796875e+01,4.846199035644531250e+01,1.525110602378845215e-01,1.177404969930648804e-01
1.321807205677032471e-01,1.443153023719787598e-01,6.943166351318359375e+01,5.535366821289062500e+01,1.686872243881225586e-01,1.344841271638870239e-01
1.326318383216857910e-01,1.448078304529190063e-01,7.643737792968750000e+01,6.220777893066406250e+01,1.857079118490219116e-01,1.511364877223968506e-01
1.330829709768295288e-01,1.453003734350204468e-01,8.370387268066406250e+01,6.902314758300781250e+01,2.033621817827224731e-01,1.676947176456451416e-01
1.335340887308120728e-01,1.457929164171218872e-01,8.962024688720703125e+01,7.580167388916015625e+01,2.177362591028213501e-01,1.841634362936019897e-01
1.339852213859558105e-01,1.462854593992233276e-01,9.612975311279296875e+01,8.254225921630859375e+01,2.335513830184936523e-01,2.005399912595748901e-01
1.344363391399383545e-01,1.467779874801635742e-01,1.031309661865234375e+02,8.924365234375000000e+01,2.505611479282379150e-01,2.168213129043579102e-01
1.348874717950820923e-01,1.472705304622650146e-01,1.101522140502929688e+02,9.590633392333984375e+01,2.676195502281188965e-01,2.330085784196853638e-01
1.353385895490646362e-01,1.477630734443664551e-01,1.158242797851562500e+02,1.025315017700195312e+02,2.814000844955444336e-01,2.491047084331512451e-01
1.357897222042083740e-01,1.482556164264678955e-01,1.222334747314453125e+02,1.091187896728515625e+02,2.969714999198913574e-01,2.651088237762451172e-01
1.362408399581909180e-01,1.487481445074081421e-01,1.292698211669921875e+02,1.156671295166015625e+02,3.140666186809539795e-01,2.810182869434356689e-01
1.366919726133346558e-01,1.492407023906707764e-01,1.358912658691406250e+02,1.221746063232421875e+02,3.301537036895751953e-01,2.968284785747528076e-01
1.371430903673171997e-01,1.497332304716110229e-01,1.413822479248046875e+02,1.286455993652343750e+02,3.434942662715911865e-01,3.125500380992889404e-01
1.375942230224609375e-01,1.502257734537124634e-01,1.477374114990234375e+02,1.350751647949218750e+02,3.589344322681427002e-01,3.281709551811218262e-01
1.380453407764434814e-01,1.507183015346527100e-01,1.548500213623046875e+02,1.414668731689453125e+02,3.762148320674896240e-01,3.436998724937438965e-01
1.384964734315872192e-01,1.512108594179153442e-01,1.609405670166015625e+02,1.478189086914062500e+02,3.910120725631713867e-01,3.591324388980865479e-01
1.389475911855697632e-01,1.517033874988555908e-01,1.662979888916015625e+02,1.541318054199218750e+02,4.040281474590301514e-01,3.744698762893676758e-01
1.393987238407135010e-01,1.521959304809570312e-01,1.726441955566406250e+02,1.604052734375000000e+02,4.194465279579162598e-01,3.897115290164947510e-01
1.398498415946960449e-01,1.526884734630584717e-01,1.798741760253906250e+02,1.666390991210937500e+02,4.370120763778686523e-01,4.048568904399871826e-01
1.403009742498397827e-01,1.531810164451599121e-01,1.853092651367187500e+02,1.728337860107421875e+02,4.502168595790863037e-01,4.199071526527404785e-01
1.407520920038223267e-01,1.536735445261001587e-01,1.905798950195312500e+02,1.789891662597656250e+02,4.630220830440521240e-01,4.348619282245635986e-01
1.412032246589660645e-01,1.541661024093627930e-01,1.969616241455078125e+02,1.851042327880859375e+02,4.785267710685729980e-01,4.497187435626983643e-01
1.416543424129486084e-01,1.546586304903030396e-01,2.043499603271484375e+02,1.911810302734375000e+02,4.964770674705505371e-01,4.644825756549835205e-01
1.421054750680923462e-01,1.551511734724044800e-01,2.090102691650390625e+02,1.972171325683593750e+02,5.077995061874389648e-01,4.791475534439086914e-01
1.425565928220748901e-01,1.556437015533447266e-01,2.142402038574218750e+02,2.032146301269531250e+02,5.205058455467224121e-01,4.937187135219573975e-01
1.430077254772186279e-01,1.561362594366073608e-01,2.207011413574218750e+02,2.091718139648437500e+02,5.362029671669006348e-01,5.081919431686401367e-01
1.434588432312011719e-01,1.566287875175476074e-01,2.282881317138671875e+02,2.150892333984375000e+02,5.546358823776245117e-01,5.225685834884643555e-01
1.439099758863449097e-01,1.571213304996490479e-01,2.320586853027343750e+02,2.209675445556640625e+02,5.637965798377990723e-01,5.368502140045166016e-01
1.443610936403274536e-01,1.576138585805892944e-01,2.372929992675781250e+02,2.268050689697265625e+02,5.765135884284973145e-01,5.510327219963073730e-01
1.448122262954711914e-01,1.581064164638519287e-01,2.438755493164062500e+02,2.326054229736328125e+02,5.925061702728271484e-01,5.651249289512634277e-01
1.452633440494537354e-01,1.585989445447921753e-01,2.507426605224609375e+02,2.383638916015625000e+02,6.091901063919067383e-01,5.791153907775878906e-01
1.457144767045974731e-01,1.590914875268936157e-01,2.544705657958984375e+02,2.440842437744140625e+02,6.182472109794616699e-01,5.930132269859313965e-01
1.461655944585800171e-01,1.595840305089950562e-01,2.597533264160156250e+02,2.497655181884765625e+02,6.310819387435913086e-01,6.068161129951477051e-01
1.466167271137237549e-01,1.600765734910964966e-01,2.664988708496093750e+02,2.554060516357421875e+02,6.474705338478088379e-01,6.205200552940368652e-01
1.470678448677062988e-01,1.605691015720367432e-01,2.725555114746093750e+02,2.610102844238281250e+02,6.621853709220886230e-01,6.341357827186584473e-01
1.475189775228500366e-01,1.610616594552993774e-01,2.762622680664062500e+02,2.665721435546875000e+02,6.711910963058471680e-01,6.476485133171081543e-01
1.479701101779937744e-01,1.615542024374008179e-01,2.816362915039062500e+02,2.720967407226562500e+02,6.842475533485412598e-01,6.610707640647888184e-01
1.484212279319763184e-01,1.620467305183410645e-01,2.885841674804687500e+02,2.775817565917968750e+02,7.011277079582214355e-01,6.743968725204467773e-01
1.488723605871200562e-01,1.625392735004425049e-01,2.937203063964843750e+02,2.830270996093750000e+02,7.136061787605285645e-01,6.876265406608581543e-01
1.493234783411026001e-01,1.630318164825439453e-01,2.974493103027343750e+02,2.884341125488281250e+02,7.226659655570983887e-01,7.007631659507751465e-01
1.497746109962463379e-01,1.635243594646453857e-01,3.029556579589843750e+02,2.938028259277343750e+02,7.360438704490661621e-01,7.138066887855529785e-01
1.502257287502288818e-01,1.640168875455856323e-01,3.101442871093750000e+02,2.991316528320312500e+02,7.535089254379272461e-01,7.267532944679260254e-01
1.506768614053726196e-01,1.645094454288482666e-01,3.142531738281250000e+02,3.044219665527343750e+02,7.634916901588439941e-01,7.396063208580017090e-01
1.511279791593551636e-01,1.650019735097885132e-01,3.180469055175781250e+02,3.096745605468750000e+02,7.727087140083312988e-01,7.523677349090576172e-01
1.515791118144989014e-01,1.654945164918899536e-01,3.237254943847656250e+02,3.148885192871093750e+02,7.865051031112670898e-01,7.650352716445922852e-01
1.520302295684814453e-01,1.659870445728302002e-01,3.311916198730468750e+02,3.200639038085937500e+02,8.046443462371826172e-01,7.776091098785400391e-01
1.524813622236251831e-01,1.664796024560928345e-01,3.341702270507812500e+02,3.251997985839843750e+02,8.118810057640075684e-01,7.900869846343994141e-01
1.529324799776077271e-01,1.669721305370330811e-01,3.380698852539062500e+02,3.302985229492187500e+02,8.213554024696350098e-01,8.024745583534240723e-01
1.533836126327514648e-01,1.674646735191345215e-01,3.439592590332031250e+02,3.353599548339843750e+02,8.356638550758361816e-01,8.147714734077453613e-01
1.538347303867340088e-01,1.679572165012359619e-01,3.517380065917968750e+02,3.403840637207031250e+02,8.545626997947692871e-01,8.269777894020080566e-01
1.542858630418777466e-01,1.684497594833374023e-01,3.534877014160156250e+02,3.453680114746093750e+02,8.588136434555053711e-01,8.390865325927734375e-01
1.547369807958602905e-01,1.689422875642776489e-01,3.575336914062500000e+02,3.503159790039062500e+02,8.686435818672180176e-01,8.511078357696533203e-01
1.551881134510040283e-01,1.694348305463790894e-01,3.636714172363281250e+02,3.552252197265625000e+02,8.835554122924804688e-01,8.630350232124328613e-01
1.556392312049865723e-01,1.699273735284805298e-01,3.702572021484375000e+02,3.600970764160156250e+02,8.995558619499206543e-01,8.748714327812194824e-01
1.560903638601303101e-01,1.704199165105819702e-01,3.722234802246093750e+02,3.649329528808593750e+02,9.043330550193786621e-01,8.866204023361206055e-01
1.565414816141128540e-01,1.709124445915222168e-01,3.764554138183593750e+02,3.697308654785156250e+02,9.146146774291992188e-01,8.982771039009094238e-01
1.569926142692565918e-01,1.714050024747848511e-01,3.828782348632812500e+02,3.744927368164062500e+02,9.302192330360412598e-01,9.098463058471679688e-01
1.574437320232391357e-01,1.718975305557250977e-01,3.883056640625000000e+02,3.792172546386718750e+02,9.434053897857666016e-01,9.213247299194335938e-01
1.578948646783828735e-01,1.723900735378265381e-01,3.903970947265625000e+02,3.839037475585937500e+02,9.484866261482238770e-01,9.327107667922973633e-01
1.583459824323654175e-01,1.728826016187667847e-01,3.948537597656250000e+02,3.885543212890625000e+02,9.593142867088317871e-01,9.440095424652099609e-01
1.587971150875091553e-01,1.733751595020294189e-01,4.015971679687500000e+02,3.931690673828125000e+02,9.756976962089538574e-01,9.552212357521057129e-01
1.592482328414916992e-01,1.738676875829696655e-01,4.057726745605468750e+02,3.977478942871093750e+02,9.858422279357910156e-01,9.663456678390502930e-01
1.596993654966354370e-01,1.743602305650711060e-01,4.080297546386718750e+02,4.022894287109375000e+02,9.913259148597717285e-01,9.773795604705810547e-01
1.601504832506179810e-01,1.748527735471725464e-01,4.127489318847656250e+02,4.067965087890625000e+02,1.002791404724121094e+00,9.883297085762023926e-01
1.606016159057617188e-01,1.753453165292739868e-01,4.198474731445312500e+02,4.112665100097656250e+02,1.020037531852722168e+00,9.991897344589233398e-01
1.610527336597442627e-01,1.758378446102142334e-01,4.226815490722656250e+02,4.157007446289062500e+02,1.026923060417175293e+00,1.009962916374206543e+00
1.615038663148880005e-01,1.763304024934768677e-01,4.251438598632812500e+02,4.201005249023437500e+02,1.032905340194702148e+00,1.020652413368225098e+00
1.619549840688705444e-01,1.768229305744171143e-01,4.301622924804687500e+02,4.244640197753906250e+02,1.045097827911376953e+00,1.031253695487976074e+00
1.624061167240142822e-01,1.773154735565185547e-01,4.376492309570312500e+02,4.287926330566406250e+02,1.063287734985351562e+00,1.041770219802856445e+00
1.628572344779968262e-01,1.778080016374588013e-01,4.390558166503906250e+02,4.330856018066406250e+02,1.066705107688903809e+00,1.052200198173522949e+00
1.633083671331405640e-01,1.783005595207214355e-01,4.417616271972656250e+02,4.373443908691406250e+02,1.073278903961181641e+00,1.062547087669372559e+00
1.637594848871231079e-01,1.787930876016616821e-01,4.471143493652343750e+02,4.415690612792968750e+02,1.086283683776855469e+00,1.072811126708984375e+00
1.642106175422668457e-01,1.792856305837631226e-01,4.547207641601562500e+02,4.457582702636718750e+02,1.104763746261596680e+00,1.082988977432250977e+00
1.646617352962493896e-01,1.797781586647033691e-01,4.549182128906250000e+02,4.499135131835937500e+02,1.105243444442749023e+00,1.093084335327148438e+00
1.651128679513931274e-01,1.802707165479660034e-01,4.579042663574218750e+02,4.540347595214843750e+02,1.112498164176940918e+00,1.103097081184387207e+00
1.655639857053756714e-01,1.807632446289062500e-01,4.636248474121093750e+02,4.581221008300781250e+02,1.126396656036376953e+00,1.113027453422546387e+00
1.660151183605194092e-01,1.812557876110076904e-01,4.698670349121093750e+02,4.621743774414062500e+02,1.141562223434448242e+00,1.122872591018676758e+00
1.664662361145019531e-01,1.817483305931091309e-01,4.702900085449218750e+02,4.661935424804687500e+02,1.142589926719665527e+00,1.132637381553649902e+00
1.669173687696456909e-01,1.822408735752105713e-01,4.735913085937500000e+02,4.701802978515625000e+02,1.150610566139221191e+00,1.142323374748229980e+00
1.673684865236282349e-01,1.827334016561508179e-01,4.797111511230468750e+02,4.741320800781250000e+02,1.165478944778442383e+00,1.151924371719360352e+00
1.678196191787719727e-01,1.832259595394134521e-01,4.845056457519531250e+02,4.780522460937500000e+02,1.177127361297607422e+00,1.161448597908020020e+00
1.682707369327545166e-01,1.837184876203536987e-01,4.851904296875000000e+02,4.819376831054687500e+02,1.178791165351867676e+00,1.170888423919677734e+00
1.687218695878982544e-01,1.842110306024551392e-01,4.888402099609375000e+02,4.857922668457031250e+02,1.187658429145812988e+00,1.180253267288208008e+00
1.691729873418807983e-01,1.847035586833953857e-01,4.953892517089843750e+02,4.896135559082031250e+02,1.203569650650024414e+00,1.189537286758422852e+00
1.696241199970245361e-01,1.851961165666580200e-01,4.986559143066406250e+02,4.934015808105468750e+02,1.211506128311157227e+00,1.198740482330322266e+00
1.700752377510070801e-01,1.856886446475982666e-01,4.996374511718750000e+02,4.971589965820312500e+02,1.213890790939331055e+00,1.207869291305541992e+00
1.705263704061508179e-01,1.861811876296997070e-01,5.036677246093750000e+02,5.008833923339843750e+02,1.223682522773742676e+00,1.216917872428894043e+00
1.709774881601333618e-01,1.866737306118011475e-01,5.106743469238281250e+02,5.045748901367187500e+02,1.240705370903015137e+00,1.225886464118957520e+00
1.714286208152770996e-01,1.871662735939025879e-01,5.123364257812500000e+02,5.082358703613281250e+02,1.244743466377258301e+00,1.234781026840209961e+00
1.718797385692596436e-01,1.876588016748428345e-01,5.136484375000000000e+02,5.118647460937500000e+02,1.247931122779846191e+00,1.243597507476806641e+00
1.723308712244033813e-01,1.881513446569442749e-01,5.180897216796875000e+02,5.154633789062500000e+02,1.258721351623535156e+00,1.252340555191040039e+00
1.727819889783859253e-01,1.886438876390457153e-01,5.255806884765625000e+02,5.190294189453125000e+02,1.276921033859252930e+00,1.261004447937011719e+00
1.732331216335296631e-01,1.891364306211471558e-01,5.255657958984375000e+02,5.225648193359375000e+02,1.276884794235229492e+00,1.269593834877014160e+00
