z_m,z_over_rayleigh,p_sim_pa,p_analytic_pa,p_sim_over_p0,p_analytic_over_p0
1.736842393875122070e-01,1.896289587020874023e-01,5.265626831054687500e+02,5.260703125000000000e+02,1.279306769371032715e+00,1.278110504150390625e+00
1.741353720426559448e-01,1.901215165853500366e-01,5.300200195312500000e+02,5.295446777343750000e+02,1.287706494331359863e+00,1.286551713943481445e+00
1.745864897966384888e-01,1.906140446662902832e-01,5.334539184570312500e+02,5.329881591796875000e+02,1.296049356460571289e+00,1.294917821884155273e+00
1.750376224517822266e-01,1.911065876483917236e-01,5.368650512695312500e+02,5.364024047851562500e+02,1.304336786270141602e+00,1.303212761878967285e+00
1.754887402057647705e-01,1.915991157293319702e-01,5.402534179687500000e+02,5.397841796875000000e+02,1.312569022178649902e+00,1.311429023742675781e+00
1.759398728609085083e-01,1.920916736125946045e-01,5.436195068359375000e+02,5.431382446289062500e+02,1.320747137069702148e+00,1.319577813148498535e+00
1.763909906148910522e-01,1.925842016935348511e-01,5.469636840820312500e+02,5.464623413085937500e+02,1.328871846199035645e+00,1.327653884887695312e+00
1.768421232700347900e-01,1.930767446756362915e-01,5.502862548828125000e+02,5.497553710937500000e+02,1.336944222450256348e+00,1.335654377937316895e+00
1.772932410240173340e-01,1.935692876577377319e-01,5.535874023437500000e+02,5.530209960937500000e+02,1.344964504241943359e+00,1.343588352203369141e+00
1.777443736791610718e-01,1.940618306398391724e-01,5.568677978515625000e+02,5.562580566406250000e+02,1.352934360504150391e+00,1.351452946662902832e+00
1.781954914331436157e-01,1.945543587207794189e-01,5.601275024414062500e+02,5.594631958007812500e+02,1.360854029655456543e+00,1.359240055084228516e+00
1.786466240882873535e-01,1.950469017028808594e-01,5.633670043945312500e+02,5.626400756835937500e+02,1.368724465370178223e+00,1.366958379745483398e+00
1.790977567434310913e-01,1.955394595861434937e-01,5.664566650390625000e+02,5.657899780273437500e+02,1.376230955123901367e+00,1.374611258506774902e+00
1.795488744974136353e-01,1.960319876670837402e-01,5.694986572265625000e+02,5.689105834960937500e+02,1.383621573448181152e+00,1.382192850112915039e+00
1.800000071525573730e-01,1.965245306491851807e-01,5.725198974609375000e+02,5.720031738281250000e+02,1.390961885452270508e+00,1.389706373214721680e+00
