z_m,z_over_rayleigh,p_sim_pa,p_analytic_pa,p_sim_over_p0,p_analytic_over_p0
1.642106175422668457e-01,1.792856305837631226e-01,4.492292480468750000e+02,4.457582702636718750e+02,1.091421842575073242e+00,1.082988977432250977e+00
1.646617352962493896e-01,1.797781586647033691e-01,4.519294433593750000e+02,4.499135131835937500e+02,1.097982168197631836e+00,1.093084335327148438e+00
1.651128679513931274e-01,1.802707165479660034e-01,4.573080139160156250e+02,4.540347595214843750e+02,1.111049532890319824e+00,1.103097081184387207e+00
1.655639857053756714e-01,1.807632446289062500e-01,4.604348144531250000e+02,4.581221008300781250e+02,1.118646264076232910e+00,1.113027453422546387e+00
1.660151183605194092e-01,1.812557876110076904e-01,4.642752380371093750e+02,4.621743774414062500e+02,1.127976775169372559e+00,1.122872591018676758e+00
1.664662361145019531e-01,1.817483305931091309e-01,4.696770019531250000e+02,4.661935424804687500e+02,1.141100525856018066e+00,1.132637381553649902e+00
1.669173687696456909e-01,1.822408735752105713e-01,4.718896789550781250e+02,4.701802978515625000e+02,1.146476387977600098e+00,1.142323374748229980e+00
1.673684865236282349e-01,1.827334016561508179e-01,4.769161376953125000e+02,4.741320800781250000e+02,1.158688306808471680e+00,1.151924371719360352e+00
1.678196191787719727e-01,1.832259595394134521e-01,4.802224121093750000e+02,4.780522460937500000e+02,1.166721105575561523e+00,1.161448597908020020e+00
1.682707369327545166e-01,1.837184876203536987e-01,4.836327514648437500e+02,4.819376831054687500e+02,1.175006628036499023e+00,1.170888423919677734e+00
1.687218695878982544e-01,1.842110306024551392e-01,4.893371887207031250e+02,4.857922668457031250e+02,1.188865900039672852e+00,1.180253267288208008e+00
1.691729873418807983e-01,1.847035586833953857e-01,4.910467224121093750e+02,4.896135559082031250e+02,1.193019270896911621e+00,1.189537286758422852e+00
1.696241199970245361e-01,1.851961165666580200e-01,4.957002868652343750e+02,4.934015808105468750e+02,1.204325318336486816e+00,1.198740482330322266e+00
1.700752377510070801e-01,1.856886446475982666e-01,4.992256774902343750e+02,4.971589965820312500e+02,1.212890386581420898e+00,1.207869291305541992e+00
1.705263704061508179e-01,1.861811876296997070e-01,5.021882934570312500e+02,5.008833923339843750e+02,1.220088124275207520e+00,1.216917872428894043e+00
1.709774881601333618e-01,1.866737306118011475e-01,5.081246032714843750e+02,5.045748901367187500e+02,1.234510660171508789e+00,1.225886464118957520e+00
1.714286208152770996e-01,1.871662735939025879e-01,5.094217834472656250e+02,5.082358703613281250e+02,1.237662196159362793e+00,1.234781026840209961e+00
1.718797385692596436e-01,1.876588016748428345e-01,5.136823120117187500e+02,5.118647460937500000e+02,1.248013377189636230e+00,1.243597507476806641e+00
1.723308712244033813e-01,1.881513446569442749e-01,5.174650878906250000e+02,5.154633789062500000e+02,1.257203817367553711e+00,1.252340555191040039e+00
1.727819889783859253e-01,1.886438876390457153e-01,5.199635009765625000e+02,5.190294189453125000e+02,1.263273835182189941e+00,1.261004447937011719e+00
1.732331216335296631e-01,1.891364306211471558e-01,5.255615844726562500e+02,5.225648193359375000e+02,1.276874542236328125e+00,1.269593834877014160e+00
1.736842393875122070e-01,1.896289587020874023e-01,5.270364990234375000e+02,5.260703125000000000e+02,1.280457973480224609e+00,1.278110504150390625e+00
1.741353720426559448e-01,1.901215165853500366e-01,5.308862304687500000e+02,5.295446777343750000e+02,1.289811015129089355e+00,1.286551713943481445e+00
1.745864897966384888e-01,1.906140446662902832e-01,5.349624023437500000e+02,5.329881591796875000e+02,1.299714326858520508e+00,1.294917821884155273e+00
1.750376224517822266e-01,1.911065876483917236e-01,5.369822998046875000e+02,5.364024047851562500e+02,1.304621696472167969e+00,1.303212761878967285e+00
1.754887402057647705e-01,1.915991157293319702e-01,5.422221069335937500e+02,5.397841796875000000e+02,1.317352056503295898e+00,1.311429023742675781e+00
1.759398728609085083e-01,1.920916736125946045e-01,5.439150390625000000e+02,5.431382446289062500e+02,1.321465134620666504e+00,1.319577813148498535e+00
1.763909906148910522e-01,1.925842016935348511e-01,5.473375244140625000e+02,5.464623413085937500e+02,1.329780220985412598e+00,1.327653884887695312e+00
1.768421232700347900e-01,1.930767446756362915e-01,5.517424316406250000e+02,5.497553710937500000e+02,1.340482115745544434e+00,1.335654377937316895e+00
1.772932410240173340e-01,1.935692876577377319e-01,5.532709960937500000e+02,5.530209960937500000e+02,1.344195842742919922e+00,1.343588352203369141e+00
1.777443736791610718e-01,1.940618306398391724e-01,5.581350097656250000e+02,5.562580566406250000e+02,1.356013178825378418e+00,1.351452946662902832e+00
1.781954914331436157e-01,1.945543587207794189e-01,5.600845947265625000e+02,5.594631958007812500e+02,1.360749721527099609e+00,1.359240055084228516e+00
1.786466240882873535e-01,1.950469017028808594e-01,5.630657348632812500e+02,5.626400756835937500e+02,1.367992520332336426e+00,1.366958379745483398e+00
1.790977567434310913e-01,1.955394595861434937e-01,5.678328857421875000e+02,5.657899780273437500e+02,1.379574537277221680e+00,1.374611258506774902e+00
1.795488744974136353e-01,1.960319876670837402e-01,5.688591918945312500e+02,5.689105834960937500e+02,1.382068037986755371e+00,1.382192850112915039e+00
1.800000071525573730e-01,1.965245306491851807e-01,5.733313598632812500e+02,5.720031738281250000e+02,1.392933368682861328e+00,1.389706373214721680e+00
