theta_deg,SPL_sim_dB,SPL_analytic_dB,directivity_sim,directivity_analytic,p_far_abs_sim_pa,p_far_abs_analytic_pa,p_far_real,p_far_imag,r_far_m
2.850000000000000355e+01,1.061978970432435574e+02,1.061980722477473904e+02,6.150915099702543992e-02,6.126006855328835349e-02,5.773508980191843776e+00,5.773625439762533951e+00,-4.557158098428022441e+00,3.544815370408978872e+00,4.000000000000000000e+00
2.875000000000000000e+01,1.059841189508840102e+02,1.059838371125001970e+02,6.001375872450279148e-02,5.976758690559410420e-02,5.633145138806087360e+00,5.632962358362118671e+00,-4.432781120378940898e+00,3.476028724516912138e+00,4.000000000000000000e+00
2.900000000000000355e+01,1.057275715201534894e+02,1.057267073025108175e+02,5.826710710452207703e-02,5.802420932685858901e-02,5.469197032715126028e+00,5.468652892548459654e+00,-4.290392542331259662e+00,3.391850234808170939e+00,4.000000000000000000e+00
2.925000000000000000e+01,1.054269734892606181e+02,1.054253883721354441e+02,5.628511462306816371e-02,5.604582735957788081e-02,5.283158838318649408e+00,5.282194784916351082e+00,-4.131231155652521636e+00,3.293128671866678125e+00,4.000000000000000000e+00
2.950000000000000355e+01,1.050805206637939335e+02,1.050780568379480684e+02,5.408426269837376260e-02,5.384888410654644492e-02,5.076577571217269380e+00,5.075137761394034719e+00,-3.956570743824178837e+00,3.180752707410749558e+00,4.000000000000000000e+00
2.975000000000000000e+01,1.046858044895614768e+02,1.046822770577191193e+02,5.168149937750775302e-02,5.145027720043508779e-02,4.851044046767120754e+00,4.849074386341359677e+00,-3.767712798671808194e+00,3.055645367250487965e+00,4.000000000000000000e+00
2.999999999999999645e+01,1.042396964891532321e+02,1.042348830583316754e+02,4.909414543898412558e-02,4.886726340856351741e-02,4.608184066473728357e+00,4.605631071761414397e+00,-3.565979391197818149e+00,2.918758532673572326e+00,4.000000000000000000e+00
3.025000000000000000e+01,1.037381861649270576e+02,1.037318124305379854e+02,4.633980358204109473e-02,4.611736526410358666e-02,4.349649894113783333e+00,4.346459277498748719e+00,-3.352706225322562350e+00,2.771067514162615986e+00,4.000000000000000000e+00
3.050000000000000000e+01,1.031761531858192313e+02,1.031678722733708469e+02,4.343627156448919696e-02,4.321828008958546186e-02,4.077112102486305290e+00,4.073226936906832130e+00,-3.129235900801182080e+00,2.613565720118267599e+00,4.000000000000000000e+00
3.075000000000000355e+01,1.025470436873721383e+02,1.025364055411176309e+02,4.040146047746925873e-02,4.018779175229868217e-02,3.792251902335880054e+00,3.787610139990540858e+00,-2.896911409481626176e+00,2.447259441985112360e+00,4.000000000000000000e+00
3.100000000000000000e+01,1.018424020400207439e+02,1.018288064378689910e+02,3.725331995234076876e-02,3.704368546417308172e-02,3.496754121954970707e+00,3.491285103484115027e+00,-2.657069886937961645e+00,2.273162775811834457e+00,4.000000000000000000e+00
3.125000000000000355e+01,1.010511771243058945e+02,1.010337986949464266e+02,3.400977326512456128e-02,3.380366591115074870e-02,3.192301115812520962e+00,3.185920454726247630e+00,-2.411036639335310650e+00,2.092292698883346791e+00,4.000000000000000000e+00
3.150000000000000000e+01,1.001586630745501054e+02,1.001363261499809880e+02,3.068866766370960397e-02,3.048527896912407373e-02,2.880568102055560242e+00,2.873169853561068354e+00,-2.160119463209796198e+00,1.905664318614953112e+00,4.000000000000000000e+00
3.175000000000000355e+01,9.914482084480638946e+01,9.911577920146740439e+01,2.730775027421383783e-02,2.710583723535172490e-02,2.563220900978365524e+00,2.554664973839449793e+00,-1.905603273653853291e+00,1.714286309416271692e+00,4.000000000000000000e+00
3.200000000000000000e+01,9.798149509463668494e+01,9.794301842763844945e+01,2.388469144017029561e-02,2.368234957607697616e-02,2.241918125737147438e+00,2.232008863438463386e+00,-1.648745054222903850e+00,1.519156551736613459e+00,4.000000000000000000e+00
3.225000000000000000e+01,9.662753284017426836e+01,9.657506496673819640e+01,2.043720599559540815e-02,2.023145486297816056e-02,1.918322565552999404e+00,1.906769699068970647e+00,-1.390769139724609138e+00,1.321257985973788962e+00,4.000000000000000000e+00
3.250000000000000000e+01,9.501959651005503815e+01,9.494485246359717223e+01,1.698340263916252660e-02,1.676936004326977370e-02,1.594133979449018135e+00,1.580474949520156214e+00,-1.132862840926010639e+00,1.121554692417186860e+00,4.000000000000000000e+00
3.275000000000000000e+01,9.305323790727513256e+01,9.293924704544402005e+01,1.354274732818543624e-02,1.331178266084943017e-02,1.271179524482932921e+00,1.254605958405256905e+00,-8.761724181323756744e-01,9.209882068564836377e-01,4.000000000000000000e+00
3.300000000000000000e+01,9.053902726306610305e+01,9.034429533769198883e+01,1.013902615889629086e-02,9.873897919014539351e-03,9.516918642173847198e-01,9.305929549401487089e-01,-6.217994085650417890e-01,7.204740799818722952e-01,4.000000000000000000e+00
3.325000000000000000e+01,8.708448613982996278e+01,8.667299807276614843e+01,6.811914486224182087e-03,6.470290349059402112e-03,6.393950952178829583e-01,6.098104988159387396e-01,-3.707973104870078696e-01,5.208986871976999389e-01,4.000000000000000000e+00
3.350000000000000000e+01,8.175446529883296876e+01,8.032343308269120996e+01,3.687806668799154149e-03,3.114910123629490140e-03,3.461531263950129444e-01,2.935733628296064435e-01,-1.241686251352076414e-01,3.231162939950167345e-01,4.000000000000000000e+00
3.375000000000000000e+01,7.575354246142310899e+01,5.550993189208644196e+01,1.848085261160274141e-03,1.789659708373232444e-04,1.734690965249223726e-01,1.686714537675299691e-02,1.171377443166246174e-01,1.279463805880647620e-01,4.000000000000000000e+00
3.400000000000000000e+01,8.204592010754990383e+01,8.108095542142775969e+01,3.813650464220157132e-03,3.398768911820705240e-03,3.579653571149544744e-01,3.203264233387591031e-01,3.522287392771431547e-01,-6.382877189537039531e-02,4.000000000000000000e+00
3.425000000000000000e+01,8.698912920399467907e+01,8.675633336014293207e+01,6.737539752283108925e-03,6.532667200314415910e-03,6.324139682254306116e-01,6.156893785456432067e-01,5.802690419094627128e-01,-2.514662327393287766e-01,4.000000000000000000e+00
3.450000000000000000e+01,9.015652013175191826e+01,9.007239116877124729e+01,9.702214836141006063e-03,9.569592055409192888e-03,9.106909065761539246e-01,9.019128029737430996e-01,8.004826266842836047e-01,-4.342643108719931311e-01,4.000000000000000000e+00
3.475000000000000000e+01,9.242562055196415827e+01,9.239220741017965111e+01,1.259870502865791803e-02,1.249925811710020374e-02,1.182567722732219995e+00,1.178027324280137789e+00,1.012153974510104470e+00,-6.115641836565216538e-01,4.000000000000000000e+00
3.500000000000000000e+01,9.416645302296480224e+01,9.415526305114129002e+01,1.539456889449635456e-02,1.531217974945331926e-02,1.444999326406813278e+00,1.443138942339868613e+00,1.214628957995185443e+00,-7.827512681022461560e-01,4.000000000000000000e+00
3.525000000000000000e+01,9.555975333831867147e+01,9.555981983688386094e+01,1.807309566037136606e-02,1.799968305382929762e-02,1.696417173764378949e+00,1.696430161465644515e+00,1.407315407654736283e+00,-9.472563384957140009e-01,4.000000000000000000e+00
3.550000000000000000e+01,9.670609706188635357e+01,9.671241326035058705e+01,2.062289988554548079e-02,2.055391371809706796e-02,1.935752579198373180e+00,1.937160730178766777e+00,1.589683370030139820e+00,-1.104556395537489966e+00,4.000000000000000000e+00
3.575000000000000000e+01,9.766692586134468002e+01,9.767692607880880473e+01,2.303515683306341794e-02,2.296784084262024420e-02,2.162177215586192691e+00,2.164668001799860964e+00,1.761265069729774035e+00,-1.254175293071043029e+00,4.000000000000000000e+00
3.600000000000000000e+01,9.848242287553941310e+01,9.849467728336455252e+01,2.530265093404295354e-02,2.523525689726085347e-02,2.375013799124314762e+00,2.378366930396575984e+00,1.921654588338881364e+00,-1.395684129431525644e+00,4.000000000000000000e+00
3.625000000000000000e+01,9.918025640853001335e+01,9.919391508964162085e+01,2.741938444531399552e-02,2.735077397570771784e-02,2.573699356279662176e+00,2.577749717762348070e+00,2.070507273972079787e+00,-1.528701411310610769e+00,4.000000000000000000e+00
3.650000000000000000e+01,9.978025406078616300e+01,9.979478467467808400e+01,2.938039182954101450e-02,2.930981652409788904e-02,2.757767800723070817e+00,2.762385128105119936e+00,2.207538895963836012e+00,-1.652892998808976666e+00,4.000000000000000000e+00
3.675000000000000000e+01,1.002970812184957481e+02,1.003121350087299390e+02,3.118163914715189541e-02,3.110861073016408726e-02,2.926840489830351721e+00,2.931917487998043637e+00,2.332524559803218711e+00,-1.767971841072469186e+00,4.000000000000000000e+00
3.700000000000000000e+01,1.007418637255900506e+02,1.007572026097732163e+02,3.281996145541404147e-02,3.274417076703260016e-02,3.080620348694889987e+00,3.086065389887978405e+00,2.445297397930781713e+00,-1.873697512531298015e+00,4.000000000000000000e+00
3.725000000000000000e+01,1.011232165336556648e+02,1.011386713135859026e+02,3.429301797217607084e-02,3.421428209232688783e-02,3.218887661606865791e+00,3.224620118073089348e+00,2.545747052417750567e+00,-1.969875560321324048e+00,4.000000000000000000e+00
3.750000000000000000e+01,1.014479207257458739e+02,1.014633660611395669e+02,3.559925559568143105e-02,3.551748200844000170e-02,3.341496647868720693e+00,3.347443816551682882e+00,2.633817965854878818e+00,-2.056356673940094026e+00,4.000000000000000000e+00
3.775000000000000000e+01,1.017213833081608811e+02,1.017367221481936070e+02,3.673787615530292594e-02,3.665303769375031356e-02,3.448372387810630713e+00,3.454467418513072818e+00,2.709507496984900676e+00,-2.133035688589717260e+00,4.000000000000000000e+00
3.800000000000000000e+01,1.019479577951344851e+02,1.019631113567933056e+02,3.770880503546827911e-02,3.762092191721961437e-02,3.539507877699498817e+00,3.545688357492371434e+00,2.772863877726976067e+00,-2.199850433982667219e+00,4.000000000000000000e+00
3.825000000000000000e+01,1.021311726939699724e+02,1.021460738005367688e+02,3.851265995516467422e-02,3.842178665026911577e-02,3.614961099251247312e+00,3.621168080348395435e+00,2.823984028268441637e+00,-2.256780440624326811e+00,4.000000000000000000e+00
3.850000000000000000e+01,1.022738973010809787e+02,1.022884858107126149e+02,3.915071928784205624e-02,3.905693479013152419e-02,3.674852046002995642e+00,3.681029382252384519e+00,2.863011246830438949e+00,-2.303845515770278407e+00,4.000000000000000000e+00
3.875000000000000000e+01,1.023784637050993638e+02,1.023926832661236972e+02,3.962488963821772514e-02,3.952829020807908933e-02,3.719359679934847840e+00,3.725453583799998913e+00,2.890132790581253719e+00,-2.341104201340058477e+00,4.000000000000000000e+00
3.900000000000000000e+01,1.024467574363489462e+02,1.024605530953584918e+02,3.993767258135048903e-02,3.983836633408726485e-02,3.748718809458765122e+00,3.754677570185624980e+00,2.905577363941207913e+00,-2.368652126113584000e+00,4.000000000000000000e+00
3.925000000000000000e+01,1.024802851157638486e+02,1.024936014745438939e+02,4.009213057956558662e-02,3.999023348667188338e-02,3.763216890237029322e+00,3.768990712112068042e+00,2.909612530238437689e+00,-2.386620264483801712e+00,4.000000000000000000e+00
3.950000000000000000e+01,1.024802247960473949e+02,1.024930045151839408e+02,4.009185215816578329e-02,3.998748515289721195e-02,3.763190756427246431e+00,3.768731687756184279e+00,2.902542062309631632e+00,-2.395173113948723564e+00,4.000000000000000000e+00
3.975000000000000000e+01,1.024474629062089406e+02,1.024596454147977198e+02,3.994091645960270998e-02,3.983420341896053846e-02,3.749023293587000705e+00,3.754285224678235888e+00,2.884703247223388001e+00,-2.394506803355706204e+00,4.000000000000000000e+00
4.000000000000000000e+01,1.023826204802415418e+02,1.023941407879936776e+02,3.964385731823332620e-02,3.953492374637975620e-02,3.721140066578597416e+00,3.726078780055779305e+00,2.856464159823056903e+00,-2.384847143685088877e+00,4.000000000000000000e+00
4.025000000000000000e+01,1.022860704693495961e+02,1.022968579982855175e+02,3.920562701013766138e-02,3.909459928271520612e-02,3.680005916973688951e+00,3.684579177048446841e+00,2.818220919253704437e+00,-2.366447632896651054e+00,4.000000000000000000e+00
4.050000000000000000e+01,1.021579472749239272e+02,1.021679246376484542e+02,3.863155983810773186e-02,3.851856488901107822e-02,3.626121544986366185e+00,3.630289214464168523e+00,2.770394942063082677e+00,-2.339587426023144623e+00,4.000000000000000000e+00
4.075000000000000000e+01,1.019981491088036876e+02,1.020072307615072447e+02,3.792733571337461584e-02,3.781250105881518719e-02,3.560020091100081441e+00,3.563744266206902100e+00,2.713430204847716354e+00,-2.304569281331397157e+00,4.000000000000000000e+00
4.100000000000000000e+01,1.018063333243813986e+02,1.018144240160909106e+02,3.709894389416535515e-02,3.698239789579692294e-02,3.482263732415283197e+00,3.485508886247107529e+00,2.647790528755644246e+00,-2.261717492952363795e+00,4.000000000000000000e+00
4.125000000000000000e+01,1.015819044147905146e+02,1.015888973394852997e+02,3.615264703807724578e-02,3.603451930869976810e-02,3.393440308453274490e+00,3.396173434075522302e+00,2.573956897474027006e+00,-2.211375819932318798e+00,4.000000000000000000e+00
4.150000000000000000e+01,1.013239938933021023e+02,1.013297684264891814e+02,3.509494572116602512e-02,3.497536757370028893e-02,3.294159990767813628e+00,3.296350734784184944e+00,2.492424819611770648e+00,-2.153905421173044843e+00,4.000000000000000000e+00
4.175000000000000000e+01,1.010314307009444974e+02,1.010358495635695704e+02,3.393254357245583525e-02,3.381164840527109416e-02,3.185052010322804161e+00,3.186672787072821755e+00,2.403701745652980559e+00,-2.089682805213784356e+00,4.000000000000000000e+00
4.200000000000000000e+01,1.007027000562794683e+02,1.007056056903451520e+02,3.267231316909718908e-02,3.255023666741676397e-02,3.066761456267622865e+00,3.067787531608968887e+00,2.308304548901972453e+00,-2.019097803269364277e+00,4.000000000000000000e+00
4.225000000000000000e+01,1.003358876716213075e+02,1.003370975234787181e+02,3.132126283582836040e-02,3.119814284773856847e-02,2.939946159594190256e+00,2.940355691283013329e+00,2.206757079072029448e+00,-1.942551573389523334e+00,4.000000000000000000e+00
4.250000000000000000e+01,9.992860485646743030e+01,9.992790512866014296e+01,2.988650449425352129e-02,2.976248040723645377e-02,2.805273675334277517e+00,2.805047693999525915e+00,2.099587796396286343e+00,-1.860454643023385035e+00,4.000000000000000000e+00
4.275000000000000000e+01,9.947788797154038321e+01,9.947502519385952269e+01,2.837522271559500542e-02,2.825043410914200581e-02,2.663418377719989127e+00,2.662540687740091450e+00,1.987327493357083696e+00,-1.773224996700539569e+00,4.000000000000000000e+00
4.300000000000000000e+01,9.898006259031988918e+01,9.897473202605939946e+01,2.679464514936102937e-02,2.666922942043624400e-02,2.515058684493481689e+00,2.513515656724298442e+00,1.870507110347309654e+00,-1.681286214951588365e+00,4.000000000000000000e+00
4.325000000000000000e+01,9.843055789982983583e+01,9.842238725589109549e+01,2.515201453794741263e-02,2.502610307010622731e-02,2.360874430079156205e+00,2.358654646590800930e+00,1.749655650804710083e+00,-1.585065669998794391e+00,4.000000000000000000e+00
4.350000000000000000e+01,9.782364915712858533e+01,9.781217514325868478e+01,2.345456259840387678e-02,2.332827483866716650e-02,2.201544414015812912e+00,2.198638105622411576e+00,1.625298200582374397e+00,-1.484992783170317576e+00,4.000000000000000000e+00
4.375000000000000000e+01,9.715209328858863103e+01,9.713672695682569724e+01,2.170948618621502610e-02,2.158292064408282029e-02,2.037744163588351753e+00,2.034142348153862301e+00,1.497954055563194942e+00,-1.381497348408663672e+00,4.000000000000000000e+00
4.400000000000000000e+01,9.640660097172136034e+01,9.638657482689421840e+01,1.992392641010464621e-02,1.979714697998612855e-02,1.870143973454998276e+00,1.865837145430853550e+00,1.368134960777746434e+00,-1.275007925680355703e+00,4.000000000000000000e+00
4.425000000000000000e+01,9.557504988250413192e+01,9.554933413725797209e+01,1.810495186523651892e-02,1.797796675308032527e-02,1.699407331844640545e+00,1.694383448338760978e+00,1.236343463556486277e+00,-1.165950307538220709e+00,4.000000000000000000e+00
4.450000000000000000e+01,9.464127185419108912e+01,9.460843584973729037e+01,1.625954817407559636e-02,1.613227655782118256e-02,1.526189938817837044e+00,1.520431245591896019e+00,1.103071382536728429e+00,-1.054746061560460912e+00,4.000000000000000000e+00
4.475000000000000000e+01,9.358310542387057751e+01,9.354107570347211720e+01,1.439461824504250503e-02,1.426683541797459445e-02,1.351139730545220852e+00,1.344617560172509663e+00,9.687983936603631330e-01,-9.418111508677906585e-01,4.000000000000000000e+00
4.500000000000000000e+01,9.236910941814939235e+01,9.231471840449117394e+01,1.251700285526491548e-02,1.238824501644364071e-02,1.174898811291571032e+00,1.167564586035891416e+00,8.339907336370354640e-01,-8.275546344392651354e-01,4.000000000000000000e+00
4.525000000000000000e+01,9.095266345271230080e+01,9.088073327849534166e+01,1.063354450366647483e-02,1.050293142688462841e-02,9.981094469367159938e-01,9.898779663557434327e-01,6.991000207172131109e-01,-7.123774484762337433e-01,4.000000000000000000e+00
4.550000000000000000e+01,8.926051022084689635e+01,8.916177391555173415e+01,8.751256060745523854e-03,8.617128353113026606e-03,8.214298951568357321e-01,8.121452138754059469e-01,5.645621920162379181e-01,-5.966712696311015085e-01,4.000000000000000000e+00
4.575000000000000000e+01,8.716807612403648875e+01,8.702367554176227316e+01,6.877786440640016978e-03,6.736861875146228293e-03,6.455781153733880506e-01,6.349342732562565095e-01,4.307965560662742610e-01,-4.808174605091758425e-01,4.000000000000000000e+00
4.600000000000000000e+01,8.443824240186654606e+01,8.420142111291156084e+01,5.022928550233689629e-03,4.867936693971147699e-03,4.714733112319926533e-01,4.587922246775983370e-01,2.982049587373010735e-01,-3.651860974743479926e-01,4.000000000000000000e+00
4.625000000000000000e+01,8.053624436005848963e+01,8.004293014333178746e+01,3.205214497237433586e-03,3.015923860757891827e-03,3.008549847182303005e-01,2.842441273422948167e-01,1.671710601770055871e-01,-2.501350804447520226e-01,4.000000000000000000e+00
4.650000000000000000e+01,7.396789310054495559e+01,7.193731472454571474e+01,1.504664017606810933e-03,1.186149970289358032e-03,1.412341265813369939e-01,1.117920009815039639e-01,3.805971995816206932e-02,-1.360093240476527299e-01,4.000000000000000000e+00
4.675000000000000000e+01,7.022117546365694807e+01,6.625053807415729068e+01,9.774704871476531942e-04,6.163122071587613269e-04,9.174951277887717638e-02,5.808605706983026307e-02,-8.878351278697263482e-02,-2.314002922139063445e-02,4.000000000000000000e+00
4.700000000000000000e+01,7.822449654385923168e+01,7.801030351155822018e+01,2.456233823917275925e-03,2.386651686367351026e-03,2.305524919458429300e-01,2.249366221370808494e-01,-2.130328078452495277e-01,8.815596590138949362e-02,4.000000000000000000e+00
4.725000000000000000e+01,8.275449975393811997e+01,8.275315394923444501e+01,4.137803552058074395e-03,4.120325855718484122e-03,3.883917364951484652e-01,3.883315631616380825e-01,-3.343823649430509581e-01,1.975767572180724130e-01,4.000000000000000000e+00
4.750000000000000000e+01,8.570722926225147376e+01,8.574262735721291051e+01,5.813080585151233874e-03,5.813065733567275573e-03,5.456403220810598365e-01,5.478685381022855294e-01,-4.525466315232028469e-01,3.048358695720126410e-01,4.000000000000000000e+00
4.775000000000000000e+01,8.786758435406849799e+01,8.791032370197214618e+01,7.454595762284392350e-03,7.460879936114333741e-03,6.997198771176399434e-01,7.031713678983683158e-01,-5.672604317394713824e-01,4.096626771091965158e-01,4.000000000000000000e+00
4.800000000000000711e+01,8.955449901214059594e+01,8.959714166524356926e+01,9.052527045525449179e-03,9.060057403876725299e-03,8.497084635959002430e-01,8.538902934336281003e-01,-6.782790113263748033e-01,5.118027509701571498e-01,4.000000000000000000e+00
4.825000000000000000e+01,9.092616167617352119e+01,9.096651239378168441e+01,1.060114962498736810e-02,1.060716893686971043e-02,9.950687266547031395e-01,9.997021202236722193e-01,-7.853780031569085329e-01,6.110181363294214796e-01,4.000000000000000000e+00
4.850000000000000000e+01,9.207211591900652081e+01,9.210956073660449306e+01,1.209624783539661047e-02,1.209906759122434186e-02,1.135404966127167237e+00,1.140310255796302519e+00,-8.883533184132064164e-01,7.070875608936123546e-01,4.000000000000000000e+00
4.875000000000000000e+01,9.304786890962242296e+01,9.308233242439470700e+01,1.353437875410687559e-02,1.353288799218393956e-02,1.270394014736646371e+00,1.275444644942957728e+00,-9.870209683610994267e-01,7.998065770511092465e-01,4.000000000000000000e+00
4.900000000000000000e+01,9.389017343964772522e+01,9.392177101691817143e+01,1.491260629820545698e-02,1.490604462026210754e-02,1.399760279326865087e+00,1.404861608192912836e+00,-1.081216821748033574e+00,8.889876399311208433e-01,4.000000000000000000e+00
4.925000000000000000e+01,9.462460987625740927e+01,9.465352012106079371e+01,1.622838768695283873e-02,1.621622912881609535e-02,1.523265083746449422e+00,1.528343589000523695e+00,-1.170796302827135760e+00,9.744601236825378709e-01,4.000000000000000000e+00
4.950000000000000000e+01,9.526969139164947364e+01,9.529610725978662344e+01,1.747951788882591215e-02,1.746140675240463042e-02,1.640701454413518778e+00,1.645698815240927981e+00,-1.255634034960566137e+00,1.056070278325871525e+00,4.000000000000000000e+00
4.975000000000000000e+01,9.583924287413350385e+01,9.586335317140230927e+01,1.866409877127182815e-02,1.863981186607890222e-02,1.751891224581144879e+00,1.756760880683080117e+00,-1.335623434665432319e+00,1.133681129567277068e+00,4.000000000000000000e+00
5.000000000000000000e+01,9.634385632006504352e+01,9.636583950221472605e+01,1.978051963733571533e-02,1.974994275620816850e-02,1.856683207422935800e+00,1.861388252151676026e+00,-1.410676260844965224e+00,1.207172323993052521e+00,4.000000000000000000e+00
5.025000000000000711e+01,9.679182160275543367e+01,9.681184461352577841e+01,2.082744328541483170e-02,2.079055566359275242e-02,1.954951887542619060e+00,1.959463708103779789e+00,-1.480722123794961931e+00,1.276439922092139190e+00,4.000000000000000000e+00
5.050000000000000000e+01,9.718974411954937409e+01,9.720796321092394976e+01,2.180379481148996337e-02,2.176065815947264906e-02,2.046596369904135848e+00,2.050893714332342022e+00,-1.545707958398713666e+00,1.341396141580728951e+00,4.000000000000000000e+00
5.075000000000000000e+01,9.754296764861274482e+01,9.755952986383445591e+01,2.270875175816781943e-02,2.265950191463291657e-02,2.131539455179110032e+00,2.135607742470438719e+00,-1.605597465719030836e+00,1.401969053532167830e+00,4.000000000000000000e+00
5.100000000000000000e+01,9.785587168229623956e+01,9.787091643127219243e+01,2.354173488038474940e-02,2.348657492113719394e-02,2.209726772976754017e+00,2.213557536906926693e+00,-1.660370526978685035e+00,1.458102233847401452e+00,4.000000000000000000e+00
5.125000000000000000e+01,9.813208537851181745e+01,9.814574586796757671e+01,2.430239913570664961e-02,2.424159322532321720e-02,2.281125936155324219e+00,2.284716335639625839e+00,-1.710022593681606251e+00,1.509754372637793329e+00,4.000000000000000000e+00
5.150000000000000000e+01,9.837464463736793618e+01,9.838704906786880144e+01,2.499062468711423304e-02,2.492449222957748498e-02,2.345725696305505981e+00,2.349078050486895552e+00,-1.754564057380685993e+00,1.556898844130785831e+00,4.000000000000000000e+00
5.175000000000000000e+01,9.858610946791597485e+01,9.859738197676590232e+01,2.560650780580554092e-02,2.553541761908896535e-02,2.403535089848993334e+00,2.406656411954318120e+00,-1.794019602345492403e+00,1.599523239761001303e+00,4.000000000000000000e+00
5.200000000000000000e+01,9.876865304775270715e+01,9.877891440550426694e+01,2.615035161841166439e-02,2.607471596828980082e-02,2.454582569533033443e+00,2.457484083912591544e+00,-1.828427544128231386e+00,1.637628867151709855e+00,4.000000000000000000e+00
5.225000000000000000e+01,9.892413022363231789e+01,9.893349830296928360e+01,2.662265667648157710e-02,2.654292508003155970e-02,2.498915119242401950e+00,2.501611753086342649e+00,-1.857839156770942468e+00,1.671230217757835312e+00,4.000000000000000000e+00
5.250000000000000711e+01,9.905413082482091625e+01,9.906272086356128170e+01,2.702411134610259447e-02,2.694076410874620894e-02,2.536597351928542743e+00,2.539107198183979897e+00,-1.882317991154196068e+00,1.700354405995446072e+00,4.000000000000000000e+00
5.275000000000000000e+01,9.916002158068286576e+01,9.916794626015509095e+01,2.735558202772460021e-02,2.726912351691230044e-02,2.567710591600921077e+00,2.570054343316930723e+00,-1.901939186746926191e+00,1.725040582750444695e+00,4.000000000000000000e+00
5.300000000000000000e+01,9.924297936165602607e+01,9.925034871988046348e+01,2.761810322380943428e-02,2.752905491211061345e-02,2.592351941034598095e+00,2.594552300164701730e+00,-1.916788778802602344e+00,1.745339326217763665e+00,4.000000000000000000e+00
5.325000000000000000e+01,9.930401772147428119e+01,9.931093891843804045e+01,2.781286747664669934e-02,2.772176080982178756e-02,2.610633337291078160e+00,2.612714403141287001e+00,-1.926963002837759786e+00,1.761312013094226581e+00,4.000000000000000000e+00
5.350000000000000000e+01,9.934400819714996089e+01,9.935058514745024638e+01,2.794121520160804811e-02,2.784858436491116987e-02,2.622680597424572380e+00,2.624667241610415314e+00,-1.932567598050645152e+00,1.773030173198435033e+00,4.000000000000000000e+00
5.375000000000000000e+01,9.936369745063963421e+01,9.937003033702119126e+01,2.800462444307200496e-02,2.791099911247611753e-02,2.628632456929786976e+00,2.630549692983186194e+00,-1.933717111177383208e+00,1.780574830655686114e+00,4.000000000000000000e+00
5.400000000000000000e+01,9.936372106561958617e+01,9.936990574551148825e+01,2.800470058144944804e-02,2.791059875641348914e-02,2.628639603599815189e+00,2.630511960313230979e+00,-1.930534202151885426e+00,1.784035834823722411e+00,4.000000000000000000e+00
5.425000000000000000e+01,9.934461461340804078e+01,9.935074192941709725e+01,2.794316602062277971e-02,2.784908704171433144e-02,2.622863709545577571e+00,2.624714617782973658e+00,-1.923148952827971714e+00,1.783511184177958286e+00,4.000000000000000000e+00
5.450000000000000000e+01,9.930682245268445740e+01,9.931297745709881042e+01,2.782184988566308720e-02,2.772826774412205653e-02,2.611476464179992352e+00,2.613327667251140518e+00,-1.911698179945362730e+00,1.779106346388439341e+00,4.000000000000000000e+00
5.475000000000000711e+01,9.925070461380839504e+01,9.925696571640762045e+01,2.764267776118514708e-02,2.755003480841136665e-02,2.594658611016591454e+00,2.596529608807446987e+00,-1.896324753468614066e+00,1.770933577835359429e+00,4.000000000000000000e+00
5.500000000000000000e+01,9.917654202996261859e+01,9.918298007778045644e+01,2.740766150098939216e-02,2.731636266417094422e-02,2.572598991159427140e+00,2.574506528056618393e+00,-1.877176921407442078e+00,1.759111245785717648e+00,4.000000000000000000e+00
5.525000000000000000e+01,9.908454030677434332e+01,9.909121760381998456e+01,2.711888913991819527e-02,2.702929674561348194e-02,2.545493596387251145e+00,2.547451202631534795e+00,-1.854407642222116737e+00,1.743763156428278505e+00,4.000000000000000000e+00
5.550000000000000000e+01,9.897483216409071360e+01,9.898180143832895794e+01,2.677851493904780805e-02,2.669094423960119075e-02,2.513544634753138496e+00,2.515562230215177220e+00,-1.828173925953662460e+00,1.725017891895460842e+00,4.000000000000000000e+00
5.575000000000000000e+01,9.884747863409087643e+01,9.885478195814214075e+01,2.638874959538160467e-02,2.630346508377675793e-02,2.476959611624901747e+00,2.479043180134461011e+00,-1.798636185250053421e+00,1.703008159325761772e+00,4.000000000000000000e+00
5.600000000000000000e+01,9.870246905568674833e+01,9.871013672660822635e+01,2.595185064724086707e-02,2.586906323443117009e-02,2.435950429094502212e+00,2.438101770376163380e+00,-1.765957597536200296e+00,1.677870154901702326e+00,4.000000000000000000e+00
5.625000000000000000e+01,9.853971986338035549e+01,9.854776924544015060e+01,2.547011310637182016e-02,2.538997822153533923e-02,2.390732506668008739e+00,2.392949071667408223e+00,-1.730303479642358866e+00,1.649742945666580640e+00,4.000000000000000000e+00
5.650000000000000000e+01,9.835907212690489132e+01,9.836750645930791848e+01,2.494586034749015843e-02,2.486847700621439700e-02,2.341523926119725818e+00,2.343798740060695440e+00,-1.691840676295237156e+00,1.618767871754319909e+00,4.000000000000000000e+00
5.675000000000000000e+01,9.816028775351699664e+01,9.816909492241225621e+01,2.438143528548608260e-02,2.430684615385978950e-02,2.288544603347355544e+00,2.290866279267097294e+00,-1.650736963964274828e+00,1.585087971474237634e+00,4.000000000000000000e+00
