theta_deg,SPL_sim_dB,SPL_analytic_dB,directivity_sim,directivity_analytic,p_far_abs_sim_pa,p_far_abs_analytic_pa,p_far_real,p_far_imag,r_far_m
2.850000000000000355e+01,1.060579287849370758e+02,1.061980722477473904e+02,6.105175587765504508e-02,6.126006855328835349e-02,5.681217717110381926e+00,5.773625439762533951e+00,-4.594587303540717649e+00,3.341556861606778561e+00,4.000000000000000000e+00
2.875000000000000000e+01,1.058382592987049691e+02,1.059838371125001970e+02,5.952709441538440310e-02,5.976758690559410420e-02,5.539339181636226073e+00,5.632962358362118671e+00,-4.467197066686267704e+00,3.275428053949575258e+00,4.000000000000000000e+00
2.900000000000000355e+01,1.055754944352096913e+02,1.057267073025108175e+02,5.775325170208379932e-02,5.802420932685858901e-02,5.374272894757178953e+00,5.468652892548459654e+00,-4.321652309314645279e+00,3.194703501847565796e+00,4.000000000000000000e+00
2.925000000000000000e+01,1.052682761091146233e+02,1.054253883721354441e+02,5.574623293855122258e-02,5.604582735957788081e-02,5.187508232643218697e+00,5.282194784916351082e+00,-4.159221573569915620e+00,3.100180247290754476e+00,4.000000000000000000e+00
2.950000000000000355e+01,1.049147080037048028e+02,1.050780568379480684e+02,5.352258985181823636e-02,5.384888410654644492e-02,4.980585428879909848e+00,5.075137761394034719e+00,-3.981207409226949157e+00,2.992694234145432564e+00,4.000000000000000000e+00
2.975000000000000000e+01,1.045122687501842051e+02,1.046822770577191193e+02,5.109932428337638638e-02,5.145027720043508779e-02,4.755086602797264916e+00,4.849074386341359677e+00,-3.788938938313752836e+00,2.873115090251674442e+00,4.000000000000000000e+00
2.999999999999999645e+01,1.040576888988656208e+02,1.042348830583316754e+02,4.849379415764008827e-02,4.886726340856351741e-02,4.512627009293327163e+00,4.605631071761414397e+00,-3.583764594053552521e+00,2.742340945143730391e+00,4.000000000000000000e+00
3.025000000000000000e+01,1.035467782063844879e+02,1.037318124305379854e+02,4.572362245219944304e-02,4.611736526410358666e-02,4.254846567991599215e+00,4.346459277498748719e+00,-3.367045062637494368e+00,2.601293305899655905e+00,4.000000000000000000e+00
3.050000000000000000e+01,1.029741823113132000e+02,1.031678722733708469e+02,4.280660993559014249e-02,4.321828008958546186e-02,3.983401742987656480e+00,4.073226936906832130e+00,-3.140146454063029946e+00,2.450912012511359706e+00,4.000000000000000000e+00
3.075000000000000355e+01,1.023330357073049726e+02,1.025364055411176309e+02,3.976065270479667985e-02,4.018779175229868217e-02,3.699957869238599706e+00,3.787610139990540858e+00,-2.904433725939262079e+00,2.292150293014664886e+00,4.000000000000000000e+00
3.100000000000000000e+01,1.016144572966870498e+02,1.018288064378689910e+02,3.660366605939907592e-02,3.704368546417308172e-02,3.406182068613704761e+00,3.491285103484115027e+00,-2.661264381803902790e+00,2.125969937390326248e+00,4.000000000000000000e+00
3.125000000000000355e+01,1.008067983741119633e+02,1.010337986949464266e+02,3.335351723709070737e-02,3.380366591115074870e-02,3.103736990546722474e+00,3.185920454726247630e+00,-2.411982463106293384e+00,1.953336608000711072e+00,4.000000000000000000e+00
3.150000000000000000e+01,9.989448552125951153e+01,1.001363261499809880e+02,3.002797155491504846e-02,3.048527896912407373e-02,2.794275800167574264e+00,2.873169853561068354e+00,-2.157912851639573137e+00,1.775215303035353909e+00,4.000000000000000000e+00
3.175000000000000355e+01,9.885616954431631598e+01,9.911577920146740439e+01,2.664466086885732693e-02,2.710583723535172490e-02,2.479439243285595840e+00,2.554664973839449793e+00,-1.900355896832160996e+00,1.592565988121020126e+00,4.000000000000000000e+00
3.200000000000000000e+01,9.766161891602345690e+01,9.794301842763844945e+01,2.322109341286849107e-02,2.368234957607697616e-02,2.160856561967416045e+00,2.232008863438463386e+00,-1.640582379975721095e+00,1.406339409925939865e+00,4.000000000000000000e+00
3.225000000000000000e+01,9.626618558647068369e+01,9.657506496673819640e+01,1.977474988013274218e-02,2.023145486297816056e-02,1.840154435452604265e+00,1.906769699068970647e+00,-1.379828825176051765e+00,1.217473104232355885e+00,4.000000000000000000e+00
3.250000000000000000e+01,9.460016968545033933e+01,9.494485246359717223e+01,1.632338425114551045e-02,1.676936004326977370e-02,1.518984973939957017e+00,1.580474949520156214e+00,-1.119293164578460287e+00,1.026887609616216723e+00,4.000000000000000000e+00
3.275000000000000000e+01,9.254625588329174946e+01,9.293924704544402005e+01,1.288589279529691635e-02,1.331178266084943017e-02,1.199106584192770830e+00,1.254605958405256905e+00,-8.601307632542013470e-01,8.354828965084802883e-01,4.000000000000000000e+00
3.300000000000000000e+01,8.988482480777987860e+01,9.034429533769198883e+01,9.485122848605712087e-03,9.873897919014539351e-03,8.826453424935798431e-01,9.305929549401487089e-01,-6.034508070541007019e-01,6.441350200783710900e-01,4.000000000000000000e+00
3.325000000000000000e+01,8.613520179895283491e+01,8.667299807276614843e+01,6.159731894400674070e-03,6.470290349059402112e-03,5.731985504437735468e-01,6.098104988159387396e-01,-3.503130547309682430e-01,4.536930040411698561e-01,4.000000000000000000e+00
3.350000000000000000e+01,8.003030690060641916e+01,8.032343308269120996e+01,3.050120974491992223e-03,3.114910123629490140e-03,2.838313340952751673e-01,2.935733628296064435e-01,-1.017249537452866448e-01,2.649759611735053033e-01,4.000000000000000000e+00
3.375000000000000000e+01,7.515007100199510148e+01,5.550993189208644196e+01,1.739022775321940337e-03,1.789659708373232444e-04,1.618260909877199949e-01,1.686714537675299691e-02,1.413608826353727199e-01,7.877045502543583710e-02,4.000000000000000000e+00
3.400000000000000000e+01,8.283789280294524815e+01,8.108095542142775969e+01,4.214017743168135995e-03,3.398768911820705240e-03,3.921386357942022727e-01,3.203264233387591031e-01,3.780488410120974585e-01,-1.041718939635249419e-01,4.000000000000000000e+00
3.425000000000000000e+01,8.749374063300685123e+01,8.675633336014293207e+01,7.202590956357101185e-03,6.532667200314415910e-03,6.702425960091266122e-01,6.156893785456432067e-01,6.075021219498564218e-01,-2.831365559786919728e-01,4.000000000000000000e+00
3.450000000000000000e+01,9.049415333762422620e+01,9.007239116877124729e+01,1.017441356383129436e-02,9.569592055409192888e-03,9.467878158309033232e-01,9.019128029737430996e-01,8.289442095887971096e-01,-4.574479922297799428e-01,4.000000000000000000e+00
3.475000000000000000e+01,9.266443930083774205e+01,9.239220741017965111e+01,1.306242123675683750e-02,1.249925811710020374e-02,1.215533572979231813e+00,1.178027324280137789e+00,1.041660005210394369e+00,-6.264713086684330356e-01,4.000000000000000000e+00
3.500000000000000000e+01,9.434070928152698343e+01,9.415526305114129002e+01,1.584299130315235463e-02,1.531217974945331926e-02,1.474281641692104294e+00,1.443138942339868613e+00,1.244996634413840342e+00,-7.896136646035047946e-01,4.000000000000000000e+00
3.525000000000000000e+01,9.568850136817385987e+01,9.555981983688386094e+01,1.850234557364030877e-02,1.799968305382929762e-02,1.721749882046170521e+00,1.696430161465644515e+00,1.438363938660275787e+00,-9.463254388885995461e-01,4.000000000000000000e+00
3.550000000000000000e+01,9.680090596073037545e+01,9.671241326035058705e+01,2.103037504620370451e-02,2.055391371809706796e-02,1.956997593146990511e+00,1.937160730178766777e+00,1.621234662930150616e+00,-1.096101157419731464e+00,4.000000000000000000e+00
3.575000000000000000e+01,9.773530457534667448e+01,9.767692607880880473e+01,2.341892460870333842e-02,2.296784084262024420e-02,2.179265894813245286e+00,2.164668001799860964e+00,1.793144352108968942e+00,-1.238480186678769801e+00,4.000000000000000000e+00
3.600000000000000000e+01,9.852949946537484038e+01,9.849467728336455252e+01,2.566118413409732707e-02,2.523525689726085347e-02,2.387921065477881744e+00,2.378366930396575984e+00,1.953690969479813244e+00,-1.373047199016133701e+00,4.000000000000000000e+00
3.625000000000000000e+01,9.920967334273277061e+01,9.919391508964162085e+01,2.775143128599706979e-02,2.735077397570771784e-02,2.582430608762920077e+00,2.577749717762348070e+00,2.102534251353963768e+00,-1.499432416269254054e+00,4.000000000000000000e+00
3.650000000000000000e+01,9.979467908052122027e+01,9.979478467467808400e+01,2.968490570785086227e-02,2.930981652409788904e-02,2.762351546057957741e+00,2.762385128105119936e+00,2.239394812423852965e+00,-1.617311639140066148e+00,4.000000000000000000e+00
3.675000000000000000e+01,1.002985153821958590e+02,1.003121350087299390e+02,3.145773784120347444e-02,3.110861073016408726e-02,2.927323792649013878e+00,2.931917487998043637e+00,2.364053016874380297e+00,-1.726406070545440707e+00,4.000000000000000000e+00
3.700000000000000000e+01,1.007318357659844423e+02,1.007572026097732163e+02,3.306690198174678380e-02,3.274417076703260016e-02,3.077065789313508049e+00,3.086065389887978405e+00,2.476347630652023124e+00,-1.826481941856440194e+00,4.000000000000000000e+00
3.725000000000000000e+01,1.011029101791236258e+02,1.011386713135859026e+02,3.451018033162191884e-02,3.421428209232688783e-02,3.211371157179815139e+00,3.224620118073089348e+00,2.576174270560743551e+00,-1.917349951591322155e+00,4.000000000000000000e+00
3.750000000000000000e+01,1.014182607604323749e+02,1.014633660611395669e+02,3.578613185357793630e-02,3.551748200844000170e-02,3.330105799427240498e+00,3.347443816551682882e+00,2.663483666045165510e+00,-1.998864526697480937e+00,4.000000000000000000e+00
3.775000000000000000e+01,1.016830952783467126e+02,1.017367221481936070e+02,3.689406288285816682e-02,3.665303769375031356e-02,3.433205166552681931e+00,3.454467418513072818e+00,2.738279749631808535e+00,-2.070922917059055735e+00,4.000000000000000000e+00
3.800000000000000000e+01,1.019016103276165666e+02,1.019631113567933056e+02,3.783399796174191643e-02,3.762092191721961437e-02,3.520671542356663242e+00,3.545688357492371434e+00,2.800617592038586512e+00,-2.133464134295216308e+00,4.000000000000000000e+00
3.825000000000000000e+01,1.020772080018677173e+02,1.021460738005367688e+02,3.860665012738036944e-02,3.842178665026911577e-02,3.592571279055234879e+00,3.621168080348395435e+00,2.850601197935998421e+00,-2.186467746256142153e+00,4.000000000000000000e+00
3.850000000000000000e+01,1.022126534441032106e+02,1.022884858107126149e+02,3.921339029141195087e-02,3.905693479013152419e-02,3.649031947876723692e+00,3.681029382252384519e+00,2.888381178244273428e+00,-2.229952538909565796e+00,4.000000000000000000e+00
3.875000000000000000e+01,1.023101909409990498e+02,1.023926832661236972e+02,3.965621557593673047e-02,3.952829020807908933e-02,3.690239392541675656e+00,3.725453583799998913e+00,2.914152314709152591e+00,-2.263975057491058429e+00,4.000000000000000000e+00
3.900000000000000000e+01,1.023716302229924082e+02,1.024605530953584918e+02,3.993771659990750372e-02,3.983836633408726485e-02,3.716434685073021438e+00,3.754677570185624980e+00,2.928151032282517274e+00,-2.288628038925643260e+00,4.000000000000000000e+00
3.925000000000000000e+01,1.023984108173337262e+02,1.024936014745438939e+02,4.006104378582444475e-02,3.999023348667188338e-02,3.727910990439843975e+00,3.768990712112068042e+00,2.930652794583239906e+00,-2.304038747556912181e+00,4.000000000000000000e+00
3.950000000000000000e+01,1.023916498073731987e+02,1.024930045151839408e+02,4.002987280161800915e-02,3.998748515289721195e-02,3.725010350725431074e+00,3.768731687756184279e+00,2.921969437401523706e+00,-2.310367226200852553e+00,4.000000000000000000e+00
3.975000000000000000e+01,1.023521766733225746e+02,1.024596454147977198e+02,3.984836927911013238e-02,3.983420341896053846e-02,3.708120401976764846e+00,3.754285224678235888e+00,2.902446454863429004e+00,-2.307804474431712993e+00,4.000000000000000000e+00
4.000000000000000000e+01,1.022805577241319952e+02,1.023941407879936776e+02,3.952115296548726342e-02,3.953492374637975620e-02,3.677671038292497752e+00,3.726078780055779305e+00,2.872460252475835141e+00,-2.296570565831121513e+00,4.000000000000000000e+00
4.025000000000000000e+01,1.021771117884463820e+02,1.022968579982855175e+02,3.905326147208621618e-02,3.909459928271520612e-02,3.634131038438567884e+00,3.684579177048446841e+00,2.832415380836715624e+00,-2.276912715705673662e+00,4.000000000000000000e+00
4.050000000000000000e+01,1.020419181928552916e+02,1.021679246376484542e+02,3.845011378773455918e-02,3.851856488901107822e-02,3.578004670554251643e+00,3.630289214464168523e+00,2.782741763325881301e+00,-2.249103310466196159e+00,4.000000000000000000e+00
4.075000000000000000e+01,1.018748175345339604e+02,1.020072307615072447e+02,3.771747372373861207e-02,3.781250105881518719e-02,3.509828290497637671e+00,3.563744266206902100e+00,2.723891930584115162e+00,-2.213437909514588409e+00,4.000000000000000000e+00
4.100000000000000000e+01,1.016754052908848536e+02,1.018144240160909106e+02,3.686141345517324197e-02,3.698239789579692294e-02,3.430166949152533284e+00,3.485508886247107529e+00,2.656338274043073877e+00,-2.170233230072809771e+00,4.000000000000000000e+00
4.125000000000000000e+01,1.014430178488812118e+02,1.015888973394852997e+02,3.588827731938796367e-02,3.603451930869976810e-02,3.339611023670836953e+00,3.396173434075522302e+00,2.580570330198700191e+00,-2.119825124938834904e+00,4.000000000000000000e+00
4.150000000000000000e+01,1.011767100301039335e+02,1.013297684264891814e+02,3.480464602802899737e-02,3.497536757370028893e-02,3.238772887194945937e+00,3.296350734784184944e+00,2.497092106713301174e+00,-2.062566562663908698e+00,4.000000000000000000e+00
4.175000000000000000e+01,1.008752225745020468e+02,1.010358495635695704e+02,3.361730144407411303e-02,3.381164840527109416e-02,3.128283631157865230e+00,3.186672787072821755e+00,2.406419460801009436e+00,-1.998825619119491304e+00,4.000000000000000000e+00
4.200000000000000000e+01,1.005369372481300019e+02,1.007056056903451520e+02,3.233319207101191528e-02,3.255023666741676397e-02,3.008789853852460450e+00,3.067787531608968887e+00,2.309077539691480219e+00,-1.928983488871237384e+00,4.000000000000000000e+00
4.225000000000000000e+01,1.001598161439824537e+02,1.003370975234787181e+02,3.095939939833512733e-02,3.119814284773856847e-02,2.880950528685657819e+00,2.940355691283013329e+00,2.205598292282276329e+00,-1.853432524214377430e+00,4.000000000000000000e+00
4.250000000000000000e+01,9.974132017630294911e+01,9.992790512866014296e+01,2.950310524716826671e-02,2.976248040723645377e-02,2.745433965500920781e+00,2.805047693999525915e+00,2.096518060387094984e+00,-1.772574309132580073e+00,4.000000000000000000e+00
4.275000000000000000e+01,9.927829944862919831e+01,9.947502519385952269e+01,2.797156026447984375e-02,2.825043410914200581e-02,2.602914878783128660e+00,2.662540687740091450e+00,1.982375257261285162e+00,-1.686817774861541386e+00,4.000000000000000000e+00
4.300000000000000000e+01,9.876684464251394502e+01,9.897473202605939946e+01,2.637205372750286644e-02,2.666922942043624400e-02,2.454071577785894576e+00,2.513515656724298442e+00,1.863708140343396380e+00,-1.596577363147276163e+00,4.000000000000000000e+00
4.325000000000000000e+01,9.820208303718069942e+01,9.842238725589109549e+01,2.471188484851053260e-02,2.502610307010622731e-02,2.299583296275574007e+00,2.358654646590800930e+00,1.741052684402376816e+00,-1.502271242700502274e+00,4.000000000000000000e+00
4.350000000000000000e+01,9.757789383222997515e+01,9.781217514325868478e+01,2.299833582644175006e-02,2.332827483866716650e-02,2.140127684829722821e+00,2.198638105622411576e+00,1.614940560509450451e+00,-1.404319583782855263e+00,4.000000000000000000e+00
4.375000000000000000e+01,9.688650254009769469e+01,9.713672695682569724e+01,2.123864700053078314e-02,2.158292064408282029e-02,1.976378498739146616e+00,2.034142348153862301e+00,1.485897225488221896e+00,-1.303142895297675130e+00,4.000000000000000000e+00
4.400000000000000000e+01,9.611788843672269422e+01,9.638657482689421840e+01,1.943999467222932293e-02,1.979714697998612855e-02,1.809003534209943531e+00,1.865837145430853550e+00,1.354440125722727872e+00,-1.199160428223124519e+00,4.000000000000000000e+00
4.425000000000000000e+01,9.525889258006282034e+01,9.554933413725797209e+01,1.760947258377432156e-02,1.797796675308032527e-02,1.638662904837501211e+00,1.694383448338760978e+00,1.221077018433792905e+00,-1.092788648707203603e+00,4.000000000000000000e+00
4.450000000000000000e+01,9.429182594258139716e+01,9.460843584973729037e+01,1.575407892450155986e-02,1.613227655782118256e-02,1.466007832469097272e+00,1.520431245591896019e+00,1.086304412769937944e+00,-9.844397836624143583e-01,4.000000000000000000e+00
4.475000000000000000e+01,9.319220091138419093e+01,9.354107570347211720e+01,1.388071269746184513e-02,1.426683541797459445e-02,1.291680309096594037e+00,1.344617560172509663e+00,9.506061323083558889e-01,-8.745204412280030981e-01,4.000000000000000000e+00
4.500000000000000000e+01,9.192483086387662183e+01,9.231471840449117394e+01,1.199618799100681671e-02,1.238824501644364071e-02,1.116314424909746528e+00,1.167564586035891416e+00,8.144519998251242843e-01,-7.634303080454913903e-01,4.000000000000000000e+00
4.525000000000000000e+01,9.043665773639824579e+01,9.088073327849534166e+01,1.010728720313808400e-02,1.050293142688462841e-02,9.405413211286109965e-01,9.898779663557434327e-01,6.782966444800323513e-01,-6.515609248853722058e-01,4.000000000000000000e+00
4.550000000000000000e+01,8.864236561476866427e+01,8.916177391555173415e+01,8.220912020903709677e-03,8.617128353113026606e-03,7.650032395064632063e-01,8.121452138754059469e-01,5.425784308699473923e-01,-5.392945417951945375e-01,4.000000000000000000e+00
4.575000000000000000e+01,8.639195023413537911e+01,8.702367554176227316e+01,6.344526729956359752e-03,6.736861875146228293e-03,5.903947748389135608e-01,6.349342732562565095e-01,4.077185087490169391e-01,-4.270030535963054152e-01,4.000000000000000000e+00
4.600000000000000000e+01,8.338447495716363278e+01,8.420142111291156084e+01,4.487717057131568148e-03,4.867936693971147699e-03,4.176079342492057256e-01,4.587922246775983370e-01,2.741199815864290290e-01,-3.150470162419328757e-01,4.000000000000000000e+00
4.625000000000000000e+01,7.887446085601492030e+01,8.004293014333178746e+01,2.670083005141665917e-03,3.015923860757891827e-03,2.484666109417851820e-01,2.842441273422948167e-01,1.421671915510703543e-01,-2.037747442628200512e-01,4.000000000000000000e+00
4.650000000000000000e+01,7.046091237922836115e+01,7.193731472454571474e+01,1.013555042648035245e-03,1.186149970289358032e-03,9.431713769375957290e-02,1.117920009815039639e-01,1.222511796489778035e-02,-9.352148926042580523e-02,4.000000000000000000e+00
4.675000000000000000e+01,7.228691549454130438e+01,6.625053807415729068e+01,1.250683713473993691e-03,6.163122071587613269e-04,1.163833270533409514e-01,5.808605706983026307e-02,-1.153611142225926256e-01,1.539130083283610229e-02,4.000000000000000000e+00
4.700000000000000000e+01,7.958878504284319888e+01,7.801030351155822018e+01,2.898951648751175916e-03,2.386651686367351026e-03,2.697641571674992966e-01,2.249366221370808494e-01,-2.402666198387558572e-01,1.226566422316786864e-01,4.000000000000000000e+00
4.725000000000000000e+01,8.359730010885216700e+01,8.275315394923444501e+01,4.599035110963580787e-03,4.120325855718484122e-03,4.279667206685844327e-01,3.883315631616380825e-01,-3.621870370636811054e-01,2.279825962279881102e-01,4.000000000000000000e+00
4.750000000000000000e+01,8.629445651218438229e+01,8.574262735721291051e+01,6.273711525773839788e-03,5.813065733567275573e-03,5.838050119916541325e-01,5.478685381022855294e-01,-4.808387138098459412e-01,3.310927714829615121e-01,4.000000000000000000e+00
4.775000000000000000e+01,8.830552485926995132e+01,8.791032370197214618e+01,7.908205799971590455e-03,7.460879936114333741e-03,7.359041235666969882e-01,7.031713678983683158e-01,-5.959588018270364218e-01,4.317267487744436694e-01,4.000000000000000000e+00
4.800000000000000711e+01,8.989449662240798489e+01,8.959714166524356926e+01,9.495690498948355929e-03,9.060057403876725299e-03,8.836287232578476925e-01,8.538902934336281003e-01,-7.073052636823353723e-01,5.296404294741442476e-01,4.000000000000000000e+00
4.825000000000000000e+01,9.119667687939069367e+01,9.096651239378168441e+01,1.103152525813250184e-02,1.060716893686971043e-02,1.026546998399946009e+00,9.997021202236722193e-01,-8.146567979399932380e-01,6.246063092013206530e-01,4.000000000000000000e+00
4.850000000000000000e+01,9.229050764076200153e+01,9.210956073660449306e+01,1.251201054596242854e-02,1.209906759122434186e-02,1.164314686261304521e+00,1.140310255796302519e+00,-9.178126879876368216e-01,7.164136782702216211e-01,4.000000000000000000e+00
4.875000000000000000e+01,9.322548556306637124e+01,9.308233242439470700e+01,1.393400615006963779e-02,1.353288799218393956e-02,1.296639571984431694e+00,1.275444644942957728e+00,-1.016592580019560765e+00,8.048687507197326285e-01,4.000000000000000000e+00
4.900000000000000000e+01,9.403483362575160243e+01,9.392177101691817143e+01,1.529478586515972856e-02,1.490604462026210754e-02,1.423267966455945110e+00,1.404861608192912836e+00,-1.110836195705394047e+00,8.897947238832163430e-01,4.000000000000000000e+00
4.925000000000000000e+01,9.474192586011113804e+01,9.465352012106079371e+01,1.659197225175545673e-02,1.621622912881609535e-02,1.543978635231637364e+00,1.528343589000523695e+00,-1.200402985035857517e+00,9.710317706278986938e-01,4.000000000000000000e+00
4.950000000000000000e+01,9.536382674762035094e+01,9.529610725978662344e+01,1.782350273514024183e-02,1.746140675240463042e-02,1.658579643847802432e+00,1.645698815240927981e+00,-1.285171724760716838e+00,1.048436966565881701e+00,4.000000000000000000e+00
4.975000000000000000e+01,9.591337130801525745e+01,9.586335317140230927e+01,1.898760922508958837e-02,1.863981186607890222e-02,1.766906461319795341e+00,1.756760880683080117e+00,-1.365040067711200678e+00,1.121884154713240545e+00,4.000000000000000000e+00
5.000000000000000000e+01,9.640045257288876712e+01,9.636583950221472605e+01,2.008280393671271757e-02,1.974994275620816850e-02,1.868820640689633716e+00,1.861388252151676026e+00,-1.439924048141336455e+00,1.191263750246720043e+00,4.000000000000000000e+00
5.025000000000000711e+01,9.683285305134691612e+01,9.681184461352577841e+01,2.110786813048598845e-02,2.079055566359275242e-02,1.964208771221217953e+00,1.959463708103779789e+00,-1.509757548030112417e+00,1.256482488182175228e+00,4.000000000000000000e+00
5.050000000000000000e+01,9.721680108395985087e+01,9.720796321092394976e+01,2.206184220043997182e-02,2.176065815947264906e-02,2.052981556049018330e+00,2.050893714332342022e+00,-1.574491729068211221e+00,1.317463116968836667e+00,4.000000000000000000e+00
5.075000000000000000e+01,9.755735446459499371e+01,9.755952986383445591e+01,2.294401632317677464e-02,2.265950191463291657e-02,2.135072942015248554e+00,2.135607742470438719e+00,-1.634094434807831675e+00,1.374144041160067609e+00,4.000000000000000000e+00
5.100000000000000000e+01,9.785867185713961192e+01,9.787091643127219243e+01,2.375392126315264973e-02,2.348657492113719394e-02,2.210439264048424057e+00,2.213557536906926693e+00,-1.688549567197396239e+00,1.426478916480865999e+00,4.000000000000000000e+00
5.125000000000000000e+01,9.812420915110585895e+01,9.814574586796757671e+01,2.449131912670775291e-02,2.424159322532321720e-02,2.279058384772548518e+00,2.284716335639625839e+00,-1.737856441447765743e+00,1.474436200763046489e+00,4.000000000000000000e+00
5.150000000000000000e+01,9.835686429812020037e+01,9.838704906786880144e+01,2.515619396332090252e-02,2.492449222957748498e-02,2.340928819899705804e+00,2.349078050486895552e+00,-1.782029122897425211e+00,1.517998664354637262e+00,4.000000000000000000e+00
5.175000000000000000e+01,9.855908597683539085e+01,9.859738197676590232e+01,2.574874217170394081e-02,2.553541761908896535e-02,2.396068845461850838e+00,2.406656411954318120e+00,-1.821095749263685892e+00,1.557162863738607239e+00,4.000000000000000000e+00
5.200000000000000000e+01,9.873295634295507739e+01,9.877891440550426694e+01,2.626936270213872313e-02,2.607471596828980082e-02,2.444515586081804415e+00,2.457484083912591544e+00,-1.855097841388826829e+00,1.591938582191970708e+00,4.000000000000000000e+00
5.225000000000000000e+01,9.888025487118343904e+01,9.893349830296928360e+01,2.671864706626113362e-02,2.654292508003155970e-02,2.486324085326084621e+00,2.501611753086342649e+00,-1.884089605317255334e+00,1.622348241410598080e+00,4.000000000000000000e+00
5.250000000000000711e+01,9.900250817023312777e+01,9.906272086356128170e+01,2.709736917708382292e-02,2.694076410874620894e-02,2.521566360260469875e+00,2.539107198183979897e+00,-1.908137228284272569e+00,1.648426288079890556e+00,4.000000000000000000e+00
5.275000000000000000e+01,9.910102923095865890e+01,9.916794626015509095e+01,2.740647504879924201e-02,2.726912351691230044e-02,2.550330442957315480e+00,2.570054343316930723e+00,-1.927318170948807641e+00,1.670218559412329995e+00,4.000000000000000000e+00
5.300000000000000000e+01,9.917694859863344448e+01,9.925034871988046348e+01,2.764707238970873573e-02,2.752905491211061345e-02,2.572719412057628219e+00,2.594552300164701730e+00,-1.941720457984283721e+00,1.687781631676163130e+00,4.000000000000000000e+00
5.325000000000000000e+01,9.923123928743456190e+01,9.931093891843804045e+01,2.782042012356814378e-02,2.772176080982178756e-02,2.588850417671890281e+00,2.612714403141287001e+00,-1.951441968932733584e+00,1.701182155728144796e+00,4.000000000000000000e+00
5.350000000000000000e+01,9.926473677988064992e+01,9.935058514745024638e+01,2.792791787534192050e-02,2.784858436491116987e-02,2.598853702968885848e+00,2.624667241610415314e+00,-1.956589731050972780e+00,1.710496183503772860e+00,4.000000000000000000e+00
5.375000000000000000e+01,9.927815511285707828e+01,9.937003033702119126e+01,2.797109545737636038e-02,2.791099911247611753e-02,2.602871625803531597e+00,2.630549692983186194e+00,-1.957279215721046794e+00,1.715808489348249921e+00,4.000000000000000000e+00
5.400000000000000000e+01,9.927209980318309590e+01,9.936990574551148825e+01,2.795160239139958883e-02,2.791059875641348914e-02,2.601057683678591470e+00,2.630511960313230979e+00,-1.953633639869180261e+00,1.717211889952704684e+00,4.000000000000000000e+00
5.425000000000000000e+01,9.924707818156350925e+01,9.935074192941709725e+01,2.787119750088639519e-02,2.784908704171433144e-02,2.593575545254247494e+00,2.624714617782973658e+00,-1.945783273732185403e+00,1.714806566527235621e+00,4.000000000000000000e+00
5.450000000000000000e+01,9.920350756515190938e+01,9.931297745709881042e+01,2.773173860712753458e-02,2.772826774412205653e-02,2.580598091507967151e+00,2.613327667251140518e+00,-1.933864756232712256e+00,1.708699392665530947e+00,4.000000000000000000e+00
5.475000000000000711e+01,9.914172159270513873e+01,9.925696571640762045e+01,2.753517236107194677e-02,2.755003480841136665e-02,2.562306469528826014e+00,2.596529608807446987e+00,-1.918020419168318558e+00,1.699003271168912255e+00,4.000000000000000000e+00
5.500000000000000000e+01,9.906197496304665151e+01,9.918298007778045644e+01,2.728352424151016947e-02,2.731636266417094422e-02,2.538889161790832905e+00,2.574506528056618393e+00,-1.898397621389203760e+00,1.685836482866227115e+00,4.000000000000000000e+00
5.525000000000000000e+01,9.896444675060573104e+01,9.909121760381998456e+01,2.697888874864721662e-02,2.702929674561348194e-02,2.510541073608374862e+00,2.547451202631534795e+00,-1.875148094120172138e+00,1.669322050232421750e+00,4.000000000000000000e+00
5.550000000000000000e+01,9.884924241613364870e+01,9.898180143832895794e+01,2.662341982051354486e-02,2.669094423960119075e-02,2.477462641328028514e+00,2.515562230215177220e+00,-1.848427298596563073e+00,1.649587118335695601e+00,4.000000000000000000e+00
5.575000000000000000e+01,9.871639458244408161e+01,9.885478195814214075e+01,2.621932149794967484e-02,2.630346508377675793e-02,2.439858963651581725e+00,2.479043180134461011e+00,-1.818393797187404903e+00,1.626762355373808866e+00,4.000000000000000000e+00
5.600000000000000000e+01,9.856586260109980913e+01,9.871013672660822635e+01,2.576883886222834652e-02,2.586906323443117009e-02,2.397938958329551618e+00,2.438101770376163380e+00,-1.785208639219644233e+00,1.600981374760543918e+00,4.000000000000000000e+00
5.625000000000000000e+01,9.839753089359474814e+01,9.854776924544015060e+01,2.527424926759555199e-02,2.538997822153533923e-02,2.351914546298599973e+00,2.392949071667408223e+00,-1.749034762742029958e+00,1.572380180430572594e+00,4.000000000000000000e+00
5.650000000000000000e+01,9.821120600721735627e+01,9.836750645930791848e+01,2.473785388922775108e-02,2.486847700621439700e-02,2.301999865170245574e+00,2.343798740060695440e+00,-1.710036413507536546e+00,1.541096636724027746e+00,4.000000000000000000e+00
5.675000000000000000e+01,9.800661227874327608e+01,9.816909492241225621e+01,2.416196960527558502e-02,2.430684615385978950e-02,2.248410513808249522e+00,2.290866279267097294e+00,-1.668378582486810036e+00,1.507269963909179555e+00,4.000000000000000000e+00
