z_m,z_over_rayleigh,p_sim_pa,p_analytic_pa,p_sim_over_p0,p_analytic_over_p0
8.706818521022796631e-02,9.506130218505859375e-02,7.030602416992187500e+02,7.049164428710937500e+02,1.708115220069885254e+00,1.712624907493591309e+00
8.751931041479110718e-02,9.555383771657943726e-02,6.967506713867187500e+02,6.988316650390625000e+02,1.692785859107971191e+00,1.697841763496398926e+00
8.797043561935424805e-02,9.604638069868087769e-02,6.902719726562500000e+02,6.926422119140625000e+02,1.677045583724975586e+00,1.682804226875305176e+00
8.842156082391738892e-02,9.653891623020172119e-02,6.839398803710937500e+02,6.863521728515625000e+02,1.661661505699157715e+00,1.667522311210632324e+00
8.887268602848052979e-02,9.703145921230316162e-02,6.777490234375000000e+02,6.799630737304687500e+02,1.646620512008666992e+00,1.651999711990356445e+00
8.932381123304367065e-02,9.752400219440460205e-02,6.716809082031250000e+02,6.734804077148437500e+02,1.631877779960632324e+00,1.636249780654907227e+00
8.977493643760681152e-02,9.801653772592544556e-02,6.646517944335937500e+02,6.669053344726562500e+02,1.614800214767456055e+00,1.620275378227233887e+00
9.022606164216995239e-02,9.850908070802688599e-02,6.577799072265625000e+02,6.602423706054687500e+02,1.598104715347290039e+00,1.604087352752685547e+00
9.067718684673309326e-02,9.900161623954772949e-02,6.510590820312500000e+02,6.534937744140625000e+02,1.581776142120361328e+00,1.587691307067871094e+00
9.112831205129623413e-02,9.949415922164916992e-02,6.444826049804687500e+02,6.466635131835937500e+02,1.565798282623291016e+00,1.571096897125244141e+00
9.157943725585937500e-02,9.998669475317001343e-02,6.377257080078125000e+02,6.397534790039062500e+02,1.549382209777832031e+00,1.554308772087097168e+00
9.203056246042251587e-02,1.004792377352714539e-01,6.303719482421875000e+02,6.327669677734375000e+02,1.531515836715698242e+00,1.537334680557250977e+00
9.248168766498565674e-02,1.009717807173728943e-01,6.231784667968750000e+02,6.257069091796875000e+02,1.514039039611816406e+00,1.520182013511657715e+00
9.293281286954879761e-02,1.014643162488937378e-01,6.161380004882812500e+02,6.185766601562500000e+02,1.496933937072753906e+00,1.502858757972717285e+00
9.338393807411193848e-02,1.019568592309951782e-01,6.092427978515625000e+02,6.113781738281250000e+02,1.480181694030761719e+00,1.485369682312011719e+00
9.383506327867507935e-02,1.024493947625160217e-01,6.018934936523437500e+02,6.041143188476562500e+02,1.462326288223266602e+00,1.467721819877624512e+00
9.428618848323822021e-02,1.029419377446174622e-01,5.942825317382812500e+02,5.967882080078125000e+02,1.443835139274597168e+00,1.449922680854797363e+00
9.473731368780136108e-02,1.034344807267189026e-01,5.868327026367187500e+02,5.894027099609375000e+02,1.425735354423522949e+00,1.431979298591613770e+00
9.518843889236450195e-02,1.039270162582397461e-01,5.795354614257812500e+02,5.819602050781250000e+02,1.408006429672241211e+00,1.413897514343261719e+00
9.563956409692764282e-02,1.044195592403411865e-01,5.723818359375000000e+02,5.744630126953125000e+02,1.390626430511474609e+00,1.395682692527770996e+00
9.609068930149078369e-02,1.049120947718620300e-01,5.645338745117187500e+02,5.669132690429687500e+02,1.371559500694274902e+00,1.377340316772460938e+00
9.654181450605392456e-02,1.054046377539634705e-01,5.567269287109375000e+02,5.593138427734375000e+02,1.352592110633850098e+00,1.358877182006835938e+00
9.699293971061706543e-02,1.058971732854843140e-01,5.490793457031250000e+02,5.516679687500000000e+02,1.334012031555175781e+00,1.340301156044006348e+00
9.744406491518020630e-02,1.063897162675857544e-01,5.415817871093750000e+02,5.439764404296875000e+02,1.315796375274658203e+00,1.321614265441894531e+00
9.789519011974334717e-02,1.068822592496871948e-01,5.340820922851562500e+02,5.362437744140625000e+02,1.297575473785400391e+00,1.302827477455139160e+00
9.834631532430648804e-02,1.073747947812080383e-01,5.259683227539062500e+02,5.284702148437500000e+02,1.277862787246704102e+00,1.283941268920898438e+00
9.879744052886962891e-02,1.078673377633094788e-01,5.180198364257812500e+02,5.206588134765625000e+02,1.258551597595214844e+00,1.264963030815124512e+00
9.924856573343276978e-02,1.083598732948303223e-01,5.102267761230468750e+02,5.128114624023437500e+02,1.239617943763732910e+00,1.245897650718688965e+00
9.969969093799591064e-02,1.088524162769317627e-01,5.025790405273437500e+02,5.049306030273437500e+02,1.221037507057189941e+00,1.226750731468200684e+00
1.001508161425590515e-01,1.093449518084526062e-01,4.946915283203125000e+02,4.970186157226562500e+02,1.201874494552612305e+00,1.207528233528137207e+00
1.006019413471221924e-01,1.098374947905540466e-01,4.864888610839843750e+02,4.890767517089843750e+02,1.181945681571960449e+00,1.188233137130737305e+00
1.010530665516853333e-01,1.103300377726554871e-01,4.784464721679687500e+02,4.811077575683593750e+02,1.162406325340270996e+00,1.168872117996215820e+00
1.015041992068290710e-01,1.108225807547569275e-01,4.705536499023437500e+02,4.731134948730468750e+02,1.143230438232421875e+00,1.149449706077575684e+00
1.019553244113922119e-01,1.113151237368583679e-01,4.627998046875000000e+02,4.650959777832031250e+02,1.124392151832580566e+00,1.129970788955688477e+00
1.024064496159553528e-01,1.118076592683792114e-01,4.546058654785156250e+02,4.570562744140625000e+02,1.104484558105468750e+00,1.110437989234924316e+00
1.028575748205184937e-01,1.123002022504806519e-01,4.463577575683593750e+02,4.489971618652343750e+02,1.084445476531982422e+00,1.090857982635498047e+00
1.033087000250816345e-01,1.127927452325820923e-01,4.382630004882812500e+02,4.409199523925781250e+02,1.064778923988342285e+00,1.071234107017517090e+00
1.037598252296447754e-01,1.132852807641029358e-01,4.303104248046875000e+02,4.328276062011718750e+02,1.045457720756530762e+00,1.051573395729064941e+00
1.042109504342079163e-01,1.137778237462043762e-01,4.224781494140625000e+02,4.247207946777343750e+02,1.026428937911987305e+00,1.031877517700195312e+00
1.046620756387710571e-01,1.142703592777252197e-01,4.140654296875000000e+02,4.166007080078125000e+02,1.005989909172058105e+00,1.012149453163146973e+00
1.051132008433341980e-01,1.147629022598266602e-01,4.058089599609375000e+02,4.084707336425781250e+02,9.859303832054138184e-01,9.923973083496093750e-01
1.055643260478973389e-01,1.152554377913475037e-01,3.976974487304687500e+02,4.003294982910156250e+02,9.662231206893920898e-01,9.726178050041198730e-01
1.060154512524604797e-01,1.157479807734489441e-01,3.897190551757812500e+02,3.921821289062500000e+02,9.468392729759216309e-01,9.528234004974365234e-01
1.064665764570236206e-01,1.162405237555503845e-01,3.816623535156250000e+02,3.840278320312500000e+02,9.272651672363281250e-01,9.330121874809265137e-01
1.069177016615867615e-01,1.167330592870712280e-01,3.732824096679687500e+02,3.758698425292968750e+02,9.069057703018188477e-01,9.131920337677001953e-01
1.073688268661499023e-01,1.172256022691726685e-01,3.650494995117187500e+02,3.677084350585937500e+02,8.869035243988037109e-01,8.933635354042053223e-01
1.078199520707130432e-01,1.177181378006935120e-01,3.569515380859375000e+02,3.595447082519531250e+02,8.672291636466979980e-01,8.735294342041015625e-01
1.082710772752761841e-01,1.182106807827949524e-01,3.489762573242187500e+02,3.513810424804687500e+02,8.478528857231140137e-01,8.536954522132873535e-01
1.087222024798393250e-01,1.187032163143157959e-01,3.407640991210937500e+02,3.432184753417968750e+02,8.279011249542236328e-01,8.338640928268432617e-01
1.091733276844024658e-01,1.191957592964172363e-01,3.324453735351562500e+02,3.350585632324218750e+02,8.076903820037841797e-01,8.140392303466796875e-01
1.096244528889656067e-01,1.196883022785186768e-01,3.242628479003906250e+02,3.269022827148437500e+02,7.878106236457824707e-01,7.942232489585876465e-01
1.100755780935287476e-01,1.201808378100395203e-01,3.162041320800781250e+02,3.187503662109375000e+02,7.682316303253173828e-01,7.744178175926208496e-01
1.105267032980918884e-01,1.206733807921409607e-01,3.082567138671875000e+02,3.106058959960937500e+02,7.489230036735534668e-01,7.546304464340209961e-01
1.109778285026550293e-01,1.211659163236618042e-01,2.999550476074218750e+02,3.024681701660156250e+02,7.287537455558776855e-01,7.348594665527343750e-01
1.114289537072181702e-01,1.216584593057632446e-01,2.917211914062500000e+02,2.943393554687500000e+02,7.087492346763610840e-01,7.151101827621459961e-01
1.118800789117813110e-01,1.221509948372840881e-01,2.836118469238281250e+02,2.862201843261718750e+02,6.890472173690795898e-01,6.953843235969543457e-01
1.123312041163444519e-01,1.226435378193855286e-01,2.756142883300781250e+02,2.781121215820312500e+02,6.696168184280395508e-01,6.756854057312011719e-01
1.127823293209075928e-01,1.231360808014869690e-01,2.676408386230468750e+02,2.700157470703125000e+02,6.502450108528137207e-01,6.560149192810058594e-01
1.132334545254707336e-01,1.236286163330078125e-01,2.593873901367187500e+02,2.619324340820312500e+02,6.301928758621215820e-01,6.363761425018310547e-01
1.136845797300338745e-01,1.241211593151092529e-01,2.512585601806640625e+02,2.538641967773437500e+02,6.104435324668884277e-01,6.167740225791931152e-01
1.141357049345970154e-01,1.246136948466300964e-01,2.432415618896484375e+02,2.458093719482421875e+02,5.909658670425415039e-01,5.972045063972473145e-01
1.145868301391601562e-01,1.251062303781509399e-01,2.353234710693359375e+02,2.377722320556640625e+02,5.717285275459289551e-01,5.776779055595397949e-01
1.150379553437232971e-01,1.255987733602523804e-01,2.273148651123046875e+02,2.297517852783203125e+02,5.522713065147399902e-01,5.581918954849243164e-01
1.154890805482864380e-01,1.260913163423538208e-01,2.191961822509765625e+02,2.217483978271484375e+02,5.325465798377990723e-01,5.387473106384277344e-01
1.159402057528495789e-01,1.265838593244552612e-01,2.111889038085937500e+02,2.137655639648437500e+02,5.130925774574279785e-01,5.193526744842529297e-01
1.163913309574127197e-01,1.270764023065567017e-01,2.032800445556640625e+02,2.058021850585937500e+02,4.938776493072509766e-01,5.000053048133850098e-01
1.168424561619758606e-01,1.275689303874969482e-01,1.954567413330078125e+02,1.978593597412109375e+02,4.748705923557281494e-01,4.807078540325164795e-01
1.172935813665390015e-01,1.280614733695983887e-01,1.874697418212890625e+02,1.899366607666015625e+02,4.554658234119415283e-01,4.614593386650085449e-01
1.177447065711021423e-01,1.285540163516998291e-01,1.794995880126953125e+02,1.820374298095703125e+02,4.361020028591156006e-01,4.422678053379058838e-01
1.181958317756652832e-01,1.290465593338012695e-01,1.716269683837890625e+02,1.741612243652343750e+02,4.169751405715942383e-01,4.231322109699249268e-01
1.186469569802284241e-01,1.295391023159027100e-01,1.638388214111328125e+02,1.663074645996093750e+02,3.980534970760345459e-01,4.040511846542358398e-01
1.190980821847915649e-01,1.300316303968429565e-01,1.561172637939453125e+02,1.584803161621093750e+02,3.792936503887176514e-01,3.850347697734832764e-01
1.195492073893547058e-01,1.305241733789443970e-01,1.482100067138671875e+02,1.506760406494140625e+02,3.600826263427734375e-01,3.660739660263061523e-01
1.200003325939178467e-01,1.310167163610458374e-01,1.403988189697265625e+02,1.429002532958984375e+02,3.411049842834472656e-01,3.471823334693908691e-01
1.204514577984809875e-01,1.315092593431472778e-01,1.326705780029296875e+02,1.351492614746093750e+02,3.223288953304290771e-01,3.283509612083435059e-01
1.209025830030441284e-01,1.320018023252487183e-01,1.250121459960937500e+02,1.274254608154296875e+02,3.037224113941192627e-01,3.095856606960296631e-01
1.213537082076072693e-01,1.324943304061889648e-01,1.173493804931640625e+02,1.197305755615234375e+02,2.851053774356842041e-01,2.908906042575836182e-01
1.218048334121704102e-01,1.329868733882904053e-01,1.096231155395507812e+02,1.120623092651367188e+02,2.663340866565704346e-01,2.722602188587188721e-01
1.222559586167335510e-01,1.334794163703918457e-01,1.019779586791992188e+02,1.044238128662109375e+02,2.477598637342453003e-01,2.537021636962890625e-01
1.227070838212966919e-01,1.339719593524932861e-01,9.440058898925781250e+01,9.681596374511718750e+01,2.293503135442733765e-01,2.352185696363449097e-01
1.231582090258598328e-01,1.344644874334335327e-01,8.687787628173828125e+01,8.923715972900390625e+01,2.110735476016998291e-01,2.168055325746536255e-01
1.236093342304229736e-01,1.349570304155349731e-01,7.932124328613281250e+01,8.168898010253906250e+01,1.927143931388854980e-01,1.984669119119644165e-01
1.240604594349861145e-01,1.354495733976364136e-01,7.178071594238281250e+01,7.417137145996093750e+01,1.743943542242050171e-01,1.802025586366653442e-01
1.245115846395492554e-01,1.359421163797378540e-01,6.430567169189453125e+01,6.668666839599609375e+01,1.562334150075912476e-01,1.620181351900100708e-01
1.249627098441123962e-01,1.364346593618392944e-01,5.688278961181640625e+01,5.923162841796875000e+01,1.381991952657699585e-01,1.439058035612106323e-01
1.254138350486755371e-01,1.369271874427795410e-01,4.949906158447265625e+01,5.181168365478515625e+01,1.202601119875907898e-01,1.258787214756011963e-01
1.258649677038192749e-01,1.374197453260421753e-01,4.209330749511718750e+01,4.442354202270507812e+01,1.022675111889839172e-01,1.079289168119430542e-01
1.263160854578018188e-01,1.379122734069824219e-01,3.474088287353515625e+01,3.706947326660156250e+01,8.440447598695755005e-02,9.006188809871673584e-02
1.267672181129455566e-01,1.384048163890838623e-01,2.743776130676269531e+01,2.974773979187011719e+01,6.666122376918792725e-02,7.227341830730438232e-02
1.272183358669281006e-01,1.388973593711853027e-01,2.017104339599609375e+01,2.246053504943847656e+01,4.900642111897468567e-02,5.456884205341339111e-02
1.276694685220718384e-01,1.393899023532867432e-01,1.292643928527832031e+01,1.520767688751220703e+01,3.140534460544586182e-02,3.694770857691764832e-02
1.281205862760543823e-01,1.398824304342269897e-01,5.721548557281494141e+00,7.989747047424316406e+00,1.390074938535690308e-02,1.941143535077571869e-02
1.285717189311981201e-01,1.403749734163284302e-01,1.503953456878662109e+00,8.073146343231201172e-01,3.653920022770762444e-03,1.961405854672193527e-03
1.290228366851806641e-01,1.408675163984298706e-01,8.592936515808105469e+00,6.338280200958251953e+00,2.087691053748130798e-02,1.539912540465593338e-02
1.294739693403244019e-01,1.413600593805313110e-01,1.569762325286865234e+01,1.345121574401855469e+01,3.813805431127548218e-02,3.268031030893325806e-02
1.299250870943069458e-01,1.418525874614715576e-01,2.277119255065917969e+01,2.052547264099121094e+01,5.532359704375267029e-02,4.986752197146415710e-02
1.303762197494506836e-01,1.423451453447341919e-01,2.978260993957519531e+01,2.756448745727539062e+01,7.235813885927200317e-02,6.696911156177520752e-02
1.308273375034332275e-01,1.428376734256744385e-01,3.676149749755859375e+01,3.456774902343750000e+01,8.931364864110946655e-02,8.398383855819702148e-02
1.312784701585769653e-01,1.433302164077758789e-01,4.372145843505859375e+01,4.153319931030273438e+01,1.062231734395027161e-01,1.009066998958587646e-01
1.317295879125595093e-01,1.438227444887161255e-01,5.067524719238281250e+01,4.846199035644531250e+01,1.231177002191543579e-01,1.177404969930648804e-01
1.321807205677032471e-01,1.443153023719787598e-01,5.754203033447265625e+01,5.535366821289062500e+01,1.398008465766906738e-01,1.344841271638870239e-01
1.326318383216857910e-01,1.448078304529190063e-01,6.435235595703125000e+01,6.220777893066406250e+01,1.563468277454376221e-01,1.511364877223968506e-01
1.330829709768295288e-01,1.453003734350204468e-01,7.114707946777343750e+01,6.902314758300781250e+01,1.728549003601074219e-01,1.676947176456451416e-01
1.335340887308120728e-01,1.457929164171218872e-01,7.793843078613281250e+01,7.580167388916015625e+01,1.893547922372817993e-01,1.841634362936019897e-01
1.339852213859558105e-01,1.462854593992233276e-01,8.473582458496093750e+01,8.254225921630859375e+01,2.058693468570709229e-01,2.005399912595748901e-01
1.344363391399383545e-01,1.467779874801635742e-01,9.136141204833984375e+01,8.924365234375000000e+01,2.219665050506591797e-01,2.168213129043579102e-01
1.348874717950820923e-01,1.472705304622650146e-01,9.797494506835937500e+01,9.590633392333984375e+01,2.380343675613403320e-01,2.330085784196853638e-01
1.353385895490646362e-01,1.477630734443664551e-01,1.045883178710937500e+02,1.025315017700195312e+02,2.541018426418304443e-01,2.491047084331512451e-01
1.357897222042083740e-01,1.482556164264678955e-01,1.112143173217773438e+02,1.091187896728515625e+02,2.701999843120574951e-01,2.651088237762451172e-01
1.362408399581909180e-01,1.487481445074081421e-01,1.177909851074218750e+02,1.156671295166015625e+02,2.861782908439636230e-01,2.810182869434356689e-01
1.366919726133346558e-01,1.492407023906707764e-01,1.242086181640625000e+02,1.221746063232421875e+02,3.017702102661132812e-01,2.968284785747528076e-01
1.371430903673171997e-01,1.497332304716110229e-01,1.306295776367187500e+02,1.286455993652343750e+02,3.173702061176300049e-01,3.125500380992889404e-01
1.375942230224609375e-01,1.502257734537124634e-01,1.370664978027343750e+02,1.350751647949218750e+02,3.330089747905731201e-01,3.281709551811218262e-01
1.380453407764434814e-01,1.507183015346527100e-01,1.435310821533203125e+02,1.414668731689453125e+02,3.487149775028228760e-01,3.436998724937438965e-01
1.384964734315872192e-01,1.512108594179153442e-01,1.498546295166015625e+02,1.478189086914062500e+02,3.640782833099365234e-01,3.591324388980865479e-01
1.389475911855697632e-01,1.517033874988555908e-01,1.560698699951171875e+02,1.541318054199218750e+02,3.791784942150115967e-01,3.744698762893676758e-01
1.393987238407135010e-01,1.521959304809570312e-01,1.623046722412109375e+02,1.604052734375000000e+02,3.943262100219726562e-01,3.897115290164947510e-01
1.398498415946960449e-01,1.526884734630584717e-01,1.685707244873046875e+02,1.666390991210937500e+02,4.095498621463775635e-01,4.048568904399871826e-01
1.403009742498397827e-01,1.531810164451599121e-01,1.748804626464843750e+02,1.728337860107421875e+02,4.248796403408050537e-01,4.199071526527404785e-01
1.407520920038223267e-01,1.536735445261001587e-01,1.809198303222656250e+02,1.789891662597656250e+02,4.395525455474853516e-01,4.348619282245635986e-01
1.412032246589660645e-01,1.541661024093627930e-01,1.869405212402343750e+02,1.851042327880859375e+02,4.541800618171691895e-01,4.497187435626983643e-01
1.416543424129486084e-01,1.546586304903030396e-01,1.929962615966796875e+02,1.911810302734375000e+02,4.688927531242370605e-01,4.644825756549835205e-01
1.421054750680923462e-01,1.551511734724044800e-01,1.990991821289062500e+02,1.972171325683593750e+02,4.837200641632080078e-01,4.791475534439086914e-01
1.425565928220748901e-01,1.556437015533447266e-01,2.051923522949218750e+02,2.032146301269531250e+02,4.985236823558807373e-01,4.937187135219573975e-01
1.430077254772186279e-01,1.561362594366073608e-01,2.109880065917968750e+02,2.091718139648437500e+02,5.126044750213623047e-01,5.081919431686401367e-01
1.434588432312011719e-01,1.566287875175476074e-01,2.168225097656250000e+02,2.150892333984375000e+02,5.267796516418457031e-01,5.225685834884643555e-01
1.439099758863449097e-01,1.571213304996490479e-01,2.227079010009765625e+02,2.209675445556640625e+02,5.410784482955932617e-01,5.368502140045166016e-01
1.443610936403274536e-01,1.576138585805892944e-01,2.286552276611328125e+02,2.268050689697265625e+02,5.555277466773986816e-01,5.510327219963073730e-01
1.448122262954711914e-01,1.581064164638519287e-01,2.344629058837890625e+02,2.326054229736328125e+02,5.696377754211425781e-01,5.651249289512634277e-01
1.452633440494537354e-01,1.585989445447921753e-01,2.400658416748046875e+02,2.383638916015625000e+02,5.832503437995910645e-01,5.791153907775878906e-01
1.457144767045974731e-01,1.590914875268936157e-01,2.457234497070312500e+02,2.440842437744140625e+02,5.969957113265991211e-01,5.930132269859313965e-01
1.461655944585800171e-01,1.595840305089950562e-01,2.514467315673828125e+02,2.497655181884765625e+02,6.109007000923156738e-01,6.068161129951477051e-01
1.466167271137237549e-01,1.600765734910964966e-01,2.572472534179687500e+02,2.554060516357421875e+02,6.249933242797851562e-01,6.205200552940368652e-01
1.470678448677062988e-01,1.605691015720367432e-01,2.627429809570312500e+02,2.610102844238281250e+02,6.383454203605651855e-01,6.341357827186584473e-01
1.475189775228500366e-01,1.610616594552993774e-01,2.681629943847656250e+02,2.665721435546875000e+02,6.515135765075683594e-01,6.476485133171081543e-01
1.479701101779937744e-01,1.615542024374008179e-01,2.736526489257812500e+02,2.720967407226562500e+02,6.648509502410888672e-01,6.610707640647888184e-01
1.484212279319763184e-01,1.620467305183410645e-01,2.792227478027343750e+02,2.775817565917968750e+02,6.783837080001831055e-01,6.743968725204467773e-01
1.488723605871200562e-01,1.625392735004425049e-01,2.848707275390625000e+02,2.830270996093750000e+02,6.921057701110839844e-01,6.876265406608581543e-01
1.493234783411026001e-01,1.630318164825439453e-01,2.900434265136718750e+02,2.884341125488281250e+02,7.046730518341064453e-01,7.007631659507751465e-01
1.497746109962463379e-01,1.635243594646453857e-01,2.952897949218750000e+02,2.938028259277343750e+02,7.174193263053894043e-01,7.138066887855529785e-01
1.502257287502288818e-01,1.640168875455856323e-01,3.006201782226562500e+02,2.991316528320312500e+02,7.303696870803833008e-01,7.267532944679260254e-01
1.506768614053726196e-01,1.645094454288482666e-01,3.060455322265625000e+02,3.044219665527343750e+02,7.435508370399475098e-01,7.396063208580017090e-01
1.511279791593551636e-01,1.650019735097885132e-01,3.113813781738281250e+02,3.096745605468750000e+02,7.565144896507263184e-01,7.523677349090576172e-01
1.515791118144989014e-01,1.654945164918899536e-01,3.163752746582031250e+02,3.148885192871093750e+02,7.686473727226257324e-01,7.650352716445922852e-01
1.520302295684814453e-01,1.659870445728302002e-01,3.214568176269531250e+02,3.200639038085937500e+02,7.809932231903076172e-01,7.776091098785400391e-01
1.524813622236251831e-01,1.664796024560928345e-01,3.266369018554687500e+02,3.251997985839843750e+02,7.935784459114074707e-01,7.900869846343994141e-01
1.529324799776077271e-01,1.669721305370330811e-01,3.319254150390625000e+02,3.302985229492187500e+02,8.064271211624145508e-01,8.024745583534240723e-01
1.533836126327514648e-01,1.674646735191345215e-01,3.369260864257812500e+02,3.353599548339843750e+02,8.185765147209167480e-01,8.147714734077453613e-01
1.538347303867340088e-01,1.679572165012359619e-01,3.417502136230468750e+02,3.403840637207031250e+02,8.302969336509704590e-01,8.269777894020080566e-01
1.542858630418777466e-01,1.684497594833374023e-01,3.466764831542968750e+02,3.453680114746093750e+02,8.422654867172241211e-01,8.390865325927734375e-01
1.547369807958602905e-01,1.689422875642776489e-01,3.517148132324218750e+02,3.503159790039062500e+02,8.545063138008117676e-01,8.511078357696533203e-01
1.551881134510040283e-01,1.694348305463790894e-01,3.568754577636718750e+02,3.552252197265625000e+02,8.670443296432495117e-01,8.630350232124328613e-01
1.556392312049865723e-01,1.699273735284805298e-01,3.615187377929687500e+02,3.600970764160156250e+02,8.783254027366638184e-01,8.748714327812194824e-01
1.560903638601303101e-01,1.704199165105819702e-01,3.661833496093750000e+02,3.649329528808593750e+02,8.896582722663879395e-01,8.866204023361206055e-01
1.565414816141128540e-01,1.709124445915222168e-01,3.709637145996093750e+02,3.697308654785156250e+02,9.012723565101623535e-01,8.982771039009094238e-01
1.569926142692565918e-01,1.714050024747848511e-01,3.758700256347656250e+02,3.744927368164062500e+02,9.131924510002136230e-01,9.098463058471679688e-01
1.574437320232391357e-01,1.718975305557250977e-01,3.807816772460937500e+02,3.792172546386718750e+02,9.251255393028259277e-01,9.213247299194335938e-01
1.578948646783828735e-01,1.723900735378265381e-01,3.851777038574218750e+02,3.839037475585937500e+02,9.358058571815490723e-01,9.327107667922973633e-01
1.583459824323654175e-01,1.728826016187667847e-01,3.896932373046875000e+02,3.885543212890625000e+02,9.467765688896179199e-01,9.440095424652099609e-01
1.587971150875091553e-01,1.733751595020294189e-01,3.943383178710937500e+02,3.931690673828125000e+02,9.580619931221008301e-01,9.552212357521057129e-01
1.592482328414916992e-01,1.738676875829696655e-01,3.991221618652343750e+02,3.977478942871093750e+02,9.696845412254333496e-01,9.663456678390502930e-01
1.596993654966354370e-01,1.743602305650711060e-01,4.036810913085937500e+02,4.022894287109375000e+02,9.807606339454650879e-01,9.773795604705810547e-01
1.601504832506179810e-01,1.748527735471725464e-01,4.079254455566406250e+02,4.067965087890625000e+02,9.910724759101867676e-01,9.883297085762023926e-01
1.606016159057617188e-01,1.753453165292739868e-01,4.123030700683593750e+02,4.112665100097656250e+02,1.001708149909973145e+00,9.991897344589233398e-01
1.610527336597442627e-01,1.758378446102142334e-01,4.168230895996093750e+02,4.157007446289062500e+02,1.012689709663391113e+00,1.009962916374206543e+00
1.615038663148880005e-01,1.763304024934768677e-01,4.214948425292968750e+02,4.201005249023437500e+02,1.024039983749389648e+00,1.020652413368225098e+00
1.619549840688705444e-01,1.768229305744171143e-01,4.256831970214843750e+02,4.244640197753906250e+02,1.034215688705444336e+00,1.031253695487976074e+00
1.624061167240142822e-01,1.773154735565185547e-01,4.297874755859375000e+02,4.287926330566406250e+02,1.044187188148498535e+00,1.041770219802856445e+00
1.628572344779968262e-01,1.778080016374588013e-01,4.340378417968750000e+02,4.330856018066406250e+02,1.054513692855834961e+00,1.052200198173522949e+00
1.633083671331405640e-01,1.783005595207214355e-01,4.384436340332031250e+02,4.373443908691406250e+02,1.065217733383178711e+00,1.062547087669372559e+00
1.637594848871231079e-01,1.787930876016616821e-01,4.429888305664062500e+02,4.415690612792968750e+02,1.076260447502136230e+00,1.072811126708984375e+00
1.642106175422668457e-01,1.792856305837631226e-01,4.468144531250000000e+02,4.457582702636718750e+02,1.085555076599121094e+00,1.082988977432250977e+00
1.646617352962493896e-01,1.797781586647033691e-01,4.507896423339843750e+02,4.499135131835937500e+02,1.095212936401367188e+00,1.093084335327148438e+00
1.651128679513931274e-01,1.802707165479660034e-01,4.549237060546875000e+02,4.540347595214843750e+02,1.105256795883178711e+00,1.103097081184387207e+00
1.655639857053756714e-01,1.807632446289062500e-01,4.592250061035156250e+02,4.581221008300781250e+02,1.115707039833068848e+00,1.113027453422546387e+00
1.660151183605194092e-01,1.812557876110076904e-01,4.634055175781250000e+02,4.621743774414062500e+02,1.125863671302795410e+00,1.122872591018676758e+00
1.664662361145019531e-01,1.817483305931091309e-01,4.671000671386718750e+02,4.661935424804687500e+02,1.134839773178100586e+00,1.132637381553649902e+00
1.669173687696456909e-01,1.822408735752105713e-01,4.709568176269531250e+02,4.701802978515625000e+02,1.144209980964660645e+00,1.142323374748229980e+00
1.673684865236282349e-01,1.827334016561508179e-01,4.749840087890625000e+02,4.741320800781250000e+02,1.153994202613830566e+00,1.151924371719360352e+00
1.678196191787719727e-01,1.832259595394134521e-01,4.791902465820312500e+02,4.780522460937500000e+02,1.164213418960571289e+00,1.161448597908020020e+00
1.682707369327545166e-01,1.837184876203536987e-01,4.829894409179687500e+02,4.819376831054687500e+02,1.173443675041198730e+00,1.170888423919677734e+00
1.687218695878982544e-01,1.842110306024551392e-01,4.865633544921875000e+02,4.857922668457031250e+02,1.182126641273498535e+00,1.180253267288208008e+00
1.691729873418807983e-01,1.847035586833953857e-01,4.903108825683593750e+02,4.896135559082031250e+02,1.191231489181518555e+00,1.189537286758422852e+00
1.696241199970245361e-01,1.851961165666580200e-01,4.942406311035156250e+02,4.934015808105468750e+02,1.200778961181640625e+00,1.198740482330322266e+00
1.700752377510070801e-01,1.856886446475982666e-01,4.983602600097656250e+02,4.971589965820312500e+02,1.210787773132324219e+00,1.207869291305541992e+00
1.705263704061508179e-01,1.861811876296997070e-01,5.017625427246093750e+02,5.008833923339843750e+02,1.219053745269775391e+00,1.216917872428894043e+00
1.709774881601333618e-01,1.866737306118011475e-01,5.052250366210937500e+02,5.045748901367187500e+02,1.227466106414794922e+00,1.225886464118957520e+00
1.714286208152770996e-01,1.871662735939025879e-01,5.088728942871093750e+02,5.082358703613281250e+02,1.236328721046447754e+00,1.234781026840209961e+00
1.718797385692596436e-01,1.876588016748428345e-01,5.127138061523437500e+02,5.118647460937500000e+02,1.245660305023193359e+00,1.243597507476806641e+00
1.723308712244033813e-01,1.881513446569442749e-01,5.165731201171875000e+02,5.154633789062500000e+02,1.255036711692810059e+00,1.252340555191040039e+00
1.727819889783859253e-01,1.886438876390457153e-01,5.197457275390625000e+02,5.190294189453125000e+02,1.262744665145874023e+00,1.261004447937011719e+00
1.732331216335296631e-01,1.891364306211471558e-01,5.231067504882812500e+02,5.225648193359375000e+02,1.270910501480102539e+00,1.269593834877014160e+00
1.736842393875122070e-01,1.896289587020874023e-01,5.266639404296875000e+02,5.260703125000000000e+02,1.279552817344665527e+00,1.278110504150390625e+00
