time	WettedArea_bottom	maxU
8.02e-05	4.4383149185284e-06	6.1608516608483e-07
8.03e-05	4.4383149185287e-06	6.1487537332079e-07
8.04e-05	4.4383149185289e-06	6.1366872192836e-07
8.05e-05	4.4383149185291e-06	6.1246520247877e-07
8.06e-05	4.4383149185293e-06	6.1126480557018e-07
8.07e-05	4.4383149185295e-06	6.1006752182835e-07
8.08e-05	4.4383149185298e-06	6.088733419065e-07
8.09e-05	4.43831491853e-06	6.0768225648143e-07
8.1e-05	4.4383149185302e-06	6.0649425625597e-07
8.11e-05	4.4383149185304e-06	6.0530933196046e-07
8.12e-05	4.4383149185306e-06	6.0412747435208e-07
8.13e-05	4.4383149185308e-06	6.0294867421587e-07
8.14e-05	4.4383149185311e-06	6.0177292236379e-07
8.15e-05	4.4383149185313e-06	6.0060032452914e-07
8.16e-05	4.4383149185315e-06	5.9943059223333e-07
8.17e-05	4.4383149185317e-06	5.9826388213014e-07
8.18e-05	4.4383149185319e-06	5.9710031481816e-07
8.19e-05	4.4383149185321e-06	5.9593962070997e-07
8.2e-05	4.4383149185323e-06	5.9478192697855e-07
8.21e-05	4.4383149185325e-06	5.9362734442885e-07
8.22e-05	4.4383149185328e-06	5.9247560361173e-07
8.23e-05	4.438314918533e-06	5.9132683595452e-07
8.24e-05	4.4383149185332e-06	5.9018115225872e-07
8.25e-05	4.4383149185334e-06	5.8903843009545e-07
8.26e-05	4.4383149185336e-06	5.87898631144e-07
8.27e-05	4.4383149185338e-06	5.8676171668463e-07
8.28e-05	4.438314918534e-06	5.856276944473e-07
8.29e-05	4.4383149185342e-06	5.8449656771179e-07
8.3e-05	4.4383149185344e-06	5.8336834665169e-07
8.31e-05	4.4383149185346e-06	5.8224302440709e-07
8.32e-05	4.4383149185348e-06	5.8112059639644e-07
8.33e-05	4.438314918535e-06	5.8000104859483e-07
8.34e-05	4.4383149185352e-06	5.7888437332227e-07
8.35e-05	4.4383149185355e-06	5.7777055794693e-07
8.36e-05	4.4383149185357e-06	5.766594328821e-07
8.37e-05	4.4383149185359e-06	5.7555130552404e-07
8.38e-05	4.4383149185361e-06	5.7444607036421e-07
8.39e-05	4.4383149185363e-06	5.7334368792045e-07
8.4e-05	4.4383149185365e-06	5.7224410108676e-07
8.41e-05	4.4383149185367e-06	5.7114729926326e-07
8.42e-05	4.4383149185369e-06	5.700532762136e-07
8.43e-05	4.4383149185371e-06	5.6896204073817e-07
8.44e-05	4.4383149185373e-06	5.6787358845277e-07
8.45e-05	4.4383149185375e-06	5.6678776023234e-07
8.46e-05	4.4383149185377e-06	5.6570485010379e-07
8.47e-05	4.4383149185379e-06	5.6462475572483e-07
8.48e-05	4.4383149185381e-06	5.6354743869499e-07
8.49e-05	4.4383149185383e-06	5.6247284331855e-07
8.5e-05	4.4383149185385e-06	5.6140095861957e-07
8.51e-05	4.4383149185387e-06	5.6033177785042e-07
8.52e-05	4.4383149185389e-06	5.5926514672852e-07
8.53e-05	4.4383149185391e-06	5.5820137484896e-07
8.54e-05	4.4383149185393e-06	5.5714036494867e-07
8.55e-05	4.4383149185395e-06	5.5608207799974e-07
8.56e-05	4.4383149185397e-06	5.5502645688606e-07
8.57e-05	4.4383149185399e-06	5.5397348898761e-07
8.58e-05	4.4383149185401e-06	5.529231673802e-07
8.59e-05	4.4383149185402e-06	5.5187550056264e-07
8.6e-05	4.4383149185404e-06	5.5083033292318e-07
8.61e-05	4.4383149185406e-06	5.4978795695573e-07
8.62e-05	4.4383149185408e-06	5.4874827560823e-07
8.63e-05	4.438314918541e-06	5.477112519689e-07
8.64e-05	4.4383149185412e-06	5.4667683094905e-07
8.65e-05	4.4383149185414e-06	5.4564500121996e-07
8.66e-05	4.4383149185416e-06	5.4461575541107e-07
8.67e-05	4.4383149185418e-06	5.4358894718316e-07
8.68e-05	4.438314918542e-06	5.4256487134404e-07
8.69e-05	4.4383149185422e-06	5.4154343572126e-07
8.7e-05	4.4383149185424e-06	5.4052460327581e-07
8.71e-05	4.4383149185426e-06	5.3950831953626e-07
8.72e-05	4.4383149185427e-06	5.3849457215882e-07
8.73e-05	4.4383149185429e-06	5.3748335439878e-07
8.74e-05	4.4383149185431e-06	5.3647452338359e-07
8.75e-05	4.4383149185433e-06	5.354683677246e-07
8.76e-05	4.4383149185435e-06	5.344647976475e-07
8.77e-05	4.4383149185437e-06	5.3346377714303e-07
8.78e-05	4.4383149185439e-06	5.3246525286587e-07
8.79e-05	4.4383149185441e-06	5.3146921257841e-07
8.8e-05	4.4383149185442e-06	5.3047564947031e-07
8.81e-05	4.4383149185444e-06	5.2948442459653e-07
8.82e-05	4.4383149185446e-06	5.2849581826587e-07
8.83e-05	4.4383149185448e-06	5.2750974302293e-07
8.84e-05	4.438314918545e-06	5.2652616405482e-07
8.85e-05	4.4383149185452e-06	5.2554502948533e-07
8.86e-05	4.4383149185454e-06	5.245663274584e-07
8.87e-05	4.4383149185455e-06	5.2358990465239e-07
8.88e-05	4.4383149185457e-06	5.2261605118442e-07
8.89e-05	4.4383149185459e-06	5.2164468192322e-07
8.9e-05	4.4383149185461e-06	5.206757640583e-07
8.91e-05	4.4383149185463e-06	5.197092466043e-07
8.92e-05	4.4383149185465e-06	5.1874511862429e-07
8.93e-05	4.4383149185466e-06	5.1778323037812e-07
8.94e-05	4.4383149185468e-06	5.1682386481277e-07
8.95e-05	4.438314918547e-06	5.1586693887273e-07
8.96e-05	4.4383149185472e-06	5.1491242092368e-07
8.97e-05	4.4383149185474e-06	5.1396026122037e-07
8.98e-05	4.4383149185475e-06	5.1301044900331e-07
8.99e-05	4.4383149185477e-06	5.1206283814441e-07
9e-05	4.4383149185479e-06	5.1111770391765e-07
9.01e-05	4.4383149185481e-06	5.1017496513328e-07
9.02e-05	4.4383149185483e-06	5.092345912354e-07
9.03e-05	4.4383149185484e-06	5.0829653375957e-07
9.04e-05	4.4383149185486e-06	5.0736078230888e-07
9.05e-05	4.4383149185488e-06	5.0642719416059e-07
9.06e-05	4.438314918549e-06	5.0549603774937e-07
9.07e-05	4.4383149185491e-06	5.0456723379932e-07
9.08e-05	4.4383149185493e-06	5.0364075275189e-07
9.09e-05	4.4383149185495e-06	5.027165473694e-07
9.1e-05	4.4383149185497e-06	5.0179447100381e-07
9.11e-05	4.4383149185499e-06	5.0087478248247e-07
9.12e-05	4.43831491855e-06	4.999574051685e-07
9.13e-05	4.4383149185502e-06	4.9904231188535e-07
9.14e-05	4.4383149185504e-06	4.9812945928523e-07
9.15e-05	4.4383149185506e-06	4.9721883858281e-07
9.16e-05	4.4383149185507e-06	4.9631031371985e-07
9.17e-05	4.4383149185509e-06	4.9540414190963e-07
9.18e-05	4.4383149185511e-06	4.94500246722e-07
9.19e-05	4.4383149185512e-06	4.9359859980576e-07
9.2e-05	4.4383149185514e-06	4.9269915560321e-07
9.21e-05	4.4383149185516e-06	4.9180177276152e-07
9.22e-05	4.4383149185518e-06	4.9090670018528e-07
9.23e-05	4.4383149185519e-06	4.9001386392825e-07
9.24e-05	4.4383149185521e-06	4.8912323799407e-07
9.25e-05	4.4383149185523e-06	4.8823478061766e-07
9.26e-05	4.4383149185524e-06	4.8734848334647e-07
9.27e-05	4.4383149185526e-06	4.8646421479748e-07
9.28e-05	4.4383149185528e-06	4.8558222314904e-07
9.29e-05	4.438314918553e-06	4.8470243478086e-07
9.3e-05	4.4383149185531e-06	4.8382482251508e-07
9.31e-05	4.4383149185533e-06	4.8294934244991e-07
9.32e-05	4.4383149185535e-06	4.8207585810102e-07
9.33e-05	4.4383149185536e-06	4.8120460926936e-07
9.34e-05	4.4383149185538e-06	4.8033552464645e-07
9.35e-05	4.438314918554e-06	4.7946857932709e-07
9.36e-05	4.4383149185541e-06	4.7860373310373e-07
9.37e-05	4.4383149185543e-06	4.7776683472757e-07
9.38e-05	4.4383149185545e-06	4.7697277224832e-07
9.39e-05	4.4383149185546e-06	4.7618053561923e-07
9.4e-05	4.4383149185548e-06	4.7539007825246e-07
9.41e-05	4.438314918555e-06	4.7460135238041e-07
9.42e-05	4.4383149185551e-06	4.7381432980194e-07
9.43e-05	4.4383149185553e-06	4.730288774365e-07
9.44e-05	4.4383149185555e-06	4.7224522271084e-07
9.45e-05	4.4383149185556e-06	4.7146331875082e-07
9.46e-05	4.4383149185558e-06	4.7068312099892e-07
9.47e-05	4.4383149185559e-06	4.6990460386883e-07
9.48e-05	4.4383149185561e-06	4.6912763751675e-07
9.49e-05	4.4383149185563e-06	4.6835244733954e-07
9.5e-05	4.4383149185564e-06	4.6757898755102e-07
9.51e-05	4.4383149185566e-06	4.6680721413428e-07
9.52e-05	4.4383149185568e-06	4.6603710145619e-07
9.53e-05	4.4383149185569e-06	4.652686373717e-07
9.54e-05	4.4383149185571e-06	4.6450171059475e-07
9.55e-05	4.4383149185572e-06	4.6373653765645e-07
9.56e-05	4.4383149185574e-06	4.6297307416924e-07
9.57e-05	4.4383149185576e-06	4.6221127465445e-07
9.58e-05	4.4383149185577e-06	4.6145111226865e-07
9.59e-05	4.4383149185579e-06	4.6069246003446e-07
9.6e-05	4.438314918558e-06	4.5993553474042e-07
9.61e-05	4.4383149185582e-06	4.5918029193247e-07
9.62e-05	4.4383149185584e-06	4.5842668924723e-07
9.63e-05	4.4383149185585e-06	4.5767470224582e-07
9.64e-05	4.4383149185587e-06	4.5692420704855e-07
9.65e-05	4.4383149185588e-06	4.5617541805918e-07
9.66e-05	4.438314918559e-06	4.5542829171019e-07
9.67e-05	4.4383149185592e-06	4.5468278608867e-07
9.68e-05	4.4383149185593e-06	4.5393887672784e-07
9.69e-05	4.4383149185595e-06	4.5319655189615e-07
9.7e-05	4.4383149185596e-06	4.5245570543191e-07
9.71e-05	4.4383149185598e-06	4.5171654370571e-07
9.72e-05	4.4383149185599e-06	4.5097902449593e-07
9.73e-05	4.4383149185601e-06	4.5024310456186e-07
9.74e-05	4.4383149185603e-06	4.4950875816055e-07
9.75e-05	4.4383149185604e-06	4.4877586418241e-07
9.76e-05	4.4383149185606e-06	4.4804462907511e-07
9.77e-05	4.4383149185607e-06	4.4731501053064e-07
9.78e-05	4.4383149185609e-06	4.4658696827459e-07
9.79e-05	4.438314918561e-06	4.4586047888437e-07
9.8e-05	4.4383149185612e-06	4.4513553131343e-07
9.81e-05	4.4383149185613e-06	4.4441202295383e-07
9.82e-05	4.4383149185615e-06	4.4369015348679e-07
9.83e-05	4.4383149185616e-06	4.4296988222588e-07
9.84e-05	4.4383149185618e-06	4.4225116735898e-07
9.85e-05	4.4383149185619e-06	4.4153398393103e-07
9.86e-05	4.4383149185621e-06	4.4081821459493e-07
9.87e-05	4.4383149185623e-06	4.4010405873656e-07
9.88e-05	4.4383149185624e-06	4.3939147545368e-07
9.89e-05	4.4383149185626e-06	4.3868042580768e-07
9.9e-05	4.4383149185627e-06	4.3797088717128e-07
9.91e-05	4.4383149185629e-06	4.3726274505878e-07
9.92e-05	4.438314918563e-06	4.3655619701122e-07
9.93e-05	4.4383149185632e-06	4.35851203066e-07
9.94e-05	4.4383149185633e-06	4.3514772475114e-07
9.95e-05	4.4383149185635e-06	4.3444573941026e-07
9.96e-05	4.4383149185636e-06	4.3374523600502e-07
9.97e-05	4.4383149185638e-06	4.3304611629683e-07
9.98e-05	4.4383149185639e-06	4.3234857064708e-07
9.99e-05	4.4383149185641e-06	4.3165256022239e-07
0.0001	4.4383149185642e-06	4.3095804523441e-07
